Input	Result
"ne nu'a ri däme, pu̱ ñ'a'i, nugi ga ma ga tsogi'i nuni Cuetlachcoapan [n'a ra jnini nuni puebla],"	"ne nu'a ri däme, pu̱ ñ'a'i, nugi ga ma ga thogi'i nuni Cuetlachcoapan [n'a ra hnini nuni puebla],"
"ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacan ne nuni neje Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo majyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogije se̱je̱."	"ne nu'a bi mani dra ts'okato̱t'amfeni nuni Michoacán, Xalisco, Culhuacan ne nuni nehe Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nu'a ra r'ayo majyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okato̱t'amfeni inda tsoghije se̱he̱."
"nejege'a ra ngätsi. mi jä ya mpe̱fi dega mabagi,ya nkjom'a te ne ya fu̱nbo̱kja, inte ma mahuai mi jä ni ge'a ya bu'bai."	"nehege'a ra ngätsi. mi jä ya mpe̱fi dega mabagi,ya nkjom'a te ne ya fu̱nbo̱hja, inte ma mahuai mi jä ni ge'a ya bu'bai."
njabu̱ bi bo̱nga dega xui. mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi kja ya du ja ra r'ani ra deje ya u̱erna.	njabu̱ bi bo̱nga dega xui. mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi ja ya du ha ra r'ani ra dehe ya u̱erna.
"nub'u̱ bi tjandi ra Tzihuacpopoca, bi t'ena:"	"nub'u̱ bi handi ra Tzihuacpopoca, bi t'ena:"
"nub'u̱ ya ñämfo̱ bi jandi ge xa ñ'eje nubu̱ da tsu̱di, ge mi tekuabi ra nest'iji, m'estjo bi munts'i bi miji ya mahuai."	"nub'u̱ ya ñämfo̱ bi handi ge xa ñ'eje nub'u̱ da tsu̱di, ge mi tekuabi ra nest'iji, m'estjo bi munts'i bi miji ya mahuai."
"nuna kjä'i inbi tsa bi tjädi makjuäni nu'a ra nt'ani. ingra nge'a nuya pa bi jneki n'a ra jyoya jä'i ra macehual (hombre de pueblo),"	"nuna jä'i inbi tsa bi djädi makjuäni nu'a ra nt'ani. ingra nge'a nuya pa bi jneki n'a ra jyoya jä'i ra macehual (hombre de pueblo),"
"nuna nte̱nga b'ede ja bri jat'i ra Tzihuacpopocatzin, bi o̱t'e da tjogi ge'a ra ts'e̱y'e̱jmu. inbi bo̱nga nuna nt'o̱t'e bi tsu̱diju̱ ko ma r'a ya b'e̱jni. ma ra ya ñ'ete inbi jopi da kju̱ man'aki ra ñ'u nuya ts'okate. pe nuya inbi joki ra b'ai."	"nuna nte̱nga b'ede ha bri jat'i ra Tzihuacpopocatzin, bi o̱t'ehu da thogi ge'a ra ts'e̱y'e̱jmu. inbi bo̱nga nuna nt'o̱t'e bi tsu̱diju̱ ko ma r'a ya b'e̱hni. ha ra ya ñ'ete inbi jopi da ju̱ man'aki ra ñ'u nuya ts'okate. pe nuya inbi joki ra b'ai."
"nuua di udije ra jñäpi bi nto̱t'e bi nkja ra agosto ra kje̱ya 1595, n'a ra kjä'i mra tjuju ra miguel Hernández, ra me Chiyauhtzinco,"	"nuua di udije ra hnäpi bi nto̱t'e bi nkja ra agosto ra jeyea 1595, n'a ra jä'i mra tjuju ra miguel Hernández, ra me Chiyauhtzinco,"
nuya bo̱najmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estjo bi tjädi:	nuya bonahmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estjo bi jädi:
ra Tlacatécatl mra me Cuauhtitlan ne ra bktri ra mbot'a ngu bri kjapi ya tsat'yo bi zi.	ra Tlacatécatl mra me Cuauhtitlan ne ra pktri ra mbot'a ngu bri japi ya tsat'yo bi zi.
ra doy'e̱ pajni xki njom'i ko ya chalchihuite.	ra doy'e̱ pahni xki njom'i ko ya chalchihuite.
"ra mu̱di ra Cuauhtémoc, ra jmu ra bondo, ra nyojo ra tlatsotzin, ra Cihuacóatl ra njñu ra oquiztzin, ra bo̱najmu ja ra nini ra aztsapotzaltso Mexicapan, ra ngojo ra panitzin, ra bo̱najmu nuni ra Ecatepec,"	"ra mu̱di ra Cuauhtémoc, ra jmu ra bono, ra nyojo ra tlatsotzin, ra Cihuacóatl ra ñu ra oquiztzin, ra bonahmu ha ra nini ra aztsapotzaltso Mexicapan, ra ngojo ra panitzin, ra bonahmu nuni ra Ecatepec,"
"ra mu̱di ra pa mi o̱t'e ra ngo ra mäkime ra u, ra tjuju ra Huixtocihuatl"	"ra mu̱di ra pa mi o̱t'ehu ra ngo ra mäkime ra u, ra thuhu ra Huixtocihuatl"
ra nge'a bi mu̱ni ko ra mahuai ja ra xu̱tja nu'a to'o bi umbabi ra kji.	ra nge'a bi mu̱ni ko ra mahuai ha ra xu̱tja nu'a to'o bi umbabi ra kji.
"ra nyojo, bi tjo ra ndä ra Nauhtla, mra tjuju ra Cohualpopocatzin."	"ra nyojo, bi thjo ra ndä ra Nauhtla, mra thuju ra Cohualpopocatzin."
"unga ya ngue̱nda te ra ts'omu̱i mi bu̱'i ne mi kjapi da ntso̱m'i nuya macehualtin, nkjabu̱ mi tjutuabi ya kjä'i mi b'u̱i te ma za"	"unga ya ngue̱nda te ra ts'omu̱i mi bu̱'i ne mi kjapi da ntso̱m'i nuya macehualtin, nkjabu̱ mi thutuabi ya jä'i mi b'u̱i te ma za"
"xib'u̱ bri fádi ge nuya je mi kja nuni ra Cuauhchichilco, ja Xaltocan; ge mi pttsi ya ndá."	"xib'u̱ bri fádi ge nuya he mi kja nuni ra Cuauhchichilco, ha Xaltocan; ge mi pttsi ya ndá."
"xki mbo̱ni nubu̱ ra jyodi ra Cuehuecatitlan,"	"xki mbo̱ni nubu̱ ra hyodi ra Cuehuecatitlan,"
"xki tjete ra ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya je dega dänga ndä bi mu̱di da jäni ra joga ts'ofo ya evangelio,"	"xki tete ra ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega dänga ndä bi mu̱di da jäni ra joga ts'ofo ya evangelio,"
"ya dänga ñu̱ni nsafi, ya nsafi, ya mahuai, jangu nu'u̱ gatjo xki tagi mbo ja ra jñe."	"ya dänga ñu̱ni nsafi, ya nsafi, ya mahuai, hangu nu'u̱ gatho xki tagi mbo ha ra jñe."
"bi o̱tuabi nu'a ra makja xki nk'ojni mra tjuju ra alonso ruiz, ge mi y'o nuni juamuxtitan (Huamuxtitlan) nuni ra jyodi guerrero."	"bi o̱thuabi nu'a ra makja xki nk'ohni mra tjuju ra alonso ruiz, ge mi y'o nuni juamuxtitan (Huamuxtitlan) nuni ra jyodi guerrero."
"di pädi xajño nuna b'e̱fi neje yojo to'o di pädi da mpe̱fi da y'este nuya joga do majye̱gi ya xito, mra tjuju ra ambetz'ihuay."	"di pädi xajño nuna b'ehi nehe yojo to'o di pädi da mpe̱fi da y'este nuya joga do majye̱gi ya xito, mra tjuju ra ambetz'ihuay."
"dra tjoki ra nto̱de, ra ketzal dra b'e̱ nuni Coyohuacan."	"dra joki ra nto̱de, ra ketzal dra b'e̱h nuni Coyohuacan."
e mi r'ani dega xui ra Cihuacóatl g'ea mi zoni ne mı mafi.	e mi r'ani dega xui ra Cihuacóatl gea mi zoni ne mı mafi.
"ebu̱ bi gäi jabu̱ mi to̱ge ebu̱ bi yopa ma ja ra jnini ra Cuetaxtlan,"	"ebu̱ bi gäi jabu̱ mi to̱ge ebu̱ bi yopa ma ha ra hnini ra Cuetaxtlan,"
"ge'a ra mu̱di ra tjuju ra Hernando, ra nge'a nkjabu̱ mra tjuju ra takjä ra Cortés neje nkjabu̱ mra tjuju ra ndä Católico ne ra ku ra Cohuanacotzin bi tjutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takjä,"	"ge'a ra mu̱di ra tjuju ra Hernando, ra nge'a nkjabu̱ mra tjuju ra takjä ra Cortés nehe nkjabu̱ mra tjuju ra ndä Católico ne ra ku ra Cohuanacotzin bi thutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takjä,"
"ma n'a mi b'ai nuni teotletso, jabu̱ ra ñ'u̱ pa manjuäntjo pa da zo̱ni nuni ra peñón (Tepetzinco)."	"ma n'a mi b'ai nuni teotletso, jabu̱ ra ñ'u̱ pa manjuänto pa da zo̱ni nuni ra peñón (Tepetzinco)"
"mi tso̱jo̱ getbu̱ ra fu̱nga t'o̱jo̱, jabu̱ mi tjutuabi ""takjón ra nxu̱ni, nkjabu̱ bi jutuabi ya ndeznä ya b'e̱jnanoya bi pe̱jni ra ts'e̱y'e̱jmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ja ra ñ'u."	"mi tso̱ho̱ getbu̱ ra fu̱nga t'o̱ho̱, habu̱ mi tjutuabi ""takjón ra nxu̱ni, nkjabu̱ bi jutuabi ya ndeznä ya b'e̱hnanoya bi pe̱jni ra ts'e̱y'e̱jmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ha ra ñ'u."
mra ku ra Cacamatzin mra bo̱najmu nuni Tetzcoco mri ñ'oui va kjä'i mi y'o mpaja.	mä ra Cacamatzin mä bonahmu nuni Tetzcoco mä ñ'oui va jä'i mi y'o mpaja.
"n'a ra nto̱de dega chalchihuite, xi m'et'e dega ze̱ka do, neje mi pe̱tsi n'a ra tsant'i de ga k'astabokja."	"n'a ra nto̱de dega chalchihuite, xi m'et'e dega ze̱ka do, nehe mi pe̱tsi n'a ra tsant'i de ga k'astaboja."
ne nduntji ya ambetz'ihuay ne mar'a joga do mi pe̱tsi ra mu'ui:	ne nduntji ya ambetz'ihuay ne mar'a joga do mi pe̱tsi ra mu'ui:
neje n'a ya tje̱stji dega mboťahuaido.	nehe n'a ya tje̱stji dega mboťahuaido.
"nuna bi o̱t'a ra ntso̱m'i ra nge'a neje nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra ixtlilxóchitl xki nsofo pa ra ixtlilxóchitl da gu̱ka ya kjä'i ge mi zu ya jyodi, nkjabu̱ mi pe̱jna akjuä da t'o̱t'e."	"nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra ixtlilxóchitl xki nsofo pa ra ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya jyodi, nkjabu̱ mi pe̱jna akjuä da t'o̱t'e"
"nuna nt'o̱t'e bi ntjandi xa nts'ogi njabu̱ bri tjutuabi, bi ena ge mra nzu̱te ko ma m'u̱jai ra nzu̱te ne mi tjutsuabi ko ya mpe̱bi dega mabagì, jabu̱ jmä ge n'a di ge'u̱ bi y'e̱nga n'a ra do, ko nge'a bi jyo, nu'u̱ mar'a ya b'e̱go ge mä ge nu'u̱ se̱je̱ ya ñämfo̱ bi jyo bi mu̱tu'a n'a ra mahuai ja ri ngati bi mu̱tuabi n'a ra nzu̱ni."	"nuna nt'o̱he bi ntjandi xa nts'ogi njabu̱ bri thutuabi, bi ena ge mra nzu̱the ko ma m'u̱hai ra nzu̱the ne mi thutsuabi ko ya mpe̱hi dega mabagì, jabu̱ jmä ge n'a di ge'u̱ bi y'e̱nga n'a ra do, ko nge'a bi jyo, nu'u̱ mar'a ya b'e̱ho ge mä ge nu'u̱ se̱he̱ ya ñämfo̱ bi jyo bi mu̱thu'a n'a ra mahuai ha ri ngati bi mu̱thuabi n'a ra nzu̱ni."
"ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra tsortés nuni Coyoacan, nu'u̱ to'o mi pädi yojo ya jñäki ngu'a ra jerónimo aguilar ra malintzin."	"ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra tsortés nuni Coyoacan, nu'u̱ to'o mi pädi yojo ya hñäki ngu'a ra jerónimo aguilar ra malintzin."
t'ena ge ya macehual [ya kjä'i b'u̱i ja ra jyoya]	t'ena ge ya macehual [ya jä'i b'u̱i ha ra jyoya]
"xki tjokuabi nuya jotjo ts'ints'u̱ mra tjuju ra ""tlauhquecho"" ne “tzinitzcan zacuan"","	"xki jokuabi nuya hotjo ts'ints'u̱ mra thuhu ra ""tlauhquecho"" ne “tzinitzcan zacuan”,"
-¿te be'a gi mä nu'i Cihuacóatl?	¿te be'a gi mä nu'i Cihuacóatl?
"bi k'ajni ko ya dänga ñuni nzafi ne bi tjetse ko ya makahuai nuya otomi geb'u̱ bi japi bi b'e̱di, bi mä nuyu̱:"	"bi kajni ko ya dang'a nuni nzafi ne bi tetse ko ya makahuai nuya otomi geb'u̱ bi japi bi b'edi, bi mä nuyu̱"
da tjuts'i ya nkjot'ijñä ( )	da thuts'i ya nkjot'ihñä
"da umbabije te da zi, da kjapabije nduntji ma zu."	"da umbabije te da zi, da japabije nduntji ma zu."
ebu̱ bi mä nuna b'e̱fi xa tjoki xajño bi kjohya ra ts'e̱y'e̱jmu.	ebu̱ bi mä nuna b'efi xa thoki xajño bi johya ra ts'e̱y'e̱jmu.
"fernando alva ixtlilxóchitl, xiii nkjändajmä ""ra ñ'eje ya ñämfo̱ ne ra mu̱di ra joga ts'ofo ra evangelio."""	"fernando alva ixtlilxóchitl, xiii nkjändajmä ""ra ñ'ehje ya ñämfo̱ ne ra mu̱di ra joga ts'ofo ra evangelio."""
"ga kjuatiju̱ nu'a juts'i nkjani, ya ts'ojä'i, ra carranza, ge xa o̱t'a ya ts'okuate pa gekagiju̱; ga o̱t'e da nkja ra ts'e̱di ma munts' ne njabu̱ ga tsu̱diju̱ da nkja nu'a ra joga tsu̱tui, da nkja ra jai, ra jñegi ne ra joga ts'u̱tui;"	"ga juatihu̱ nu'a juts'i nkjani, ya ts'ohä'i, ra carranza, ge xa o̱t'a ya ts'ohuate pa gekagiju̱; ga o̱t'ehu̱ da nkja ra ts'e̱di ma munts' ne njabu̱ ga tsu̱diju̱ da nkja nu'a ra joga tsu̱tui, da nkja ra jai, ra jñegi ne ra joga ts'u̱tui;"
gatjo ya jyoyakjä'i mi b'u̱i ja ra jnini bi jandi.	gatho ya johyakjä'i mi b'u̱i ha ra hnini bi handi.
"ja bi jäni ra ñ'udi, ma kjä'iju̱ bi ent'i gatjo majye̱gi nuya nzu̱te"	"ha bi jäni ra ñ'udi, ma jä'ihu̱ bi ent'i gatjo majye̱gi nuya nzu̱te"
"ja n'aa nza̱tjo xudi ra pale berto, bi bo̱ni nda jyonga te nda nzimxidi ngetjo nda zi ya jme jyaxtjo mi u̱xa ya u, ua ngu mi nzäi mi nkajui yá jme nuya chukju̱ xa jogi ja nuya 'bomuja̱i nts'ät'i, nt'o̱kuä;"	"ha n'aa nzä́tjo xudi ra pale berto, bi bo̱ni nda jyonga te nda nzimxidi ngetjo nda zi ya hme jyaxtjo mi u̱xa ya u, ua ngu mi nzäi mi nkajui yá hme nuya chukju̱ xa jogi ha nuya 'bomuja̱i nts'ät'i, nt'o̱kuä;"
"ja nubia di ndäki, di ndändiñäjmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjaje, ra bartolomé lópez, nub'u̱ mi nkjuäni ma b'e̱jña inbi nkjuäni ja nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen"	"ha nubia di ndäki, di ndändiñäjmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjaje, ra bartolomé lópez, nub'u̱ mi nkjuäni ma b'e̱hña inbi nkjuäni ha nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen"
"ja ya t'u̱ka ze̱ki tjuts'i n'a tu̱kitjo nuna tjogi ge bi juxa ra fernando alva ixtlilxóchitl, nu'a b'e̱tsi ra xiiii nkjondajmä."	"ha ya t'u̱ka ze̱ki tsuts'i n'a tu̱kitjo nuna thogi ge bi juxa ra fernando alva ixtlilxóchitl, nu'a b'e̱tsi ra xiiii nkjondajmä"
jabu̱ ga kju̱he nuyu̱ (ya tenochcas) te gi joniju̱?	jabu̱ ga ju̱he nuyu̱ (ya tenochcas) te gi jonihu̱?
"jam'u̱ gatjo ya kjuän'ajmä ge nuua xa ze̱ti ri ñ'eje dige'a ya noya ya mu̱dimejai ja ra jñä ya ndeznä, nuna tjuju ri uni inga se̱je̱ ra n'atsanoya pa da fädi ra jñämfo̱, ingi ri me̱udi dige'a ra jmä fu̱oti dige'a nuna ra jñäki ra netzajualtsoyotl. ne ra cuauhtémoc."	"jam'u̱ gatho ya juän'ajmä ge nuha xa ze̱ti ri ñ'ehje dige'a ya noya ya mudimejai ha ra jñä ya ndeznä, nuna tjuju ri uni inga se̱he̱ ra n'atsanoya pa da fädi ra jñämfo̱, ingi ri me̱udi dige'a ra jmä fu̱oti dige'a nuna ra jñäki ra netzajualtsoyotl. ne ra cuauhtémoc."
mi jneki ngu ma kjä'iju̱ ngabu̱ mri jneki.	mi jneki ngu ma jä'ihu̱ ngabu̱ mri jneki.
"nduntji bri kjojya, bri tjuxpabi gatjo nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu:"	"nduntji bri johya, bri thuxpabi gatho nu'a mi o̱thabi ra b'edi, ko nge'u̱ bi m'ui ne mi thumbabi ya thixu:"
"ngu mra me̱ti, nu'a r'a hyodi, jabu mi y'o, n'a ngu n'a mi kjohya mi mfe̱m'a xinxi xi mi kjohya ya ndäte, mi tjede n'a ngu n'a mi jñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaja."	"ngu mra me̱ti, nu'a r'a hyodi, jabu mi y'o, n'a ngu n'a mi johya mi mfe̱m'a xinxi xi mi johya ya ndäte, mi tjede n'a ngu n'a mi ñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaja."
"nkjabu̱ ri ñ'eje ya kje̱ya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugagiju̱ ja ma mfeniju̱, ga pe̱tsi nugagiju̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o majye̱gigiju̱, ma kjiju̱, ya ku̱ju̱."	"nkjabu̱ ri ñ'ehje ya kje̱ya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugagihju̱ ha ma mfenihju̱, ga pe̱tsi nugagihju̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o majyegigihju̱, ma kjihju̱, ya ku̱hju̱."
"nu xä otj'u̱, ma gä ñ'kjäju̱"	"nu xä otj'u̱, ma gä ñ'kjähu̱"
"nuga̱ xi di ne'i, jindi pädi jankja..."	"nuga̱ xi di ne'i, hindi pädi hankja..."
"num'u̱ di kjojyaju̱, nkueju̱, nts'o̱miju̱, tsuju ne pa da t'o̱xkäju̱ di jojñu̱ nu ya nt'u̱i xi di 'yooju̱ (¡!). nuya da nt'ot'i ko ra dänt'ot'í"	"num'u̱ di johyaju̱, nkueju̱, nts'ohmu̱ju̱, tsuju ne pa da t'ohkäju̱ di johñu̱ nu ya nt'ui xi di 'yooju̱ (¡!). nuya da nt'ot'i ko ra dänt'ot'í"
"nuna bi kjojya ja ra mabagi,"	"nuna bi johya ha ra mabagi,"
"nuya jñu o gojoya pa bi b'u̱i nubu̱ bi xitsuabi ra kjäpadeje nduntji ya kjä'i, ngu xa t'ena."	"nuya jñu o gojoya pa bi b'u̱i nubu̱ bi xitsuhabi ra jähpadehe nduntji ya jä'i, ngu xa t'ena."
"nuya tsat'io mi b'et'o, mi gu̱t'a ra ñ'u, mi teni, ya xiñu mi kju̱ts'i pa mañä, xi mi päjä gatjo mi jandi mi nest'iji: mi tu̱ta ya kjijni"	"nuya tsat'io mi b'et'o, mi gu̱t'a ra ñ'u, mi teni, ya xiñu mi juts'i pa mañä, xi mi päjä gatjo mi handi mi nest'iji: mi tu̱ta ya hijni"
"pe, nu'i ndada nu'i ma t'ek'ei ra makja, nub'u̱ nu'i ingi zugagije, ¿jankja, nuua, ra jyo di ge'a, ga tsogi nubu̱ [nu'a ma b'e̱jña]?"	"pe, nu'i ndada nu'i ma t'ek'ei ra makja, nub'u̱ nu'i ingi zugagije, ¿jankja, nuua, ra jyo di ge'a, ga thogi nubu̱ [nu'a ma b'e̱hña]?"
"r'a ya kjä'i mi b'u̱i ja ra ngumi kja nunu ja ra jnini ri mankjuäntjo pa da tsoni nubu̱ ra amáxac,"	"r'a ya jä'i mi b'u̱i ha ra ngumi kja nunu ha ra hnini ri mankjuäntjo pa da tsoni nubu̱ ra amáxac,"
"ra nge'a di o̱t'a nuna noya ra ts'u̱tui ne gatjo to'o da guat'a ja ma jyoje, nu'u̱ to'o da ne, da me̱tsi n'a ra joga m'u̱i ne da m'u̱i mankjuäntjä. ja nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega joga kjä'i ne dega jogat'o̱t'antujni"	"ra nge'a di o̱t'a nuna noya ra ts'u̱tui ne gatho to'o da guat'a ha ma jyoje, nu'u̱ to'o da ne, da me̱tsi n'a ra joga m'u̱i ne da m'u̱i mankjäntjä. ha nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega joga jä'i ne dega jogat'o̱t'antho̱ni"
ra ngejna nuna pa bi ma n'a ra ñ'u mankjuäntjo.	ra hejna nuna pa bi ma n'a ra ñ'u mankjäntjo.
"ra njñu ne ra ngästsi ra b'ist'ofo di juts'iju̱ ja nuna ze̱ki b'ist'ofo, ri ñ'eje ra vii nkjondajmä ra chimalpain,"	"ra njñu ne ra ngäthi ra b'ist'oho di juts'iju̱ ha nuna ze̱ki b'ist'oho, ri ñ'ehe ra vii nkjondajmä ra chimalpain,"
"ra ntjädi ra cuitlahuacatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya nso̱jo̱kjä'i,"	"ra ntjädi ra cuitlahuacatzin bi ena ge ina da o̱t'ehu nuya bi b'e̱pabi ya nso̱hokjä'i,"
"ra nyojo nu'a mi zu ra tepoztlan; ra njñu ra me tizatlan, ra nkjojo mi ñ'eje nuni huehuetlan ne ra nku̱ta mra dänga mictlan."	"ra ñojo nu'a mi zu ra tepoztlan; ra ñu ra me tizatlan, ra njojo mi ñ'ehe nuni huehuetlan ne ra nku̱ta mra dänga mictlan."
ri ñ'udi xajño nubia jankja beni ya metlaxcala bi do̱m'i mpaja nuya nso̱jo̱ kjä'i.	ri ñ'udi xajño nubia hankja beni ya metlaxcala bi do̱m'i mpaja nuya nso̱ho̱ jä'i.
"t'ena ge inbi unga mfädi pa gatjo ya kjä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'eje dra jmu ja ma jaije, da ja me̱ti nu'a di pe̱tsije neje dra kjakagije ga mpe̱fije ra jai ge bi umbabi o bi jänbabi ya joga jai ya n'añ'o jnini."	"t'ena ge inbi unga mfädi pa gatho ya jä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'eje dra jmu ha ma jaije, da ha me̱ti nu'a di pe̱tsije nehe dra jakakagije ga mpe̱fije ra jai ge bi umbabi o bi jänbabi ya joga jai ya n'añ'o hnini."
"xi mi taxki ra ñ'u, imbi tsa da r'anga n'a, jo̱nse̱je̱ mi taxka n'a ja ra bo̱jai. ya y'ofadi mi kju̱t'atjo."	"xi mi taxki ra ñ'u, imbi tsa da r'anga n'a, honse̱je̱ mi taxka n'a ha ra bo̱jai. ya y'ofadi mi jut'atjo."
"ya dänga mfu̱nga bo̱kjä bi ntjo, bi kot'i ko ya majkjuai, mi zu̱m'i neje ko ya t'e̱nga ts'u̱t'abo̱kja."	"ya dänga mfu̱nga bo̱jhä bi ntjo, bi kot'i ko ya mahkjui, mi zu̱m'i nehe ko ya t'e̱nga ts'u̱t'abo̱kja."
ya r'atsanoya ra sajagún mi mä jankja mi yopa tsini. ya ndeznä bi nkoji inda ñ'udi. mi jatatjo pa bi mu̱di ra ntujni	ya r'atsanoya ra sahagún mi mä jankja mi yopa tsini. ya ndeznä bi nkoji inda ñ'udi. mi jatatjo pa bi mu̱di ra ntuhni
"ya zi b'e̱jña mi ägi ja ya b'a ne ja ya ngo̱de, nuya ñ'o̱jo̱ mbo ja ya ne, ja ya nkjom'ajudi."	"ya zi b'e̱hña mi ägi ha ya b'a ne ha ya ngo̱ho̱, nuya ñ'o̱ho̱ mbo ha ya ne, ha ya nkjom'ajudi."
"bi boxro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi bo̱x ro hkjua 'na, bido'u̱ ro ts'ii 'na, xi bo̱xro ts'äre 'na. ge'bu̱ go min pu̱n doja 'na."	"bi boxro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi box ro hkjua 'na, bido'u̱ ro ts'ii 'na, xi boxro ts'äre 'na. ge'bu̱ go min pun doja 'na."
bi ma mankjuäntjo jabu̱ mi b'u̱i ra ts'e̱y'e̱jmu bi xipabi;	bi ma mankjua̱ntjo jabu̱ mi b'u̱i ra ts'e̱y'e̱hmu bi xipabi;
bri kjuajni po nuya dra jmu.	bri juahni po nuya dra jmu.
"di to̱m'ihe ra ñ'etji pa nugagije, n'a ra pa ngu ma n'a ra pa tjogi nekagije di juadije ra nge'a indi tse̱tije nuna b'u̱i t'o̱t'e ko ngekagije man'año ya ntjo, t'e̱nts'igije tji ma jaije ma me̱tije, ju̱kagije ga mpe̱fije nduntji, b'e̱kagije ga jut'ije xduntji ya bokja, n'a ngu n'a ra pa nuna nkjut'i di o̱t'eje man'a te ma tjaije di tuje."	"di to̱m'ihé ha ñ'etji pa nugagijé, n'a ha pa ngu ma n'a ha pa thogi nekagijé di juadijé ha nge'a indi tse̱tijé nuna b'u̱i t'o̱thé ko ngekagijé man'año ya ntjo, t'e̱nts'igijé tji ma jaijé ma me̱tijé, jukagijé ga mpe̱fijé nduntji, b'e̱kagijé ga jut'ijé xduntji ya boja, n'a ngu n'a ha pa nuna nkjut'i di o̱t'ehé man'a te ma tjaijé di tujé."
gatjo nuna jai ja nuna r'ayo ximjai nkjabu̱ bi tjutuabi nuya nso̱jo̱jä'i inbi tsa bi tjutuabi man'a ra tjuju.	gatjo nuna hai ha nuna r'ayo ximhai nkjabu̱ bi thutuabi nuya nso̱ho̱jä'i inbi tsa bi thutuabi man'a ra thuju.
"ja mi tso nde, bi mu̱di bi nkja n'a ra jneki ngu nkjagiju̱ dega kjä'i, bi t'ot'e ra b'ai ngu dega kjä'i,"	"ha mi tso nde, bi mu̱di bi nka n'a ra jneki ngu nkjahiju̱ dega jä'i, bi t'ot'e ra b'ai ngu dega jä'i,"
"ma bo̱najmu'ije: nuna b'e̱fi ga tsokagije sta kjuatihe gatjo: gi nuti nuua, xa jño bo̱najmu."	"ma bonahmu'ije: nuna b'ehi ga tsokagije sta juatihe gatjo: gi nuti nuua, xa jño bonahmu."
"mi mä dega ts'e̱dira jñä tso̱pu da ts'o̱jo̱bu nuya nzo̱jo̱kjä'i ga jandiju̱ te ma ts'e̱di pe̱tsi, ra nge'a ma akjuä ra quetzalcohuatl b'u̱i nuua ko ngekagiju̱,"	"mi mä dega ts'e̱dira jñä tso̱pu da ts'o̱hobu nuya nzo̱hokjä'i ga handiju̱ te ma ts'e̱di pe̱tsi, ra nge'a ma akjuä ra quetzalcohuatl b'u̱i nuua ko ngekagiju̱,"
