Input	Result
ne nu'a ri däme, pu̱ ñ'a'i, nugi ga ma ga tsogi'i nuni Cuetlachcoapan [n'a ra hnini nuni puebla],	Ne nu'a ri däme, hñäki ñä'i, nugi ga ma ga tsogi'i nuni Cuetlachcoapan [ñä ra hnini nuni Puebla],
ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacan ne nuni nehe Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo mahyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogihe se̱he̱.	Nde nu'u̱ bi mani ra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacan ne nuni nehe Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nu'u̱ ra r'ayo mahyati, nu'b'u̱ bri t'o̱t'a ra mabagi pa ra uadi ra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni nda tsogihe se̱he̱.
nehege'a ra ngätsi. mi hä ya mpe̱fi dega mabagi,ya njom'a te ne ya fu̱nbo̱ja, inte ma mahuai mi hä ni ge'a ya bu'bai.	Nehege'a ra ngätsi. Mi hä ya mpefi dega mabagi, ya ñom'a te ne ya funboja, inte ma mahuai mi hä ni ge'a ya bu'bai.
njabu̱ bi bo̱nga dega xui. mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi ja ya du ha ra r'ani ra dehe ya u̱erna.	ñaju̱ bi bo̱nga dega xui. mra ngo nu'b'u̱ ra Tecuílhuitl bi bo̱nga: nu'b'u̱ bi ja ya du ha ra r'ani ra dehe ya u̱erna.
nub'u̱ bi thandi ra Tzihuacpopoca, bi t'ena:	Nub'u̱ bi thandi ra Tzihuacpopoca, bi t'ena:
nub'u̱ ya ñämfo̱ bi handi ge xa ñ'ehe nubu̱ da tsu̱di, ge mi tekuabi ra nest'ihi, m'estho bi munts'i bi mihi ya mahuai.	Nub'u̱ ya ñäñfo̱ bi handi ge xa ñ'ehe nubu̱ da tsu̱di, ge mi tekuabi ra nest'ihi, m'estho bi munts'i bi mihi ya mahuai.
nuna jä'i inbi tsa bi thädi majuäni nu'a ra nt'ani. ingra nge'a nuya pa bi hneki n'a ra hyoya jä'i ra macehual (hombre de pueblo),	Nuna jä’i inbi tsa bi thädi majuani nu’a ra nt’ani. Ingra nge’a nuya pa bi hneki n’a ra hyoya jä’i ra masehual (hombre de pueblo),
nuna nte̱nga b'ede ha bri hat'i ra Tzihuacpopocatzin, bi o̱t'e da thogi ge'a ra ts'e̱y'e̱hmu. inbi bo̱nga nuna nt'o̱t'e bi tsu̱dihu̱ ko ma r'a ya b'e̱hni. ma ra ya ñ'ete inbi hopi da ju̱ man'aki ra ñ'u nuya ts'okate. pe nuya inbi hoki ra b'ai.	Nuna nte̱nga b'ede ha bri hat'i ra Tzihuacpopocatzin, bi o̱t'e da thogi ge'a ra ts'e̱y'e̱hmu. Inbi bo̱nga nuna nt'o̱t'e bi tsu̱dihu̱ ko ma r'a ya b'e̱hni. Ma ra ya ñ'ete inbi hopi da ju̱ man'aki ra ñ'u nuya ts'okate. Pe nuya inbi hoki ra b'ai.
nuua di udihe ra hñäpi bi nto̱t'e bi nja ra agosto ra je̱ya 1595, n'a ra jä'i mra thuhu ra miguel hernández, ra me Chiyauhtzinco,	Nwä di udihe ra hñäpi bi nt’ot’e bi nja ra agosto ra jäya 1595, n’a ra jä’i mra thuhu ra Miguel Hernández, ra me Chiyauhtzinco,
nuya bo̱nahmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estho bi thädi:	Nuya bo̱nahmu ya mem'onda ñätsi bi ñäwi ra Cihuacóatl Tlacotzin m'estho bi thädi:
ra Tlacatécatl mra me Cuauhtitlan ne ra bktri ra mbot'a ngu bri japi ya tsat'yo bi zi.	Ra tlakatékathl mra me Kuauhtitlan ne ra büktri ra mbotha ngu bri hapi ya tsathyo bi zi.
ra doy'e̱ pahni xki njom'i ko ya chalchihuite.	ra doye̱ pahni xki ñomi ko ya chalchihuite.
ra mu̱di ra Cuauhtémoc, ra hmu ra bondo, ra nyoho ra Tlacotzin, ra Cihuacóatl ra nhñu ra oquiztzin, ra bo̱nahmu ha ra nini ra Azcapotzalco Mexicapan, ra ngoho ra panitzin, ra bo̱nahmu nuni ra Ecatepec,	ra mudi ra Cuauhtémoc, ra hmu ra bondo, ra ñoho ra Tlacotzin, ra Cihuacóatl ra ñuhu ra oquiztzin, ra bonahmu ha ra nini ra Azcapotzalco Mexicapan, ra ngoho ra panitzin, ra bonahmu nuni ra Ecatepec,
ra mu̱di ra pa mi o̱t'e ra ngo ra mäkime ra u, ra thuhu ra Huixtocihuatl	ra mudi ra pa mi othe ra ngo ra mäkime ra u, ra thuhu ra Huixtocihuatl
ra nge'a bi mu̱ni ko ra mahuai ha ra xu̱tha nu'a to'o bi umbabi ra ji.	Rä ngä'ä bi mbeni ko rä mahua'i ha rä xuthä nu'ä to'o bi umbäbi rä hñä.
ra nyoho, bi tho ra ndä ra Nauhtla, mra thuhu ra Cohualpopocatzin.	Ra ñuhu, bi tho ra nda ra Nauhtla, mra thuhu ra Kogualpopokatzin.
unga ya ngue̱nda te ra ts'omu̱i mi bu̱'i ne mi japi da ntso̱m'i nuya macehualtin, njabu̱ mi thutuabi ya jä'i mi b'u̱i te ma za	'ñä ya ngüenda te ra ts'oni mi b'ui ne mi xapi da ntsöni nuya masehualtin, ñajü mi thuthuabi ya jä'i mi b'ui te ma za
xib'u̱ bri fádi ge nuya he mi ja nuni ra cuauhchichilco, ha Xaltocan; ge mi pttsi ya ndá.	Xib'u̱ bri fádi ge nuya he mi ja nuni ra Cuauhchichilco, ha Xaltocan; ge mi pttsi ya ndá.
xki mbo̱ni nubu̱ ra hyodi ra Cuehuecatitlan,	xki mboni nubu ra yodi ra Cuehuecatitlan,
xki thete ra Ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega dänga ndä bi mu̱di da häni ra hoga ts'ofo ya evangelio,	Xki thete ra Ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega dänga ndä bi mu̱di da häni ra hoga ts'ofo ya evangelio.
ya dänga ñu̱ni nsafi, ya nsafi, ya mahuai, hangu nu'u̱ gatho xki tagi mbo ha ra hñe.	Ya dänga ñu̱ni nsafi, ya nsafi, ya mahuai, hangu nu'u̱ gatho xki tagi mbo ha ra hñe.
bi o̱tuabi nu'a ra makja xki nk'ohni mra thuhu ra alonso ruiz, ge mi y'o nuni huamuxtitan (Huamuxtitlan) nuni ra hyodi guerrero.	Bi o̱tuabi nu'a ra makjä xki nk'ohni mra thuhu ra Alonso Ruiz, ge mi y'o nuni Huamuxtitán (Huamuxtitlán) nuni ra hyodi Guerrero.
di pädi xahño nuna b'e̱fi nehe yoho to'o di pädi da mpe̱fi da y'este nuya hoga do mahye̱gi ya xito, mra thuhu ra ambetz'ihuay.	Di pädi xañu nuna b'efi nehe yoho to'o di pädi da mpefi da yeste nuya hoga do mahyegi ya xito, mra thuhu ra ambetz'ihuay.
dra thoki ra nto̱de, ra ketzal dra b'e̱ nuni Coyohuacan.	Ra thoki ra nt’ot’e, ra k’etsal ra b’ë nuni Koyohuakan.
e mi r'ani dega xui ra Cihuacóatl g'ea mi zoni ne mı mafi.	E mï r’ani dega xüi ra Cihuacóatl gä mï zoni ne mï mafi.
ebu̱ bi gäi habu̱ mi to̱ge ebu̱ bi yopa ma ha ra hnini ra Cuetaxtlan,	Hñä ebu̱ bi gäi habu̱ mi to̱ge hñä ebu̱ bi yopa ma ha ra hnini ra Cuetaxtlan.
ge'a ra mu̱di ra thuhu ra Hernando, ra nge'a njabu̱ mra thuhu ra takjä ra Cortés nehe njabu̱ mra thuhu ra ndä católico ne ra ku ra Cohuanacotzin bi thutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takjä,	ge’a ra mudi ra thuhu ra Hernando, ra nge’a ñäbu mra thuhu ra takxä ra Cortés nehe ñäbu mra thuhu ra ndä católico ne ra ku ra Cohuanacotzin bi thutuabi ra Pedro po ra Pedro Alvarado ra nge’a ra takxä,
ma n'a mi b'ai nuni teotletso, habu̱ ra ñ'u̱ pa manjuäntho pa da zo̱ni nuni ra peñón (Tepetzinco).	Ma n'a mi b'ai nuni teotletso, habu̱ ra ñ'u̱ pa manxuanto pa da zo̱ni nuni ra peñón (Tepetzinco).
"mi tso̱ho̱ getbu̱ ra fu̱nga t'o̱ho̱, habu̱ mi thutuabi ""tajón ra nxu̱ni, njabu̱ bi hutuabi ya ndeznä ya b'e̱hnanoya bi pe̱hni ra ts'e̱y'e̱hmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ha ra ñ'u."	"Mi tso̱ho̱ getbu̱ ra fu̱nga t'o̱ho̱, habu̱ mi thutuabi ""tajón ra nxu̱ni, njabu̱ bi hutuabi ya ndeznä ya b'e̱hnanoya bi pe̱hni ra ts'e̱y'e̱hmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ha ra ñ'u."
mra ku ra Cacamatzin mra bo̱nahmu nuni Tetzcoco mri ñ'oui va jä'i mi y'o mpaha.	Mä ku ra Cacamatzin mä mbó̱nahmu nuni Tetzcoco mri ñ'úi va jä'i mi y'o mpaha.
n'a ra nto̱de dega chalchihuite, xi m'et'e dega ze̱ka do, nehe mi pe̱tsi n'a ra tsant'i de ga k'astaboja.	N’a ra nt’odi dega chalchihuite, xi m’et’e dega zeka do, nehe mi pe̱tsi n’a ra tsant’i dega k’astaboja.
ne ndunthi ya ambetz'ihuay ne mar'a hoga do mi pe̱tsi ra mu'ui:	Nde̱ ntho̱thi ya ambets'i hñu̱hai ne mar'a hoga do mi pe̱tsi ra mu'ui.
nehe n'a ya the̱sthi dega mboťahuaido.	Nehe n’a ya the̱sthi dega mbo̱thahuaido.
nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra ixtlilxóchitl xki nsofo pa ra ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya hyodi, njabu̱ mi pe̱hna ajuä da t'o̱t'e.	Nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra Ixtlilxóchitl xki nsofo pa ra Ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya hyodi, njabu̱ mi pe̱hna ajuä da t'o̱t'e.
nuna nt'o̱t'e bi nthandi xa nts'ogi njabu̱ bri thutuabi, bi ena ge mra nzu̱te ko ma m'u̱hai ra nzu̱te ne mi thutsuabi ko ya mpe̱bi dega mabagì, habu̱ hmä ge n'a di ge'u̱ bi y'e̱nga n'a ra do, ko nge'a bi hyo, nu'u̱ mar'a ya b'e̱go ge mä ge nu'u̱ se̱he̱ ya ñämfo̱ bi hyo bi mu̱tu'a n'a ra mahuai ha ri ngati bi mu̱tuabi n'a ra nzu̱ni.	nuna nt’ot’e bi nthandi xa nts’ogi njabu bri thutuabi, bi ena ge mra nzute ko ma m’uhai ra nzute ne mi thutsuabi ko ya mpefi dega mabagì, habu hmä ge n’a di ge’u bi y’enga n’a ra do, ko nge’a bi hyo, nu’u mar’a ya b’ego ge mä ge nu’u sehe ya ñämfo bi hyo bi mutu’a n’a ra mahuai ha ri ngati bi mutuabi n’a ra nzuni.
ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra Cortés nuni Coyoacan, nu'u̱ to'o mi pädi yoho ya hñäki ngu'a ra jerónimo aguilar ra malintzin.	Ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra Cortés nuni Coyoacan, nu'u̱ to'o mi pädi yoho ya hñäki ngu ra Jerónimo Aguilar ra Malintzin.
t'ena ge ya macehual [ya jä'i b'u̱i ha ra hyoya]	T’ëna ge ya Macehual [ya jä’i b’ui ha ra hyoya]
"xki thokuabi nuya hotho ts'ints'u̱ mra thuhu ra ""tlauhquecho"" ne “tzinitzcan zacuan"","	"Xki thokua̱bi nuya hoto ts'ints'u̱ mra thuhu ra ""tlauhquecho"" ne ""tzinitzcan zacuan""."
-¿te be'a gi mä nu'i Cihuacóatl?	-¿Te bädi gi mä ñuhi Cihuacóatl?
bi k'ahni ko ya dänga ñuni nzafi ne bi thetse ko ya makahuai nuya otomi geb'u̱ bi japi bi b'e̱di, bi mä nuyu̱:	Bi k’ahni ko ya dänga ñuni nzäfi ne bi thetse ko ya makahuai nuya hñä gebu̱ bi japi bi b’e̱di, bi mä ñu̱hü:
da thuts'i ya njot'ihñä ( )	da thuts’i ya ñot’ihñä ( )
da umbabihe te da zi, da japabihe ndunthi ma zu.	Ra umbabihe te ra zi, ra hapabihe ndunthi ma hñu.
ebu̱ bi mä nuna b'e̱fi xa thoki xahño bi johya ra ts'e̱y'e̱hmu.	Ebo̱ bi mä nuna b'e̱fi xa thoki xañu bi johya ra ts'e̱y'e̱hmu.
"fernando alva ixtlilxóchitl, xiii njändahmä ""ra ñ'ehe ya ñämfo̱ ne ra mu̱di ra hoga ts'ofo ra evangelio."""	"Fernando Alva Ixtlilxóchitl, XIII ñändähmä ""ra ñähe ya ñämfo̱ ne ra mudi ra hoga ts'ofo ra evangelio."""
ga juatihu̱ nu'a huts'i njani, ya ts'ojä'i, ra carranza, ge xa o̱t'a ya ts'okuate pa gekagihu̱; ga o̱t'e da nja ra ts'e̱di ma munts' ne njabu̱ ga tsu̱dihu̱ da nja nu'a ra hoga tsu̱tui, da nja ra hai, ra hñegi ne ra hoga ts'u̱tui;	Ga juatihu̱ nu'a hutsi̱ njani, ya ts'ojä'i, ra karransa, ge xa o̱t'a ya ts'okuate pa gekagihu̱; ga o̱t'e da nja ra ts'e̱di ma munts'i ne njabu̱ ga tsu̱dihu̱ da nja nu'a ra hoga tsu̱tui, da nja ra hai, ra hñägi ne ra hoga ts'u̱tui.
gatho ya hyoyajä'i mi b'u̱i ha ra hnini bi handi.	gatho ya hyoya jä’i mi b’ui ha ra hnini bi handi.
ha bi häni ra ñ'udi, ma jä'ihu̱ bi ent'i gatho mahye̱gi nuya nzu̱te	Ha bi häni ra ñ'udi, ma jä'i hñäki bi ent'i gatho mahye̱gi nuya nzute.
ha n'aa nza̱tho xudi ra pale berto, bi bo̱ni nda hyonga te nda nzimxidi ngetho nda zi ya hme hyaxtho mi u̱xa ya u, ua ngu mi nzäi mi nkahui yá hme nuya txuju̱ xa hogi ha nuya 'bomuha̱i nts'ät'i, nt'o̱kuä;	Ha n’á nza̱tho xudi ra pale Berto, bí bo̱ni nda hyonga te nda nzimxidi ngetho nda zi ya hme hyaxtho mi u̱xa ya u, ua ngu mi nzäi mi nkahui yá hme nuya txuju̱ xa hogi ha nuya 'bomuha̱i nts’ät’i, nt’o̱kuä.
ha nubia di ndäki, di ndändiñähmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjahe, ra bartolomé lópez, nub'u̱ mi njuäni ma b'e̱hña inbi njuäni ha nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen	ha nubya di ndäki, di ndändiñähmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjahe, ra bartolomé lópez, nub'u̱ mi njuäni ma b'e̱hña inbi njuäni ha nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen
ha ya t'u̱ka ze̱ki thuts'i n'a tu̱kitho nuna thogi ge bi huxa ra fernando alva ixtlilxóchitl, nu'a b'e̱tsi ra xiiii njondahmä.	Ha ya t'uka zeki thuts'i n'a tukitho nuna thogi ge bi huxa ra Fernando Alva Ixtlilxóchitl, nu'a b'etsi ra xiiii ñondahmä.
habu̱ ga ju̱he nuyu̱ (ya tenochcas) te gi honihu̱?	Häbu̱ ga juhä nu̱yu̱ (ya tenochcas) te gi honi?
ham'u̱ gatho ya juän'ahmä ge nuua xa ze̱ti ri ñ'ehe dige'a ya noya ya mu̱dimehai ha ra hñä ya ndeznä, nuna thuhu ri uni inga se̱he̱ ra n'atsanoya pa da fädi ra hñämfo̱, ingi ri me̱udi dige'a ra hmä fu̱oti dige'a nuna ra hñäki ra netzahualcoyotl. ne ra cuauhtémoc.	jam’bu̱ gato ya xüän’ahmä ge nuwa xa zäti ri ñ’ehe dige’a ya noya ya mu̱dimehai ha ra hñä ya ndeznä, nuna thuhu ri uni inga sähe̱ ra n’atsanoya pa da fädi ra hñämfo̱, ingi ri me̱udi dige’a ra hmä fu̱oti dige’a nuna ra hñäki ra netzahualcoyotl. ne ra cuauhtémoc.
mi hneki ngu ma jä'ihu̱ ngabu̱ mri hneki.	Mi hneki ngu ma jä'iho̱ ngabu̱ mri hneki.
ndunthi bri johya, bri thuxpabi gatho nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu:	Ndunthi bri johya, bri thuxpabi gatho nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu:
ngu mra me̱ti, nu'a r'a hyodi, habu mi y'o, n'a ngu n'a mi johya mi mfe̱m'a xinxi xi mi johya ya ndäte, mi thede n'a ngu n'a mi hñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaha.	Ngu mra me̱ti, nu'a r'a hyodi, habu mi y'o, n'a ngu n'a mi johya mi mfe̱m'a xinxi xi mi johya ya ndäte, mi thede n'a ngu n'a mi hñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaha.
njabu̱ ri ñ'ehe ya je̱ya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugagihu̱ ha ma mfenihu̱, ga pe̱tsi nugagihu̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o mahye̱gigihu̱, ma jihu̱, ya ku̱hu̱.	ñajbu̱ ri ñähe ya jäya nda mädi, nda mpumfri, ga nzäi ga pëtsi nugagihu̱ ha ma mfenihu̱, ga pëtsi nugagihu̱, ra bätsi dige'u̱, ya bëto, ya ntsaniku, ya mbänga bëto ne to'o ra ñäpu̱, to'o mahye̱gigihu̱, ma jihu̱, ya ku̱hu̱.
nu xä oth'u̱, ma gä ñ'jähu̱	Nu xä oth'u, ma gä ñ'jähu.
nuga̱ xi di ne'i, hindi pädi hanja...	Nuga̱ xi di ne'i, hñäki pädi hanxa...
num'u̱ di johyahu̱, nkuehu̱, nts'o̱mihu̱, tsuhu ne pa da t'o̱xkähu̱ di hohñu̱ nu ya nt'u̱i xi di 'yoohu̱ (¡!). nuya da nt'ot'i ko ra dänt'ot'í	ñum'ú di johyahú, nkúehú, nts'omhíhú, tsúhú ne pa da t'óxkahú di hohñú nu ya nt'úi xi di 'yóhú (¡!). nuya da nt'ot'i ko ra dänt'ot'í
nuna bi johya ha ra mabagi,	Nuna bi yohya hã ra mabagi,
nuya hñu o gohoya pa bi b'u̱i nubu̱ bi xitsuabi ra jäpadehe ndunthi ya jä'i, ngu xa t'ena.	Nuya hñu o gohoya pa bi b’ui nubu bi xitsuabi ra jäpadehe ndunthi ya jä’i, ngu xa t’ena.
nuya tsat'io mi b'et'o, mi gu̱t'a ra ñ'u, mi teni, ya xiñu mi ju̱ts'i pa mañä, xi mi pähä gatho mi handi mi nest'ihi: mi tu̱ta ya jihni	Nuya tsät’iö mi b’ët’o, mi güthä ra ñ’ü, mi tëni, ya xiñu mi hñuts’i pa mañä, xi mi päjä gatho mi handi mi nëst’ihi: mi thüta ya hñähñi.
pe, nu'i ndada nu'i ma t'ek'ei ra makja, nub'u̱ nu'i ingi zugagihe, ¿hanja, nuua, ra hyo di ge'a, ga tsogi nubu̱ [nu'a ma b'e̱hña]?	Pe, nu'i ndada nu'i ma t'ek'ei ra makxa, nub'u̱ nu'i ingi zugagihe, ¿hanja, nuwa, ra hyo di ge'a, ga tsogi nubu̱ [nu'a ma b'e̱hña]?
r'a ya jä'i mi b'u̱i ha ra ngumi ja nunu ha ra hnini ri manjuäntho pa da tsoni nubu̱ ra amáxac,	r'a ya jä'i mi b'ui ha ra ngumi ya nunu ha ra hnini ri manxuanto pa da tsoni nubu ra amáxac,
ra nge'a di o̱t'a nuna noya ra ts'u̱tui ne gatho to'o da guat'a ha ma hyohe, nu'u̱ to'o da ne, da me̱tsi n'a ra hoga m'u̱i ne da m'u̱i manjuänthä. ha nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega hoga jä'i ne dega hogat'o̱t'antuhni	ra nge’a di o̱t’a nuna noya ra ts’u̱tui ne gatho to’o da guat’a ha ma hyohe, nu’u̱ to’o da ne, da me̱tsi n’a ra hoga m’u̱i ne da m’u̱i manjuänthä. ha nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega hoga jä’i ne dega hogat’o̱t’antuhni
ra ngehna nuna pa bi ma n'a ra ñ'u manjuäntho.	ra ngehna nuna pa bi ma n’a ra ñ’u manjuänt’o.
ra nhñu ne ra ngästsi ra b'ist'ofo di huts'ihu̱ ha nuna ze̱ki b'ist'ofo, ri ñ'ehe ra vii njondahmä ra chimalpain,	ra ñäñu ne ra ngätsi ra b'ist'ofo di hutsi̱hu̱ ha nuna ze̱ki b'ist'ofo, ri ñähe ra vii njondahmä ra chimalpain,
ra nthädi ra cuitlahuacatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya nso̱ho̱jä'i,	Ra nt'ädi ra Cuitlahuacatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya ntso̱ho̱jä'i.
ra nyoho nu'a mi zu ra tepoztlan; ra nhñu ra me tizatlan, ra njoho mi ñ'ehe nuni huehuetlan ne ra nku̱ta mra dänga mictlan.	Ra ñuhu nu'a mi zu ra Tepotzotlán; ra ñuhu ra me Tizatlán, ra ñuhu mi ñ'ehe nuni Huehuetlán ne ra nkuta mra dänga Mictlán.
ri ñ'udi xahño nubia hanja beni ya metlaxcala bi do̱m'i mpaha nuya nso̱ho̱ jä'i.	Ri ñudi xañu Nubia hñäjä b'eni ya Metlaxcala bi do̱mi mpaha nuya nso̱ho̱ jä'i.
t'ena ge inbi unga mfädi pa gatho ya jä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'ehe dra hmu ha ma haihe, da ja me̱ti nu'a di pe̱tsihe nehe dra jakagihe ga mpe̱fihe ra hai ge bi umbabi o bi hänbabi ya hoga hai ya n'añ'o hnini.	T’ena ge inbi ’na mfädi pa gatho ya jä’i mi ñ’oui, ge nuna ndada ra marqués da ñ’ehe ra hmu ha ma haihe, da ja me̱ti nu’a di pe̱tsihe nehe ra jakagihe ga mpe̱fihe ra hai ge bi umbabi o bi hänbabi ya hoga hai ya n’añ’o hnini.
xi mi taxki ra ñ'u, imbi tsa da r'anga n'a, ho̱nse̱he̱ mi taxka n'a ha ra bo̱hai. ya y'ofadi mi ju̱t'atho.	Xi mi taxki ra ñ'ú, imbi tsa da r'anga n'a, hönsehe mi taxka n'a ha ra bohái. Ya y'ofadi mi jut'atho.
ya dänga mfu̱nga bo̱jä bi ntho, bi kot'i ko ya mahjuai, mi zu̱m'i nehe ko ya t'e̱nga ts'u̱t'abo̱ja.	Ya dänga mfu̱nga bo̱jä bi ntho, bi kot'i ko ya mahjuai, mi zu̱m'i nehe ko ya t'e̱nga ts'u̱t'abo̱ja.
ya r'atsanoya ra sahagún mi mä hanja mi yopa tsini. ya ndeznä bi nkohi inda ñ'udi. mi hatatho pa bi mu̱di ra ntuhni	Ya r'atsanoya ra Sahagún mi mä hanxa mi yopa ts'ini. Ya ndeznä bi nkohi inda ñ'udi. Mi hatatho pa bi mu̱di ra ntuhni.
ya zi b'e̱hña mi ägi ha ya b'a ne ha ya ngo̱de, nuya ñ'o̱ho̱ mbo ha ya ne, ha ya njom'ahudi.	Ya zi bä̱hna mi ägi ha ya bä ne ha ya ngode, nuya ñ’o̱hó mbo ha ya ne, ha ya ñom’ahudi.
bi boxro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi bo̱x ro hjua 'na, bido'u̱ ro ts'ii 'na, xi bo̱xro ts'äre 'na. ge'bu̱ go min pu̱n doja 'na.	Bi boxro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi bo̱x ro hñua 'na, bido'u̱ ro ts'ii 'na, xi bo̱xro ts'äre 'na. Ge'bu̱ go min pu̱n doja 'na.
bi ma manjuäntho habu̱ mi b'u̱i ra ts'e̱y'e̱hmu bi xipabi;	Bi ma manxuanto habu̱ mi b'u̱i ra ts'e̱y'e̱hmu bi xipabi.
bri juahni po nuya dra hmu.	B'ri xwäni po nuya ra hñu.
di to̱m'ihe ra ñ'ethi pa nugagihe, n'a ra pa ngu ma n'a ra pa thogi nekagihe di huadihe ra nge'a indi tse̱tihe nuna b'u̱i t'o̱t'e ko ngekagihe man'año ya ntho, t'e̱nts'igihe thi ma haihe ma me̱tihe, ju̱kagihe ga mpe̱fihe ndunthi, b'e̱kagihe ga jut'ihe xdunthi ya boja, n'a ngu n'a ra pa nuna njut'i di o̱t'ehe man'a te ma thaihe di tuhe.	Di tom'ihe ra ñ'ethi pa nugagihe, n'a ra pa ngu ma n'a ra pa thogi nehkagihe di huadihe ra nge'a indi tse̱tihe nuna b'u̱i t'o̱t'e ko ngehkagihe man'año ya ntho, t'e̱nts'igihe thi ma haihe ma me̱tihe, juhkagihe ga mpe̱fihe ndunthi, b'e̱hkagihe ga jut'ihe xdunthi ya boja, n'a ngu n'a ra pa nuna njut'i di o̱t'ehe man'a te ma thaihe di tuhe.
gatho nuna hai ha nuna r'ayo ximhai njabu̱ bi thutuabi nuya nso̱ho̱jä'i inbi tsa bi thutuabi man'a ra thuhu.	gatho nuna hai ha nuna ra'yo ximhai njabu̱ bi thutuabi nuya nso̱ho̱jä'i inbi tsa bi thutuabi man'a ra thuhu.
ha mi tso nde, bi mu̱di bi nja n'a ra hneki ngu njagihu̱ dega jä'i, bi t'ot'e ra b'ai ngu dega jä'i,	Ja mi tso nde, bi mudi bi nja n'a ra hneki ngu njagihu dega jä'i, bi t'ot'e ra b'ai ngu dega jä'i,
ma bo̱nahmu'ihe: nuna b'e̱fi ga tsokagihe sta juatihe gatho: gi nuti nuua, xa hño bo̱nahmu.	Ma mbónahmuihe: nuna béfi ga tsokakihi sta juatihe gatho: gi nut'i nuha, xa hñu mbónahmu.
mi mä dega ts'e̱dira hñä tso̱pu da ts'o̱ho̱bu nuya nzo̱ho̱jä'i ga handihu̱ te ma ts'e̱di pe̱tsi, ra nge'a ma ajuä ra quetzalcohuatl b'u̱i nuua ko ngekagihu̱,	Mi ma dega ts'edirä hñä tsopuda ts'ohobu nuya nzohöjä'i ga handi hute ma ts'edi pëtsi, ra nge'a ma ajuä ra Quetzalcoatl b'ui nuä ko ngekagihu.
ne ya nt'u̱i, hanja di thuts'i ya nt'ofo, njap'u̱ nehe mä 'ra ya mpeu̱i da fats'i di nt'ot'i ra hñähñu	Ne ya nt’ui, hanxa di thuts’i ya nt’ofo, ñäpä nehe mä ra ya mpeui da fätsi di nt’ot’i ra hñähñu.
