Input	Result
"ne nu'a ri däme, pu̱ ñ'a'i, nugi ga ma ga tsogi'i nuni Cuetlachcoapan [n'a ra hnini nuni puebla],"	"ne nu'a ri däme, pu̱ ñ'a'i, nugi ga ma ga tsogi'i nuni Cuetlachcoapan [n'a ra hnini nuni Puebla],"
"ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacan ne nuni nehe Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo mahyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogihe se̱he̱."	"Ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacán ne nuni nehe Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo mahyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogihe se̱he̱."
"nehege'a ra ngätsi. mi hä ya mpe̱fi dega mabagi,ya njom'a te ne ya fu̱nbo̱ja, inte ma mahuai mi hä ni ge'a ya bu'bai."	"Nehege'a ra ngätsi. Mi hä ya mpe̱fi dega mabagi, ya njom'a te ne ya fu̱nbo̱ja, inte ma mahuai mi hä ni ge'a ya bu'bai."
njabu̱ bi bo̱nga dega xui. mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi ja ya du ha ra r'ani ra dehe ya u̱erna.	Njabu̱ bi bo̱nga dega xui. Mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi ja ya du ha ra r'ani ra dehe ya u̱erna.
"nub'u̱ bi thandi ra Tzihuacpopoca, bi t'ena:"	"nübʉ bi thandi ra Tzihuacpopoca, bi tʼena:"
"nub'u̱ ya ñämfo̱ bi handi ge xa ñ'ehe nubu̱ da tsu̱di, ge mi tekuabi ra nest'ihi, m'estho bi munts'i bi mihi ya mahuai."	"Nub'u̱ ya ñämfo̱ bi handi ge xa ñ'ehe nubu̱ da tsu̱di, ge mi tekuabi ra nest'ihi, m'estho bi munts'i bi mihi ya mahuai."
"nuna jä'i inbi tsa bi thädi majuäni nu'a ra nt'ani. ingra nge'a nuya pa bi hneki n'a ra hyoya jä'i ra macehual (hombre de pueblo),"	Nuna jä'i inbi tsa bi thädi majwäni nu'a ra nt'ani. Ingla nge'a nuya pa bi hneki n'a ra hyoya jä'i ra macehual (hombre de pueblo)
"nuna nte̱nga b'ede ha bri hat'i ra Tzihuacpopocatzin, bi o̱t'e da thogi ge'a ra ts'e̱y'e̱hmu. inbi bo̱nga nuna nt'o̱t'e bi tsu̱dihu̱ ko ma r'a ya b'e̱hni. ma ra ya ñ'ete inbi hopi da ju̱ man'aki ra ñ'u nuya ts'okate. pe nuya inbi hoki ra b'ai."	"Nuna ntēnga b'ede ha bri hat'i ra Tzihuacpopocatzin, bi ōt'e da thogi ge'a ra ts'ēy'ēhmu. Inbi bōnga nuna nt'ōt'e bi tsūdīhu ko ma r'a ya b'ēhni. Ma ra ya ñ'ete inbi hopi da ju man'aki ra ñ'u nuya ts'okate. Pe nuya inbi hoki ra b'ai."
"nuua di udihe ra hñäpi bi nto̱t'e bi nja ra agosto ra je̱ya 1595, n'a ra jä'i mra thuhu ra miguel hernández, ra me Chiyauhtzinco,"	"Nüüa di udie ra hñäpi bi ntöt'e bi nya ra Agosto ra yeya 1595, n'a ra yä'i mra tuhu ra Miguel Hernández, ra me Chiyauhtzinco,"
nuya bo̱nahmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estho bi thädi:	Nuya bo̱nahmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estho bi thädi
ra Tlacatécatl mra me Cuauhtitlan ne ra bktri ra mbot'a ngu bri japi ya tsat'yo bi zi.	ra Tlacatecatl mra me Cuauhtitlan ne ra baktri ra mbota 'ngu bri japi ya tsat'yo bi zi.
ra doy'e̱ pahni xki njom'i ko ya chalchihuite.	rai doy'e̱ pahni xki njom'i ko ya calchihuite
"ra mu̱di ra Cuauhtémoc, ra hmu ra bondo, ra nyoho ra Tlacotzin, ra Cihuacóatl ra nhñu ra oquiztzin, ra bo̱nahmu ha ra nini ra Azcapotzalco Mexicapan, ra ngoho ra panitzin, ra bo̱nahmu nuni ra Ecatepec,"	"Ra mu̱di ra Cuauhtémoc, ra hmu ra bondo, ra nyoho ra Tlacotzin, ra Cihuacóatl ra nhñu ra oquiztzin, ra bo̱nahmu ha ra nini ra Azcapotzalco Mexicapan, ra ngoho ra panitzin, ra bo̱nahmu nuni ra Ecatepec"
"ra mu̱di ra pa mi o̱t'e ra ngo ra mäkime ra u, ra thuhu ra Huixtocihuatl"	"Ra mu̱di ra pa mi o̱t'e ra ŋo ra mäkime ra u, ra tʰuhu ra Huixtocihuatl"
ra nge'a bi mu̱ni ko ra mahuai ha ra xu̱tha nu'a to'o bi umbabi ra ji.	Ra ngë'a bi muni ko ra mahui ha ra xutha nu'a to'o bi umbabi ra ji.
"ra nyoho, bi tho ra ndä ra Nauhtla, mra thuhu ra Cohualpopocatzin."	"ra ñojo, bi to ra nda ra Nauhtla, mra tuhu ra Cohualpopocatzin."
"unga ya ngue̱nda te ra ts'omu̱i mi bu̱'i ne mi japi da ntso̱m'i nuya macehualtin, njabu̱ mi thutuabi ya jä'i mi b'u̱i te ma za"	"Ŋga ya ŋge̱nda te ra ts'omu̱i mi bu̱'i ne mi xapi da ntso̱m'i nuya macehualtin, njabu̱ mi thutuabi ya jä'i mi b'u̱i te ma za"
"xib'u̱ bri fádi ge nuya he mi ja nuni ra cuauhchichilco, ha Xaltocan; ge mi pttsi ya ndá."	"xib'u̱ bri fadi ge nuya he mi xa nuni ra cuauhchichilco, ha Xaltocan; ge mi ptsi ya nda."
"xki mbo̱ni nubu̱ ra hyodi ra Cuehuecatitlan,"	"xki mbøni nubø ra jyodi ra Cuehuecatitlan,"
"xki thete ra Ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega dänga ndä bi mu̱di da häni ra hoga ts'ofo ya evangelio,"	"xki thete ra Ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega däŋga ndä bi mu̱di da häni ra hoga ts'ofu ya evangelio,"
"ya dänga ñu̱ni nsafi, ya nsafi, ya mahuai, hangu nu'u̱ gatho xki tagi mbo ha ra hñe."	"Ya däŋga ñuni nsahi, ya nsahi, ya mahuai, hangu nu'u gatho xki tagi mbo ha ra hñe."
"bi o̱tuabi nu'a ra makja xki nk'ohni mra thuhu ra alonso ruiz, ge mi y'o nuni huamuxtitan (Huamuxtitlan) nuni ra hyodi guerrero."	"Bi o̱tuabi nu'a ra makya xki nk'ohi mra thuhu ra Alonso Ruiz, ge mi y'o nuni Huamuxtitlan nuni ra hyodi Guerrero."
"di pädi xahño nuna b'e̱fi nehe yoho to'o di pädi da mpe̱fi da y'este nuya hoga do mahye̱gi ya xito, mra thuhu ra ambetz'ihuay."	"Di pädi xahño nuna b'ëfi nehe yoho to'o di pädi da mpëfi da y'ëste nuya hoga do mahyëgi ya xito, mra thuhu ra ambëtz'ihuay."
"dra thoki ra nto̱de, ra ketzal dra b'e̱ nuni Coyohuacan."	"Dra tʰoki ra ntʌ̱de, ra ketsal dra bʌ̱ nuni Coyohuacan."
e mi r'ani dega xui ra Cihuacóatl g'ea mi zoni ne mı mafi.	e mi rʼani dega xui ra Cihuacóatl gʼea mi zoni ne mı̄ mafi
"ebu̱ bi gäi habu̱ mi to̱ge ebu̱ bi yopa ma ha ra hnini ra Cuetaxtlan,"	"Ebu̱ bi gäi habu̱ mi to̱ge ebu̱ bi yopa ma ha ra hñini ra Cuetaxtlan,"
"ge'a ra mu̱di ra thuhu ra Hernando, ra nge'a njabu̱ mra thuhu ra takjä ra Cortés nehe njabu̱ mra thuhu ra ndä católico ne ra ku ra Cohuanacotzin bi thutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takjä,"	"He'a ra mudi ra tuhu ra Hernando, ra nge'a njabu mra tuhu ra tajä ra Cortés nehe njabu mra tuhu ra ndä católico ne ra ku ra Cohuanacotzin bi tutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra tajä,"
"ma n'a mi b'ai nuni teotletso, habu̱ ra ñ'u̱ pa manjuäntho pa da zo̱ni nuni ra peñón (Tepetzinco)."	"ma n'a mi b'ai nuni teotletso, habu ra ñ'u pa manjuantho pa da zoni nuni ra peñón (Tepetzintli)."
"mi tso̱ho̱ getbu̱ ra fu̱nga t'o̱ho̱, habu̱ mi thutuabi ""tajón ra nxu̱ni, njabu̱ bi hutuabi ya ndeznä ya b'e̱hnanoya bi pe̱hni ra ts'e̱y'e̱hmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ha ra ñ'u."	"mi tso̱ho̱ getbu̱ ra fu̱nga t'o̱ho̱, habu̱ mi thutuabi ""tajón ra nxu̱ni, njabu̱ bi hutuabi ya ndeznä ya b'e̱hnanoya bi pe̱hni ra ts'e̱y'e̱hmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ha ra ñ'u"
mra ku ra Cacamatzin mra bo̱nahmu nuni Tetzcoco mri ñ'oui va jä'i mi y'o mpaha.	Mra ku ra Cacamatzin mra bo̱nahmu nuni Tetzcoco mri ñ'ui va jä'i mi y'o mpaha.
"n'a ra nto̱de dega chalchihuite, xi m'et'e dega ze̱ka do, nehe mi pe̱tsi n'a ra tsant'i de ga k'astaboja."	"N'a ra ntōde dega chalchihuite, xi m'et'e dega zēka do, nehe mi pētsi n'a ra tsanti de ga k'astaboja."
ne ndunthi ya ambetz'ihuay ne mar'a hoga do mi pe̱tsi ra mu'ui:	ne ndunthi ya ambec'ihuai ne mar'a hoga do mi pe̱tsi ra mu'ui
nehe n'a ya the̱sthi dega mboťahuaido.	nehe n'a ya the̱sti dega mbotoaidu.
"nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra ixtlilxóchitl xki nsofo pa ra ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya hyodi, njabu̱ mi pe̱hna ajuä da t'o̱t'e."	"Nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra ixtlilxóchitl xki nsofo pa ra ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya hyodi, njabu̱ mi pe̱hna ajuä da t'o̱t'e."
"nuna nt'o̱t'e bi nthandi xa nts'ogi njabu̱ bri thutuabi, bi ena ge mra nzu̱te ko ma m'u̱hai ra nzu̱te ne mi thutsuabi ko ya mpe̱bi dega mabagì, habu̱ hmä ge n'a di ge'u̱ bi y'e̱nga n'a ra do, ko nge'a bi hyo, nu'u̱ mar'a ya b'e̱go ge mä ge nu'u̱ se̱he̱ ya ñämfo̱ bi hyo bi mu̱tu'a n'a ra mahuai ha ri ngati bi mu̱tuabi n'a ra nzu̱ni."	"Nuna nt'o̱hte bi nthandi xa nts'ogi njabu̱ bri thutuabi, bi ena ge mra nzu̱te ko ma m'u̱hai ra nzu̱te ne mi thutsuabi ko ya mpe̱bi dega mabagi, habu̱ hma̱ ge n'a di ge'u̱ bi ye̱nga n'a ra do, ko nge'a bi hyo, nu'u̱ mar'a ya be̱go ge ma̱ ge nu'u̱ se̱he̱ ya ña̱mfo̱ bi hyo bi mu̱tu'a n'a ra mahuai ha ri ngati bi mu̱tuabi n'a ra nzu̱ni."
"ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra Cortés nuni Coyoacan, nu'u̱ to'o mi pädi yoho ya hñäki ngu'a ra jerónimo aguilar ra malintzin."	"ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra Cortés nuni Coyoacan, nu'u̱ to'o mi pädi yoho ya hñäki ngu'a ra Jerónimo Aguilar ra Malintzin."
t'ena ge ya macehual [ya jä'i b'u̱i ha ra hyoya]	tʔena ge ya masehual [ya xä'i bʼui ha ra jyoja]
"xki thokuabi nuya hotho ts'ints'u̱ mra thuhu ra ""tlauhquecho"" ne “tzinitzcan zacuan"","	"xki thokuabi nuya hotho ts'ints'u̱ mra thuhu ra ""tlauhquecho"" ne “tzinitzcan zacuan”"
-¿te be'a gi mä nu'i Cihuacóatl?	-¿te be'a gi mä nü'i Cihuacóatl?
"bi k'ahni ko ya dänga ñuni nzafi ne bi thetse ko ya makahuai nuya otomi geb'u̱ bi japi bi b'e̱di, bi mä nuyu̱:"	"bi k'ahni ko ya dänga ñuni nzafi ne bi thetse ko ya makahuai nuya otomi geb'u bi japi bi b'edi, bi mä nuyu"
da thuts'i ya njot'ihñä ( )	dá t'uts'i ya ñjot'ihñä
"da umbabihe te da zi, da japabihe ndunthi ma zu."	"dá ūmbábihé te dá zí, dá japábihé ndūnthí má zū."
ebu̱ bi mä nuna b'e̱fi xa thoki xahño bi johya ra ts'e̱y'e̱hmu.	Ebu̱ bi mä nuna b'e̱fi xa thoki xahño bi johya ra ts'e̱y'e̱mu
"fernando alva ixtlilxóchitl, xiii njändahmä ""ra ñ'ehe ya ñämfo̱ ne ra mu̱di ra hoga ts'ofo ra evangelio."""	"Fernando Alva Ixtlilxóchitl, XIII njändahmä ""ra ñ'ehe ya ñämfo ne ra mu̱di ra hoga ts'ofo ra Evangelio."""
"ga juatihu̱ nu'a huts'i njani, ya ts'ojä'i, ra carranza, ge xa o̱t'a ya ts'okuate pa gekagihu̱; ga o̱t'e da nja ra ts'e̱di ma munts' ne njabu̱ ga tsu̱dihu̱ da nja nu'a ra hoga tsu̱tui, da nja ra hai, ra hñegi ne ra hoga ts'u̱tui;"	"ga juatihu nu'a huts'i njani, ya ts'ojä'i, ra Carranza, ge xa ota ya ts'okuate pa gekagihu; ga ote da nja ra ts'edi ma munts' ne njabu ga tsudihu da nja nu'a ra hoga tsutui, da nja ra hai, ra hñegi ne ra hoga ts'utui;"
gatho ya hyoyajä'i mi b'u̱i ha ra hnini bi handi.	gato ya joyajä'i mi bʉi ha ra hnini bi handi.
"ha bi häni ra ñ'udi, ma jä'ihu̱ bi ent'i gatho mahye̱gi nuya nzu̱te"	"Ha bi hɨɨni ra ŋ'udi, ma jɑ'ihu ɓi ent'i gatho mahyɛɛgi nuya nzɨte"
"ha n'aa nza̱tho xudi ra pale berto, bi bo̱ni nda hyonga te nda nzimxidi ngetho nda zi ya hme hyaxtho mi u̱xa ya u, ua ngu mi nzäi mi nkahui yá hme nuya txuju̱ xa hogi ha nuya 'bomuha̱i nts'ät'i, nt'o̱kuä;"	"Ha na̱a nzatho xudi ra pale Berto, bi boni nda hyonga te nda nzimxidi ngetho nda zi ya hme hyaxtho mi uxa ya u, ua ngu mi nza̱i mi nkahui yá hme nuya txuju̱ xa hogi ha nuya 'bomuha̱i nts'at'i, nt'o̱kuä;"
"ha nubia di ndäki, di ndändiñähmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjahe, ra bartolomé lópez, nub'u̱ mi njuäni ma b'e̱hña inbi njuäni ha nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen"	"Ha Nubia di ndäki, di ndändiñähmu, di ma ga ts'utsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjahé, ra Bartolomé López, nub'u mi njua'ni ma b'ehña inbi njua'ni ha nubú mi xaxi pa da o't'a ya tso'mfen"
"ha ya t'u̱ka ze̱ki thuts'i n'a tu̱kitho nuna thogi ge bi huxa ra fernando alva ixtlilxóchitl, nu'a b'e̱tsi ra xiiii njondahmä."	"Ha ya t'uka zeki thuts'i n'a tukitho nuna thogi ge bi huxa ra Fernando Alva Ixtlilxóchitl, nu'a bets'i ra XIV njondahmä."
habu̱ ga ju̱he nuyu̱ (ya tenochcas) te gi honihu̱?	Habų ga jųhe nųyų (ya tenochcas) te gi hŏnihų?
"ham'u̱ gatho ya juän'ahmä ge nuua xa ze̱ti ri ñ'ehe dige'a ya noya ya mu̱dimehai ha ra hñä ya ndeznä, nuna thuhu ri uni inga se̱he̱ ra n'atsanoya pa da fädi ra hñämfo̱, ingi ri me̱udi dige'a ra hmä fu̱oti dige'a nuna ra hñäki ra netzahualcoyotl. ne ra cuauhtémoc."	"hamʉ̱ gatho ya juänʔahmä ge nuua xa ze̱ti ri ñʔehe digeʔa ya noya ya mu̱dimehai ha ra hñä ya ndeznä, nuna thuhu ri uni inga se̱he̱ ra nʔatsanoya pa da fädi ra hñämfo̱, ingi ri me̱udi digeʔa ra hmä fu̱oti digeʔa nuna ra hñäki ra netzahualcoyotl. ne ra cuauhtémoc."
mi hneki ngu ma jä'ihu̱ ngabu̱ mri hneki.	mi ñeki ngu ma xáʔiŋu ngabu mri ñeki.
"ndunthi bri johya, bri thuxpabi gatho nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu:"	"ndunthi bri johya, bri thuxpabi gatho nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu"
"ngu mra me̱ti, nu'a r'a hyodi, habu mi y'o, n'a ngu n'a mi johya mi mfe̱m'a xinxi xi mi johya ya ndäte, mi thede n'a ngu n'a mi hñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaha."	"Ngu mra me̱ti, nu'a r'a jyodi, habu mi y'o, n'a ngu n'a mi johya mi mfë̱m'a xinxi xi mi johya ya ndäte, mi thede n'a ngu n'a mi hñu̱fi ne mi fë̱m'a ya xinxi: xi mi b'u̱i mpaha."
"njabu̱ ri ñ'ehe ya je̱ya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugagihu̱ ha ma mfenihu̱, ga pe̱tsi nugagihu̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o mahye̱gigihu̱, ma jihu̱, ya ku̱hu̱."	"Njabu̱ ri ñ'ehe ya je̱ya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugagihu̱ ha ma mfenihu̱, ga pe̱tsi nugagihu̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o mahye̱gigihu̱, ma jihu̱, ya ku̱hu̱."
"nu xä oth'u̱, ma gä ñ'jähu̱"	"nu xä oth'u, ma gä ñjähu"
"nuga̱ xi di ne'i, hindi pädi hanja..."	"nuga̱ xi di ne'i, hindi päti hanja..."
"num'u̱ di johyahu̱, nkuehu̱, nts'o̱mihu̱, tsuhu ne pa da t'o̱xkähu̱ di hohñu̱ nu ya nt'u̱i xi di 'yoohu̱ (¡!). nuya da nt'ot'i ko ra dänt'ot'í"	"numʉ̱ di joyahʉ̱, nkʉehʉ̱, ntʉsʉ̱mihʉ̱, tsʉhʉ ne pa da tʉxkähʉ̱ di hohñʉ̱ nʉ ya ntʉ̱i xi di ʼyohʉ̱ (!). nʉya da ntʉotʉi ko ra däntʉotʉi"
"nuna bi johya ha ra mabagi,"	"nuna bi joya ha ra mabagi,"
"nuya hñu o gohoya pa bi b'u̱i nubu̱ bi xitsuabi ra jäpadehe ndunthi ya jä'i, ngu xa t'ena."	"Nuya hñu o gohoya pa bi bʼui nubuʼ bi xitsuaʼbi ra hapadehe ndunthi ya haʼi, ngu xa tʼena."
"nuya tsat'io mi b'et'o, mi gu̱t'a ra ñ'u, mi teni, ya xiñu mi ju̱ts'i pa mañä, xi mi pähä gatho mi handi mi nest'ihi: mi tu̱ta ya jihni"	"Nuya tsatiʔo mi beʔto, mi gu̱ta ra ñu, mi teni, ya xiñu mi ju̱tsʔi pa mañä, xi mi pahä gato mi handi mi nestʔihi: mi tu̱ta ya jihni"
"pe, nu'i ndada nu'i ma t'ek'ei ra makja, nub'u̱ nu'i ingi zugagihe, ¿hanja, nuua, ra hyo di ge'a, ga tsogi nubu̱ [nu'a ma b'e̱hña]?"	"pe, nu'i ndada nu'i ma t'ek'ei ra makxa, nub'u nu'i ingi zugaxihe, ¿hanxa, nuua, ra hyo di ge'a, ga tsogi nubu [nu'a ma b'ehña]?"
"r'a ya jä'i mi b'u̱i ha ra ngumi ja nunu ha ra hnini ri manjuäntho pa da tsoni nubu̱ ra amáxac,"	"r'a ya jä'i mi bʉi ha ra ngumi ja nunu ha ra hnini ri manjuäntho pa da tsoni nubʉ ra amáxac,"
"ra nge'a di o̱t'a nuna noya ra ts'u̱tui ne gatho to'o da guat'a ha ma hyohe, nu'u̱ to'o da ne, da me̱tsi n'a ra hoga m'u̱i ne da m'u̱i manjuänthä. ha nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega hoga jä'i ne dega hogat'o̱t'antuhni"	"Ra ngë'a di o̱t'a nuna noya ra ts'ü̱tui ne gatho to'o da guat'a ha ma hyohe, nu'u̱ to'o da ne, da me̱tsi n'a ra hoga m'ü̱i ne da m'ü̱i manjuänthä. Ha nubü̱ xa mabü̱ ma noya ge di pe̱tsi ra tsa, dega hoga jä'i ne dega hogat'o̱t'antuhni"
ra ngehna nuna pa bi ma n'a ra ñ'u manjuäntho.	ra ngëhna nuna pa bi ma n'a ra ñ'u manjuantho
"ra nhñu ne ra ngästsi ra b'ist'ofo di huts'ihu̱ ha nuna ze̱ki b'ist'ofo, ri ñ'ehe ra vii njondahmä ra chimalpain,"	"Ra nhñu ne ra ngätsi ra b'ist'ofo di huts'ihu ha nuna zeki b'ist'ofo, ri ñ'ehe ra vii njonda hmä ra chimallpain,"
"ra nthädi ra cuitlahuacatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya nso̱ho̱jä'i,"	"ra ntʰädi ra kʷitlawaʦin bi ʔena ge ina da o̱tʔe nuja bi bʔepabi ja nsʔoho̱jäʔi,"
"ra nyoho nu'a mi zu ra tepoztlan; ra nhñu ra me tizatlan, ra njoho mi ñ'ehe nuni huehuetlan ne ra nku̱ta mra dänga mictlan."	"rai nyoho nu'a mi tsu rai tepoztlan; rai nhñu rai me tizatlan, rai njoho mi ñ'ehe nuni huehuetlan ne rai nkuta mra däŋga mictlan."
ri ñ'udi xahño nubia hanja beni ya metlaxcala bi do̱m'i mpaha nuya nso̱ho̱ jä'i.	ri ñudi xajño nubia hanja beni ya metlaxcala bi dom'i mpaha nuya nsoho jäi.
"t'ena ge inbi unga mfädi pa gatho ya jä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'ehe dra hmu ha ma haihe, da ja me̱ti nu'a di pe̱tsihe nehe dra jakagihe ga mpe̱fihe ra hai ge bi umbabi o bi hänbabi ya hoga hai ya n'añ'o hnini."	"tʔena ge inbi unga mfäði pa gaθo ya ʒaʔi mi ñʔui, ge nuna ndada ra marqués da ñʔehe ðra hmʷu ha ma haihe, da ʒa me̱ti nuʔa ði pe̱ʔʦihe nehe ðra ʒakaʒihe ga mpe̱fihe ra hai ge bi umbabi o bi hänbabi ya hoga hai ya nʔañʔo hnini."
"xi mi taxki ra ñ'u, imbi tsa da r'anga n'a, ho̱nse̱he̱ mi taxka n'a ha ra bo̱hai. ya y'ofadi mi ju̱t'atho."	"Xi mi taxki ra ñ'u, imbi tsa da r'anga n'a, ho̱nse̱he̱ mi taxka n'a ha ra bo̱hai. Ya y'ofadi mi ju̱t'atho."
"ya dänga mfu̱nga bo̱jä bi ntho, bi kot'i ko ya mahjuai, mi zu̱m'i nehe ko ya t'e̱nga ts'u̱t'abo̱ja."	"Ya däŋga mfu̱ŋga bojä bi n̄tho, bi kot'i ko ya mahjuaí, mi zum'i nehe ko ya t'äŋga ts'ut'aboja."
ya r'atsanoya ra sahagún mi mä hanja mi yopa tsini. ya ndeznä bi nkohi inda ñ'udi. mi hatatho pa bi mu̱di ra ntuhni	Ya r'atsanoya ra Sahagún mi mä hanja mi yopa tsini. Ya ndeznä bi nkohi inda ñ'udi. Mi hatatho pa bi mu̱di ra ntuhni
"ya zi b'e̱hña mi ägi ha ya b'a ne ha ya ngo̱de, nuya ñ'o̱ho̱ mbo ha ya ne, ha ya njom'ahudi."	"Ya zi be̱hña mi ägi ha ya ba ne ha ya ngo̱de, nuya ñ'o̱ho̱ mbo ha ya ne, ha ya njom'ahudi."
"bi boxro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi bo̱x ro hjua 'na, bido'u̱ ro ts'ii 'na, xi bo̱xro ts'äre 'na. ge'bu̱ go min pu̱n doja 'na."	"Bi boxro xi bets'ina, bido'u ro yuni na, xi bi box ro hua na, bido'u ro tsii na, xi boxro tsare na. Gebru go min pun doja na."
bi ma manjuäntho habu̱ mi b'u̱i ra ts'e̱y'e̱hmu bi xipabi;	bi ma manju̱antho habu̱ mi b'ui ra tse̱y'e̱hmu bi xipabi;
bri juahni po nuya dra hmu.	bri juahni po nuya tra hmu
"di to̱m'ihe ra ñ'ethi pa nugagihe, n'a ra pa ngu ma n'a ra pa thogi nekagihe di huadihe ra nge'a indi tse̱tihe nuna b'u̱i t'o̱t'e ko ngekagihe man'año ya ntho, t'e̱nts'igihe thi ma haihe ma me̱tihe, ju̱kagihe ga mpe̱fihe ndunthi, b'e̱kagihe ga jut'ihe xdunthi ya boja, n'a ngu n'a ra pa nuna njut'i di o̱t'ehe man'a te ma thaihe di tuhe."	"di tomʔihe ra ñʔethi pa nugagihe, nʔa ra pa ngu ma nʔa ra pa thogi nekagihe di huadihe ra ngeʔa indi tseʔtihe nuna bʔui tʔoʔtʔe ko ngekagihe manʔaño ya ntho, tʔeʔntsʔigihe thi ma haihe ma meʔtihe, juʔkagihe ga mpeʔfihe ndunthi, bʔeʔkagihe ga jutʔihe xdunthi ya boja, nʔa ngu nʔa ra pa nuna njutʔi di oʔtʔehe manʔa te ma thaihe di tuhe."
gatho nuna hai ha nuna r'ayo ximhai njabu̱ bi thutuabi nuya nso̱ho̱jä'i inbi tsa bi thutuabi man'a ra thuhu.	Gatho nuna hai ha nuna r'ayo ximhai ñabu̱ bi thutuabi nuya nsōhōjä'i inbi tsa bi thutuabi man'a ra thuhu.
"ha mi tso nde, bi mu̱di bi nja n'a ra hneki ngu njagihu̱ dega jä'i, bi t'ot'e ra b'ai ngu dega jä'i,"	"Ha mí tso ndé, bi múdi bi nya n'a ra hnéki ngu nyagíhu degá yá'i, bi t'ot'e ra b'ai ngu degá yá'i,"
"ma bo̱nahmu'ihe: nuna b'e̱fi ga tsokagihe sta juatihe gatho: gi nuti nuua, xa hño bo̱nahmu."	"Ma bonahmu'ihe: nuna be'fi ga tsokagihe sta juatihe gatho: gi nuti nu'a, xa hño bonahmu."
"mi mä dega ts'e̱dira hñä tso̱pu da ts'o̱ho̱bu nuya nzo̱ho̱jä'i ga handihu̱ te ma ts'e̱di pe̱tsi, ra nge'a ma ajuä ra quetzalcohuatl b'u̱i nuua ko ngekagihu̱,"	"mi mä dega ts'edirah ñä tso̱pu da ts'o̱ho̱bu nuya nzo̱ho̱jä'i ga handihu̱ te ma ts'edi pe̱tsi, ra nge'a ma ajua ra quetzalcoatl b'u̱i nuua ko ngekagihu̱"
"ne ya nt'u̱i, hanja di thuts'i ya nt'ofo, njap'u̱ nehe mä 'ra ya mpeu̱i da fats'i di nt'ot'i ra hñähñu"	"ne ya ntʉ̱i, hanja di tʉtʃʼi ya ntʼofo, ɲapʉ̱ nehe mä ’ra ya mpʉ̱i da fatsʼi di ntʼotʼi ra hɲäɲu"
