Input	Result
"ne nu'a ri däme, pu̱ ñ'a'i, nugi ga ma ga tsogi'i nuni Cuetlachcoapan [n'a ra jnini nuni puebla],"	"ne nu'a ri däme, pu̱ ñ'a'i, nugi ga ma ga thogi'i nuni Cuetlachcoapan [n'a ra hnini nuni puebla],"
"ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacan ne nuni neje Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo majyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogije se̱je̱."	"ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacan ne nuni nehe Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo majyati, nub'u̱ bri t'o̱t'a ra mabahi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogihe he̱je̱."
"nejege'a ra ngätsi. mi jä ya mpe̱fi dega mabagi,ya nkjom'a te ne ya fu̱nbo̱kja, inte ma mahuai mi jä ni ge'a ya bu'bai."	"nejege'a ra ngätsi. mi hä ya mpe̱fi dega mabagi,ya njom'a te ne ya fu̱nbo̱ja, inte ma mahuai mi hä ni ge'a ya bu'bai."
njabu̱ bi bo̱nga dega xui. mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi kja ya du ja ra r'ani ra deje ya u̱erna.	njabu̱ bi bo̱nga dega xui. hra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi ja ya du ha ra r'ani ra dehe ya u̱erna.
"nub'u̱ bi tjandi ra Tzihuacpopoca, bi t'ena:"	"nub'u̱ bi handi ra Tzihuacpopoca, bi t'ena:"
"nub'u̱ ya ñämfo̱ bi jandi ge xa ñ'eje nubu̱ da tsu̱di, ge mi tekuabi ra nest'iji, m'estjo bi munts'i bi miji ya mahuai."	"nub'u̱ ya ñämfo̱ bi handi ge xa ñ'ehe nubu̱ ha tsu̱di, ge mi tekuabi ra nest'iji, m'estho bi munts'i bi miji ya mahuai."
"nuna kjä'i inbi tsa bi tjädi makjuäni nu'a ra nt'ani. ingra nge'a nuya pa bi jneki n'a ra jyoya jä'i ra macehual (hombre de pueblo),"	"nuna jä'i inbi tsa bi thädi majuaeni nu'a ra nt'ani. ingra nge'a nuya pa bi jneki n'a ra joya hä'i ra macehual (hombre de pueblo),"
"nuna nte̱nga b'ede ja bri jat'i ra Tzihuacpopocatzin, bi o̱t'e da tjogi ge'a ra ts'e̱y'e̱jmu. inbi bo̱nga nuna nt'o̱t'e bi tsu̱diju̱ ko ma r'a ya b'e̱jni. ma ra ya ñ'ete inbi jopi da kju̱ man'aki ra ñ'u nuya ts'okate. pe nuya inbi joki ra b'ai."	"nuna nte̱nga b'ede ha bri hat'i ra Tzihuacpopocatzin, bi o̱t'e da thogi ge'a ra ts'e̱y'e̱hmu. inbi bo̱nga nuna nt'o̱t'e bi tsu̱dihu̱ ko ma r'a ya b'e̱hni. ma ra ya ñ'ete inbi hopi da khu̱ man'aki ra ñ'u nuya ts'okate. pe nuya inbi hoki ra b'ai."
"nuua di udije ra jñäpi bi nto̱t'e bi nkja ra agosto ra kje̱ya 1595, n'a ra kjä'i mra tjuju ra miguel Hernández, ra me Chiyauhtzinco,"	"nuua di udije ra jñäpi bi nto̱t'e bi nja ra agosto ra je̱ya 1595, n'a ra jä'i hra tjuju ra miguel Hernández, ra me Chiyauhtzinco,"
nuya bo̱najmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estjo bi tjädi:	nuya bo̱nahmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estjo bi thädi:
ra Tlacatécatl mra me Cuauhtitlan ne ra bktri ra mbot'a ngu bri kjapi ya tsat'yo bi zi.	ra Tlacatécatl mra me Cuauhtitlan ne ra bktri ra mbot'a ngu bri japi ya tsat'yo bi zi.
ra doy'e̱ pajni xki njom'i ko ya chalchihuite.	ra doy'e̱ pahni xki njom'i ko ya chalchihuite.
"ra mu̱di ra Cuauhtémoc, ra jmu ra bondo, ra nyojo ra tlatsotzin, ra Cihuacóatl ra njñu ra oquiztzin, ra bo̱najmu ja ra nini ra aztsapotzaltso Mexicapan, ra ngojo ra panitzin, ra bo̱najmu nuni ra Ecatepec,"	"ra mu̱di ra Cuauhtémoc, ra jmu ra bondo, ra nyoho ra tlatsotzin, ra Cihuacóatl ra ññu ra oquiztzin, ra bo̱nahmu ha ra nini ra aztsapotzaltso Mexicapan, ra ngoho ra panitzin, ra bo̱nahmu nuni ra Ecatepec,"
"ra mu̱di ra pa mi o̱t'e ra ngo ra mäkime ra u, ra tjuju ra Huixtocihuatl"	"ra mu̱di ra pa mi o̱the ra ngo ra mäkime ra u, ra thuthu ra Huixtocihuatl"
ra nge'a bi mu̱ni ko ra mahuai ja ra xu̱tja nu'a to'o bi umbabi ra kji.	ra nge'a bi mu̱ni ko ra mahuai ha ra xu̱tha nu'a to'o bi umbabi ra ji.
"ra nyojo, bi tjo ra ndä ra Nauhtla, mra tjuju ra Cohualpopocatzin."	"ra nyojo, bi tho ra ndä ra Nauhtla, hra tjuju ra Cohualpopocatzin."
"unga ya ngue̱nda te ra ts'omu̱i mi bu̱'i ne mi kjapi da ntso̱m'i nuya macehualtin, nkjabu̱ mi tjutuabi ya kjä'i mi b'u̱i te ma za"	"unga ya ngu̱henda te ra ts'ohu̱i mi bu̱'i ne mi japi da ntso̱h'i nuya macehualtin, njabu̱ mi thuthuabi ya jä'i mi b'u̱i te ma za"
"xib'u̱ bri fádi ge nuya je mi kja nuni ra Cuauhchichilco, ja Xaltocan; ge mi pttsi ya ndá."	"xib'u̱ bri fádi ge nuya he mi ja nuni ra Cuauhchichilco, ha Xaltocan; ge mi pttsi ya ndá."
"xki mbo̱ni nubu̱ ra jyodi ra Cuehuecatitlan,"	"xki mbo̱ni nubu̱ ra hioti ra Cuehuecatitlan,"
"xki tjete ra ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya je dega dänga ndä bi mu̱di da jäni ra joga ts'ofo ya evangelio,"	"xki thete ra ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega dänga ndä bi mu̱di da häni ra hoga ts'ofo ya evangelio,"
"ya dänga ñu̱ni nsafi, ya nsafi, ya mahuai, jangu nu'u̱ gatjo xki tagi mbo ja ra jñe."	"ya dänga ñu̱ni nsahi, ya nsahi, ya mahuai, jangu nu'u̱ gatho xki tagi mbo ha ra jñe."
"bi o̱tuabi nu'a ra makja xki nk'ojni mra tjuju ra alonso ruiz, ge mi y'o nuni juamuxtitan (Huamuxtitlan) nuni ra jyodi guerrero."	"bi o̱tuabi nu'a ra makja xki nkojni mra thuthu ra alonso ruiz, ge mi y'o nuni juamuxtitan (Huamuxtitlan) nuni ra yodi guerrero."
"di pädi xajño nuna b'e̱fi neje yojo to'o di pädi da mpe̱fi da y'este nuya joga do majye̱gi ya xito, mra tjuju ra ambetz'ihuay."	"di pädi xahño nuna b'e̱hi nehe yoho to'o di pädi da mpe̱hi da y'este nuya joga do majhe̱gi ya xito, mra thuthu ra ambetz'ihuay."
"dra tjoki ra nto̱de, ra ketzal dra b'e̱ nuni Coyohuacan."	"dra thoki ra nto̱de, ra ketzal dra b'e̱ nuni Coyohuacan."
e mi r'ani dega xui ra Cihuacóatl g'ea mi zoni ne mı mafi.	e mi r'ani dega xui ra Cihuacóatl h'ea mi zoni ne mı mafi.
"ebu̱ bi gäi jabu̱ mi to̱ge ebu̱ bi yopa ma ja ra jnini ra Cuetaxtlan,"	"ebu̱ bi häi jabu̱ mi to̱he ebu̱ bi yopa ma ha ra hnini ra Cuetaxtlan,"
"ge'a ra mu̱di ra tjuju ra Hernando, ra nge'a nkjabu̱ mra tjuju ra takjä ra Cortés neje nkjabu̱ mra tjuju ra ndä Católico ne ra ku ra Cohuanacotzin bi tjutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takjä,"	"ge'a ra mu̱di ra thuthu ra Hernando, ra nge'a njabu̱ mra thuthu ra tahjä ra Cortés nehe njabu̱ mra thuthu ra ndä Católico ne ra ku ra Cohuanacotzin bi thutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra tahjä,"
"ma n'a mi b'ai nuni teotletso, jabu̱ ra ñ'u̱ pa manjuäntjo pa da zo̱ni nuni ra peñón (Tepetzinco)."	"ma n'a mi b'ai nuni teotletso, habu̱ ra ñ'u̱ pa manjuähtho pa da zo̱ni nuni ra peñón (Tepetzinco)."
"mi tso̱jo̱ getbu̱ ra fu̱nga t'o̱jo̱, jabu̱ mi tjutuabi ""takjón ra nxu̱ni, nkjabu̱ bi jutuabi ya ndeznä ya b'e̱jnanoya bi pe̱jni ra ts'e̱y'e̱jmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ja ra ñ'u."	"mi tso̱ho̱ getbu̱ ra fu̱nga t'o̱ho̱, jabu̱ mi thutuabi ""tajón ra nxu̱ni, njabu̱ bi jutuabi ya ndeznä ya b'e̱hnanoya bi pe̱jni ra ts'e̱y'e̱hmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ha ra ñ'u."
mra ku ra Cacamatzin mra bo̱najmu nuni Tetzcoco mri ñ'oui va kjä'i mi y'o mpaja.	mra ku ra Cacamatzin mra bo̱nahmu nuni Tetzcoco mri ñ'oui ha jä'i mi y'o mpaha.
"n'a ra nto̱de dega chalchihuite, xi m'et'e dega ze̱ka do, neje mi pe̱tsi n'a ra tsant'i de ga k'astabokja."	"n'a ra nto̱de dega chalchihuite, xi m'et'e dega he̱ka do, nehe mi pe̱tsi n'a ra tsant'i de ga k'astaboja."
ne nduntji ya ambetz'ihuay ne mar'a joga do mi pe̱tsi ra mu'ui:	ne ndundji ya ambetz'ihuahe ne mar'a joga do mi pe̱tsi ra mu'ui:
neje n'a ya tje̱stji dega mboťahuaido.	nehe n'a ya the̱sthi dega mboťahuaido.
"nuna bi o̱t'a ra ntso̱m'i ra nge'a neje nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra ixtlilxóchitl xki nsofo pa ra ixtlilxóchitl da gu̱ka ya kjä'i ge mi zu ya jyodi, nkjabu̱ mi pe̱jna akjuä da t'o̱t'e."	"nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱hatsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra ixtlilxóchitl xki nsofo pa ra ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya yodi, njabu̱ mi pe̱hna ahuä da t'o̱t'e."
"nuna nt'o̱t'e bi ntjandi xa nts'ogi njabu̱ bri tjutuabi, bi ena ge mra nzu̱te ko ma m'u̱jai ra nzu̱te ne mi tjutsuabi ko ya mpe̱bi dega mabagì, jabu̱ jmä ge n'a di ge'u̱ bi y'e̱nga n'a ra do, ko nge'a bi jyo, nu'u̱ mar'a ya b'e̱go ge mä ge nu'u̱ se̱je̱ ya ñämfo̱ bi jyo bi mu̱tu'a n'a ra mahuai ja ri ngati bi mu̱tuabi n'a ra nzu̱ni."	"nuna nt'o̱t'e bi njandi xa nts'ohi njabu̱ bri thuthuabi, bi ena ge mra nzu̱te ko ma m'u̱hai ra nzu̱te ne mi thuthuabi ko ya mpe̱bi dega mabagì, jabu̱ jmä ge n'a di ge'u̱ bi y'e̱nga n'a ra do, ko nge'a bi yo, nu'u̱ mar'a ya b'e̱go ge mä ge nu'u̱ he̱je̱ ya ñämfo̱ bi yo bi mu̱tu'a n'a ra mahuai ha ri ngati bi mu̱thuabi n'a ra nzu̱ni."
"ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra tsortés nuni Coyoacan, nu'u̱ to'o mi pädi yojo ya jñäki ngu'a ra jerónimo aguilar ra malintzin."	"ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra tsortés nuni Coyoacan, nu'u̱ to'o mi pädi yoho ya jñäki ngu'a ra jerónimo aguilar ra malintzin."
t'ena ge ya macehual [ya kjä'i b'u̱i ja ra jyoya]	t'ena ge ya macehual [ya jä'i b'u̱i ha ra hyoya]
"xki tjokuabi nuya jotjo ts'ints'u̱ mra tjuju ra ""tlauhquecho"" ne “tzinitzcan zacuan"","	"xki thokuabi nuya jotjo ts'ints'u̱ mra tjuju ra ""tlauhquecho"" ne “tzinitzcan zacuan"","
-¿te be'a gi mä nu'i Cihuacóatl?	-¿te be'a hi mä nu'i Cihuacóatl?
"bi k'ajni ko ya dänga ñuni nzafi ne bi tjetse ko ya makahuai nuya otomi geb'u̱ bi japi bi b'e̱di, bi mä nuyu̱:"	"bi kajni ko ya dänga ñuni nzafi ne bi thetse ko ya makahuai nuya otomi geb'u̱ bi japi bi b'e̱di, bi mä nuyu̱:"
da tjuts'i ya nkjot'ijñä ( )	da thuts'i ya njot'ihñä ( )
"da umbabije te da zi, da kjapabije nduntji ma zu."	"da umbahije te da zi, da japahije ndunthi ma zu."
ebu̱ bi mä nuna b'e̱fi xa tjoki xajño bi kjohya ra ts'e̱y'e̱jmu.	ebu̱ bi mä nuna b'e̱fi ha thoki hajño bi johya ra ts'e̱y'e̱hmu.
"fernando alva ixtlilxóchitl, xiii nkjändajmä ""ra ñ'eje ya ñämfo̱ ne ra mu̱di ra joga ts'ofo ra evangelio."""	"fernando alva ixtlilxóchitl, xiii njändahmä ""ra ñ'ehe ya ñämfo̱ ne ra mu̱di ra joga ts'oho ra evangelio."""
"ga kjuatiju̱ nu'a juts'i nkjani, ya ts'ojä'i, ra carranza, ge xa o̱t'a ya ts'okuate pa gekagiju̱; ga o̱t'e da nkja ra ts'e̱di ma munts' ne njabu̱ ga tsu̱diju̱ da nkja nu'a ra joga tsu̱tui, da nkja ra jai, ra jñegi ne ra joga ts'u̱tui;"	"ga juatihu̱ nu'a juts'i nkjani, ya ts'ohä'i, ra carranza, ge xa o̱t'a ya ts'okuate pa gekahihu̱; ga o̱t'e da nkja ra ts'e̱di ma munts' ne njabu̱ ga tsu̱dihu̱ da nkja nu'a ra joga tsu̱tui, da nkja ra hai, ra ñegi ne ra joga ts'u̱tui;"
gatjo ya jyoyakjä'i mi b'u̱i ja ra jnini bi jandi.	gatjo ya jyoyajä'i mi b'u̱i ha ra hnini bi handi.
"ja bi jäni ra ñ'udi, ma kjä'iju̱ bi ent'i gatjo majye̱gi nuya nzu̱te"	"ha bi jäni ra ñ'udi, ma jä'ihu̱ bi ent'i gatho majhe̱gi nuya nzu̱te"
"ja n'aa nza̱tjo xudi ra pale berto, bi bo̱ni nda jyonga te nda nzimxidi ngetjo nda zi ya jme jyaxtjo mi u̱xa ya u, ua ngu mi nzäi mi nkajui yá jme nuya chukju̱ xa jogi ja nuya 'bomuja̱i nts'ät'i, nt'o̱kuä;"	"ha n'aa nza̱tho xudi ra pale berto, bi bo̱ni nda jyonga te nda nzimhidi ngetho nda zi ya jme jyaxtjo mi u̱xa ya u, ua ngu mi nzäi mi nkahui yá jme nuya chuhu̱ xa jogi ha nuya 'bomuhäi nts'ät'i, nt'o̱kuä;"
"ja nubia di ndäki, di ndändiñäjmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjaje, ra bartolomé lópez, nub'u̱ mi nkjuäni ma b'e̱jña inbi nkjuäni ja nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen"	"ha nubia di ndäki, di ndändiñähmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma mahaje, ra bartolomé lópez, nub'u̱ mi njuäni ma b'e̱hña inbi njuäni ha nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen"
"ja ya t'u̱ka ze̱ki tjuts'i n'a tu̱kitjo nuna tjogi ge bi juxa ra fernando alva ixtlilxóchitl, nu'a b'e̱tsi ra xiiii nkjondajmä."	"ha ya t'u̱ka he̱ki thuts'i n'a tu̱kitho nuna thogi ge bi juxa ra fernando alva ixtlilxóchitl, nu'a b'e̱tsi ra xiiii njondahmä."
jabu̱ ga kju̱he nuyu̱ (ya tenochcas) te gi joniju̱?	jabu̱ ga ju̱he nuyu̱ (ya tenochcas) te gi honihu̱?
"jam'u̱ gatjo ya kjuän'ajmä ge nuua xa ze̱ti ri ñ'eje dige'a ya noya ya mu̱dimejai ja ra jñä ya ndeznä, nuna tjuju ri uni inga se̱je̱ ra n'atsanoya pa da fädi ra jñämfo̱, ingi ri me̱udi dige'a ra jmä fu̱oti dige'a nuna ra jñäki ra netzajualtsoyotl. ne ra cuauhtémoc."	"jam'u̱ gatho ya juän'ajmä ge nuua xa he̱ti ri ñ'ehe dige'a ya noya ya mu̱dimehai ha ra jñä ya ndeznä, nuna tjuju ri uni inga se̱he̱ ra n'atsanoya pa da fädi ra jñämfo̱, ingi ri me̱udi dige'a ra jmä hu̱oti dige'a nuna ra jñäki ra netzajualtsoyotl. ne ra cuauhtémoc."
mi jneki ngu ma kjä'iju̱ ngabu̱ mri jneki.	mi jneki ngu ma jä'ihu̱ ngabu̱ mri jneki.
"nduntji bri kjojya, bri tjuxpabi gatjo nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu:"	"nduntji bri jojya, bri thuxpabi gatho nu'a mi o̱thabi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu:"
"ngu mra me̱ti, nu'a r'a hyodi, jabu mi y'o, n'a ngu n'a mi kjohya mi mfe̱m'a xinxi xi mi kjohya ya ndäte, mi tjede n'a ngu n'a mi jñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaja."	"ngu mra me̱ti, nu'a r'a hyodi, hahu mi y'o, n'a ngu n'a mi johya mi mfe̱m'a xinxi xi mi johya ya ndäte, mi thede n'a ngu n'a mi jñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaha."
"nkjabu̱ ri ñ'eje ya kje̱ya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugagiju̱ ja ma mfeniju̱, ga pe̱tsi nugagiju̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o majye̱gigiju̱, ma kjiju̱, ya ku̱ju̱."	"nkjabu̱ ri ñ'ehe ya khe̱ya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugahiju̱ ha ma mfeniju̱, ga pe̱tsi nugahiju̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o majhe̱higiju̱, ma jiju̱, ya ku̱ju̱."
"nu xä otj'u̱, ma gä ñ'kjäju̱"	"nu xä oth'u̱, ma gä ñ'jähu̱"
"nuga̱ xi di ne'i, jindi pädi jankja..."	"nuga̱ xi di ne'i, hñandi pädi janja..."
"num'u̱ di kjojyaju̱, nkueju̱, nts'o̱miju̱, tsuju ne pa da t'o̱xkäju̱ di jojñu̱ nu ya nt'u̱i xi di 'yooju̱ (¡!). nuya da nt'ot'i ko ra dänt'ot'í"	"num'u̱ di joyahu̱, nkuehu̱, nts'o̱mihu̱, tsuju ne pa da t'o̱xkähu̱ di hohñu̱ nu ya nt'u̱i xi di 'yoohu̱ (¡!). nuya da nt'ot'i ko ra dänt'ot'í"
"nuna bi kjojya ja ra mabagi,"	"nuna bi joya ha ra mabahi,"
"nuya jñu o gojoya pa bi b'u̱i nubu̱ bi xitsuabi ra kjäpadeje nduntji ya kjä'i, ngu xa t'ena."	"nuya jñu o gohoya pa bi b'u̱i nubu̱ bi hitsuabi ra jäpadehe ndunthi ya jä'i, ngu xa t'ena."
"nuya tsat'io mi b'et'o, mi gu̱t'a ra ñ'u, mi teni, ya xiñu mi kju̱ts'i pa mañä, xi mi päjä gatjo mi jandi mi nest'iji: mi tu̱ta ya kjijni"	"nuya tsat'io mi b'et'o, mi gu̱t'a ra ñ'u, mi theni, ya xiñu mi juts'i pa mañä, xi mi päjä gatho mi handi mi nest'ihi: mi tu̱ta ya jijni"
"pe, nu'i ndada nu'i ma t'ek'ei ra makja, nub'u̱ nu'i ingi zugagije, ¿jankja, nuua, ra jyo di ge'a, ga tsogi nubu̱ [nu'a ma b'e̱jña]?"	"pe, nu'i ndada nu'i ma t'ek'ei ra makja, nub'u̱ nu'i ingi zuhahije, ¿janja, nuua, ra yo di ge'a, ga thogi nubu̱ [nu'a ma b'e̱hña]?"
"r'a ya kjä'i mi b'u̱i ja ra ngumi kja nunu ja ra jnini ri mankjuäntjo pa da tsoni nubu̱ ra amáxac,"	"r'a ya jä'i mi b'u̱i ha ra ngumi ja nunu ha ra hnini ri manjuäntjo pa da tsoni nubu̱ ra amáxac,"
"ra nge'a di o̱t'a nuna noya ra ts'u̱tui ne gatjo to'o da guat'a ja ma jyoje, nu'u̱ to'o da ne, da me̱tsi n'a ra joga m'u̱i ne da m'u̱i mankjuäntjä. ja nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega joga kjä'i ne dega jogat'o̱t'antujni"	"ra nge'a di o̱t'a nuna noya ra ts'u̱tui ne gatho to'o da guat'a ha ma jyoje, nu'u̱ to'o da ne, da me̱tsi n'a ra joga m'u̱i ne da m'u̱i manjuäntjä. ha nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega joga jä'i ne dega jogatho̱t'antuhni"
ra ngejna nuna pa bi ma n'a ra ñ'u mankjuäntjo.	ra ngehna huna pa bi ma n'a ra ñ'u manjuahtjo.
"ra njñu ne ra ngästsi ra b'ist'ofo di juts'iju̱ ja nuna ze̱ki b'ist'ofo, ri ñ'eje ra vii nkjondajmä ra chimalpain,"	"ra ññu ne ra ngästsi ra b'ist'ofo di juth'ihu̱ ha nuna he̱ki b'ist'ofo, ri ñ'ehe ra vii njondahmä ra chimalpain,"
"ra ntjädi ra cuitlahuacatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya nso̱jo̱kjä'i,"	"ra ntjädi ra cuitlahuacatzin bi ena ge ina da o̱te nuya bi b'e̱pabi ya nso̱ho̱jä'i,"
"ra nyojo nu'a mi zu ra tepoztlan; ra njñu ra me tizatlan, ra nkjojo mi ñ'eje nuni huehuetlan ne ra nku̱ta mra dänga mictlan."	"ra nyoho nu'a mi zu ra tepoztlan; ra ññu ra me tizatlan, ra njojo mi ñ'ehe nuni huehuetlan ne ra nku̱ta mra dänga mictlan."
ri ñ'udi xajño nubia jankja beni ya metlaxcala bi do̱m'i mpaja nuya nso̱jo̱ kjä'i.	ri ñ'udi xajño nubia janja beni ya metlaxcala bi do̱m'i mpaha nuya nso̱ho̱ jä'i.
"t'ena ge inbi unga mfädi pa gatjo ya kjä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'eje dra jmu ja ma jaije, da ja me̱ti nu'a di pe̱tsije neje dra kjakagije ga mpe̱fije ra jai ge bi umbabi o bi jänbabi ya joga jai ya n'añ'o jnini."	"t'ena ge inbi unga mfädi pa gatho ya jä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'ehe dra jmu ha ma haije, da ha me̱ti nu'a di pe̱tsihe nehe dra jakahije ga mpe̱fihe ra hai ge bi umbabi o bi jänbabi ya joga hai ya n'añ'o hnini."
"xi mi taxki ra ñ'u, imbi tsa da r'anga n'a, jo̱nse̱je̱ mi taxka n'a ja ra bo̱jai. ya y'ofadi mi kju̱t'atjo."	"xi mi taxki ra ñ'u, imbi tsa da r'anga n'a, ho̱nse̱he̱ mi taxka n'a ha ra bo̱hai. ya y'ofadi mi ju̱t'atho."
"ya dänga mfu̱nga bo̱kjä bi ntjo, bi kot'i ko ya majkjuai, mi zu̱m'i neje ko ya t'e̱nga ts'u̱t'abo̱kja."	"ya dänga mfu̱nga bo̱ja bi ntho, bi kot'i ko ya majjuai, mi zu̱m'i nehe ko ya t'e̱nga ts'u̱t'abo̱ja."
ya r'atsanoya ra sajagún mi mä jankja mi yopa tsini. ya ndeznä bi nkoji inda ñ'udi. mi jatatjo pa bi mu̱di ra ntujni	ya r'atsanoya ra sahagún mi mä janja mi yopa tsini. ya ndeznä bi nkoji inda ñ'udi. mi jatahjo ha bi mu̱di ra ntuhni
"ya zi b'e̱jña mi ägi ja ya b'a ne ja ya ngo̱de, nuya ñ'o̱jo̱ mbo ja ya ne, ja ya nkjom'ajudi."	"ya zi b'e̱hña mi ägi ha ya b'a ne ha ya ngo̱de, nuya ñ'o̱ho̱ mbo ha ya ne, ha ya nkjom'ajudi."
"bi boxro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi bo̱x ro hkjua 'na, bido'u̱ ro ts'ii 'na, xi bo̱xro ts'äre 'na. ge'bu̱ go min pu̱n doja 'na."	"bi boxro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi bo̱x ro xjua 'na, bido'u̱ ro ts'ii 'na, xi bo̱xro ts'äre 'na. ge'bu̱ go min pu̱n doha 'na."
bi ma mankjuäntjo jabu̱ mi b'u̱i ra ts'e̱y'e̱jmu bi xipabi;	bi ma manjuänto jabu̱ mi b'u̱i ra ts'e̱h'e̱hmu bi xipabi;
bri kjuajni po nuya dra jmu.	bri juahni po nuya dra jmu.
"di to̱m'ihe ra ñ'etji pa nugagije, n'a ra pa ngu ma n'a ra pa tjogi nekagije di juadije ra nge'a indi tse̱tije nuna b'u̱i t'o̱t'e ko ngekagije man'año ya ntjo, t'e̱nts'igije tji ma jaije ma me̱tije, ju̱kagije ga mpe̱fije nduntji, b'e̱kagije ga jut'ije xduntji ya bokja, n'a ngu n'a ra pa nuna nkjut'i di o̱t'eje man'a te ma tjaije di tuje."	"di to̱m'ihe ra ñ'etji pa nugahije, n'a ra pa ngu ma n'a ra pa thogi nekahije di juahije ra nge'a indi the̱tije nuna b'u̱i t'o̱t'e ko ngekahije man'año ya ntjo, t'e̱nts'ihije tji ma haije ma he̱tije, ju̱kahije ga mpe̱hije nduntji, b'e̱kahije ga jut'ije xduntji ya boja, n'a ngu n'a ra pa nuna nkjut'i di o̱t'ehe man'a te ma tjaije di tuje."
gatjo nuna jai ja nuna r'ayo ximjai nkjabu̱ bi tjutuabi nuya nso̱jo̱jä'i inbi tsa bi tjutuabi man'a ra tjuju.	gatjo nuna hai ha nuna r'ayo ximhai njabu̱ bi thuthuabi nuya nso̱ho̱jä'i inbi tsa bi thuthuabi man'a ra thuju.
"ja mi tso nde, bi mu̱di bi nkja n'a ra jneki ngu nkjagiju̱ dega kjä'i, bi t'ot'e ra b'ai ngu dega kjä'i,"	"ha mi tso nde, bi mu̱di bi nja n'a ra jneki ngu njahihu̱ dega jä'i, bi t'ot'e ra b'ai ngu dega jä'i,"
"ma bo̱najmu'ije: nuna b'e̱fi ga tsokagije sta kjuatihe gatjo: gi nuti nuua, xa jño bo̱najmu."	"ma bo̱nahmu'ije: nuna b'e̱hi ga tsokahije sta juatihe gatho: gi nuti nuua, ha jño bo̱nahmu."
"mi mä dega ts'e̱dira jñä tso̱pu da ts'o̱jo̱bu nuya nzo̱jo̱kjä'i ga jandiju̱ te ma ts'e̱di pe̱tsi, ra nge'a ma akjuä ra quetzalcohuatl b'u̱i nuua ko ngekagiju̱,"	"mi mä dega ts'e̱dira jñä tso̱pu da ts'o̱ho̱bu nuya nzo̱ho̱jä'i ga handihu̱ te ma ts'e̱di pe̱tsi, ra nge'a ma ahjuä ra quetzalcohuatl b'u̱i nuua ko ngekahihu̱,"
