Input	Result
"ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacan ne nuni nehe Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo mahyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogihe se̱he̱."	"ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Jalisco, Culhuacan ne nuni nehe Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo mahyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogihe se̱he̱."
"nehege'a ra ngätsi. mi hä ya mpe̱fi dega mabagi,ya njom'a te ne ya fu̱nbo̱ja, inte ma mahuai mi hä ni ge'a ya bu'bai."	"Nehege'a ra ngätsi. Mi hä ya mpefi dega mabagi, ya njom'a te ne ya fu̱nbo̱ja, inte ma mahuai mi hä ni ge'a ya bu'bai."
njabu̱ bi bo̱nga dega xui. mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi ja ya du ha ra r'ani ra dehe ya u̱erna.	njapu̱ bi bo̱nga dega xwi. mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi xa ya du ha ra r'ani ra dege ya u̱erna.
"nub'u̱ bi thandi ra Tzihuacpopoca, bi t'ena:"	"nub'u̱ vi thandi ra Tzihuacpopoka, vi t'ena."
"nub'u̱ ya ñämfo̱ bi handi ge xa ñ'ehe nubu̱ da tsu̱di, ge mi tekuabi ra nest'ihi, m'estho bi munts'i bi mihi ya mahuai."	"nub'u ya ñämfö bi handi ge xa ñ'ehe nubu da tsu̱di, ge mi tekuabi ra nest'ihi, m'esto bi munts'i bi mihi ya mahuai."
"nuna jä'i inbi tsa bi thädi majuäni nu'a ra nt'ani. ingra nge'a nuya pa bi hneki n'a ra hyoya jä'i ra macehual (hombre de pueblo),"	Nuna xi'i inbi tsa bi thädi majwäni nu'a ra nt'ani. ingra nge'a nuya pa bi hneki n'a ra jyoya xi'i ra masehual (hombre de pueblo).
"nuna nte̱nga b'ede ha bri hat'i ra Tzihuacpopocatzin, bi o̱t'e da thogi ge'a ra ts'e̱y'e̱hmu. inbi bo̱nga nuna nt'o̱t'e bi tsu̱dihu̱ ko ma r'a ya b'e̱hni. ma ra ya ñ'ete inbi hopi da ju̱ man'aki ra ñ'u nuya ts'okate. pe nuya inbi hoki ra b'ai."	"Nuna nte̱nga b'ede ha bri hat'i ra Tzihuacpopocatzin, bi o̱t'e da thogi ge'a ra ts'e̱y'e̱hmu. Inbi bo̱nga nuna nt'o̱t'e bi tsu̱dihu̱ ko ma r'a ya b'e̱hni. Ma ra ya ñ'ete inbi hopi da ju̱ man'aki ra ñ'u nuya ts'okate. Pe nuya inbi hoki ra b'ai."
"nuua di udihe ra hñäpi bi nto̱t'e bi nja ra agosto ra je̱ya 1595, n'a ra jä'i mra thuhu ra miguel hernández, ra me Chiyauhtzinco,"	"Nuua di udihe ra hñäpi bi nto̱t'e bi nja ra agosto ra je̱ya 1595, n'a ra jä'i mra thuhu ra Miguel Hernández, ra me Chiyauhtzinco."
nuya bo̱nahmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estho bi thädi:	Nuya bonahmu ya mem'onda ñätsi bi ñäui ra Sihuacóatl Tlacotzin m'esto bi thädi.
ra Tlacatécatl mra me Cuauhtitlan ne ra bktri ra mbot'a ngu bri japi ya tsat'yo bi zi.	Ra Tlacatécatl mra me Cuauhtitlan ne ra b'ktri ra mbot'a ngu bri japi ya tsat'yo bi zi.
ra doy'e̱ pahni xki njom'i ko ya chalchihuite.	ra doy'e pani xki ñom'i ko ya chalchihuite.
"ra mu̱di ra Cuauhtémoc, ra hmu ra bondo, ra nyoho ra Tlacotzin, ra Cihuacóatl ra nhñu ra oquiztzin, ra bo̱nahmu ha ra nini ra Azcapotzalco Mexicapan, ra ngoho ra panitzin, ra bo̱nahmu nuni ra Ecatepec,"	"ra mudi ra Cuauhtémoc, ra jmu ra bondo, ra nyoho ra Tlacotzin, ra Sihuacóatl ra ññu ra oquiztzin, ra bonahmu ha ra nini ra Azcapotzalco Mexicapan, ra ngoho ra panitzin, ra bonahmu nuni ra Ecatepec,"
"ra mu̱di ra pa mi o̱t'e ra ngo ra mäkime ra u, ra thuhu ra Huixtocihuatl"	"ra mudi ra pa mi ote ra ngo ra mäkime ra u, ra tuhu ra Huixtocihuatl"
ra nge'a bi mu̱ni ko ra mahuai ha ra xu̱tha nu'a to'o bi umbabi ra ji.	ra nge'a bi muni ko ra mahuai ha ra xu̱tha nu'a to'o bi umbabi ra ji.
"ra nyoho, bi tho ra ndä ra Nauhtla, mra thuhu ra Cohualpopocatzin."	"ra nyoho, bi tho ra ndä ra Nauhtla, mra tuhu ra Cohualpopocatzin."
"unga ya ngue̱nda te ra ts'omu̱i mi bu̱'i ne mi japi da ntso̱m'i nuya macehualtin, njabu̱ mi thutuabi ya jä'i mi b'u̱i te ma za"	"unga ya ngwenda te ra ts'omwi mi bw'i ne mi japi da ntswom'i nuya masehualtin, njabwi mi thutwabi ya jä'i mi bw'i te ma sa"
"xib'u̱ bri fádi ge nuya he mi ja nuni ra cuauhchichilco, ha Xaltocan; ge mi pttsi ya ndá."	"xib'u̱ bri fádi ge nuya he mi ha ja nuni ra kuauhchichilko, ha Xaltokan; ge mi p'tsi ya ndá."
"xki mbo̱ni nubu̱ ra hyodi ra Cuehuecatitlan,"	xki mbo̱ni nubu̱ ra jyodi ra Kuewekatitlan.
"xki thete ra Ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega dänga ndä bi mu̱di da häni ra hoga ts'ofo ya evangelio,"	Xi thete ra Ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega dänga ndä bi mudi da häni ra hoga ts'ofo ya evangelio.
"ya dänga ñu̱ni nsafi, ya nsafi, ya mahuai, hangu nu'u̱ gatho xki tagi mbo ha ra hñe."	"ya danga ñu̱ni nsafi, ya nsafi, ya mahuai, hangu nu'u̱ gatho xki tagi mbo ha ra hñe."
"bi o̱tuabi nu'a ra makja xki nk'ohni mra thuhu ra alonso ruiz, ge mi y'o nuni huamuxtitan (Huamuxtitlan) nuni ra hyodi guerrero."	"Bi o̱tuabi nu'a ra makha xki nk'ohni mra tuhu ra Alonso Ruiz, ge mi y'o nuni Huamuxtitan nuni ra yodi Guerrero."
"di pädi xahño nuna b'e̱fi nehe yoho to'o di pädi da mpe̱fi da y'este nuya hoga do mahye̱gi ya xito, mra thuhu ra ambetz'ihuay."	"Di pädi jahño nuna b'efi nehe yoho to'o di pädi da mpefi da yeste nuya hoga do mahyegi ya xito, mra tuhu ra ambetz'ihuay."
"dra thoki ra nto̱de, ra ketzal dra b'e̱ nuni Coyohuacan."	"dra thoki ra nto̱de, ra quetzal dra b'e̱ nuni Coyohuacan."
e mi r'ani dega xui ra Cihuacóatl g'ea mi zoni ne mı mafi.	E mi r'ani dega xui ra Sihuacóatl g'ea mi soni ne mi mafi.
"ebu̱ bi gäi habu̱ mi to̱ge ebu̱ bi yopa ma ha ra hnini ra Cuetaxtlan,"	ebu bi käi habu mi toge ebu bi yopa ma ha ra nnini ra Kuextlán.
"ge'a ra mu̱di ra thuhu ra Hernando, ra nge'a njabu̱ mra thuhu ra takjä ra Cortés nehe njabu̱ mra thuhu ra ndä católico ne ra ku ra Cohuanacotzin bi thutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takjä,"	"ge'a ra mudi ra tuhu ra Hernando, ra nge'a njabu̱ mra tuhu ra takhä ra Cortés nehe njabu̱ mra tuhu ra ndä católico ne ra ku ra Cohuanacotzin bi thutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takhä,"
"ma n'a mi b'ai nuni teotletso, habu̱ ra ñ'u̱ pa manjuäntho pa da zo̱ni nuni ra peñón (Tepetzinco)."	"ma n'a mi b'ai nuni teotletso, habu ra ñ'u pa manjuäntho pa da zo̱ni nuni ra peñón (Tepetzinco)."
"mi tso̱ho̱ getbu̱ ra fu̱nga t'o̱ho̱, habu̱ mi thutuabi ""tajón ra nxu̱ni, njabu̱ bi hutuabi ya ndeznä ya b'e̱hnanoya bi pe̱hni ra ts'e̱y'e̱hmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ha ra ñ'u."	"mi tsoho getbu ra funga toho, habu mi thutuabi ""tajón ra nxuni, njabu bi hutuabi ya ndeznä ya be̱hnanoya bi pe̱hni ra tse̱y'e̱hmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ha ra ñ'u."
mra ku ra Cacamatzin mra bo̱nahmu nuni Tetzcoco mri ñ'oui va jä'i mi y'o mpaha.	mra ku ra Cacamatzin mra bonahmu nuni Tetzcoco mri ñ'oui va jä'i mi y'o mpaha.
"n'a ra nto̱de dega chalchihuite, xi m'et'e dega ze̱ka do, nehe mi pe̱tsi n'a ra tsant'i de ga k'astaboja."	"N'a ra nto̱de dega chalchihuite, xi m'et'e dega se̱ka do, nehe mi pe̱tsi n'a ra tsant'i de ga k'astaboja."
ne ndunthi ya ambetz'ihuay ne mar'a hoga do mi pe̱tsi ra mu'ui:	ne ndunti ya ambetz'iwai ne mar'a hoga do mi pe̱tsi ra mu'wi.
nehe n'a ya the̱sthi dega mboťahuaido.	Nehe n'a ya the̱sthi dega mboťahuaido.
"nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra ixtlilxóchitl xki nsofo pa ra ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya hyodi, njabu̱ mi pe̱hna ajuä da t'o̱t'e."	"Nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra Ixtlilxóchitl xki nsofo pa ra Ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya hyodi, njabu̱ mi pe̱hna ajuä da t'o̱t'e."
"nuna nt'o̱t'e bi nthandi xa nts'ogi njabu̱ bri thutuabi, bi ena ge mra nzu̱te ko ma m'u̱hai ra nzu̱te ne mi thutsuabi ko ya mpe̱bi dega mabagì, habu̱ hmä ge n'a di ge'u̱ bi y'e̱nga n'a ra do, ko nge'a bi hyo, nu'u̱ mar'a ya b'e̱go ge mä ge nu'u̱ se̱he̱ ya ñämfo̱ bi hyo bi mu̱tu'a n'a ra mahuai ha ri ngati bi mu̱tuabi n'a ra nzu̱ni."	"nuna nt'o̱t'e bi nthandi xa nts'ogi njabu̱ bri thutuabi, bi ena ge mra nzu̱te ko ma m'u̱hai ra nzu̱te ne mi thutsuabi ko ya mpe̱bi dega mabagì, habu̱ hmä ge n'a di ge'u̱ bi y'e̱nga n'a ra do, ko nge'a bi hyo, nu'u̱ mar'a ya b'e̱go ge mä ge nu'u̱ se̱he̱ ya ñämfo̱ bi hyo bi mu̱tu'a n'a ra mahuai ha ri ngati bi mu̱tuabi n'a ra nzu̱ni."
"ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra Cortés nuni Coyoacan, nu'u̱ to'o mi pädi yoho ya hñäki ngu'a ra jerónimo aguilar ra malintzin."	"ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra Cortés nuni Coyoacan, nu'u̱ to'o mi pädi yoho ya hñäki ngu'a ra Jerónimo Aguilar ra Malintzin."
t'ena ge ya macehual [ya jä'i b'u̱i ha ra hyoya]	t'ena ge ya masehual [ya jä'i b'u̱i ha ra jyoya]
"xki thokuabi nuya hotho ts'ints'u̱ mra thuhu ra ""tlauhquecho"" ne “tzinitzcan zacuan"","	"xki thokuabi nuya hotho ts'ints'u̱ mra thuhu ra ""tlauhquecho"" ne ""tzinitzcan zacuan""."
-¿te be'a gi mä nu'i Cihuacóatl?	¿te be'a gi mä nu'i Sihuacóatl?
"bi k'ahni ko ya dänga ñuni nzafi ne bi thetse ko ya makahuai nuya otomi geb'u̱ bi japi bi b'e̱di, bi mä nuyu̱:"	"Bi k'ani ko ya danga ñuni nzafi ne bi tese ko ya makawaj nuya otomi geb'u bi japi bi bedi, bi mä nuyu."
da thuts'i ya njot'ihñä ( )	da ts'i ya nhot'ihñä
"da umbabihe te da zi, da japabihe ndunthi ma zu."	"da umbabí'e te da zi, da japabí'e ndunthi ma zu."
ebu̱ bi mä nuna b'e̱fi xa thoki xahño bi johya ra ts'e̱y'e̱hmu.	ebu bi mä nuna b'efi xa thoki xahño bi johya ra tse'yehmu.
"fernando alva ixtlilxóchitl, xiii njändahmä ""ra ñ'ehe ya ñämfo̱ ne ra mu̱di ra hoga ts'ofo ra evangelio."""	"Fernando Alva Ixtlilxóchitl, xiii njändahmä ""ra ñ'ehe ya ñämfo̱ ne ra mu̱di ra hoga ts'ofo ra evangelio."""
"ga juatihu̱ nu'a huts'i njani, ya ts'ojä'i, ra carranza, ge xa o̱t'a ya ts'okuate pa gekagihu̱; ga o̱t'e da nja ra ts'e̱di ma munts' ne njabu̱ ga tsu̱dihu̱ da nja nu'a ra hoga tsu̱tui, da nja ra hai, ra hñegi ne ra hoga ts'u̱tui;"	"ga huatihu nu'a huts'i njani, ya ts'ojä'i, ra Carranza, ge xa ot'a ya ts'okuate pa gekagihu; ga ot'e da nja ra ts'edi ma munts' ne njabu ga tsudihu da nja nu'a ra hoga tsutui, da nja ra hai, ra hñegi ne ra hoga ts'utui;"
gatho ya hyoyajä'i mi b'u̱i ha ra hnini bi handi.	gato ya joyajä'i mi bu̱i ha ra nnini bi handi.
"ha bi häni ra ñ'udi, ma jä'ihu̱ bi ent'i gatho mahye̱gi nuya nzu̱te"	"ha bi hän'i ra ñ'udi, ma jä'ihu̱ bi ent'i gatho mahyegi nuya nzute"
"ha n'aa nza̱tho xudi ra pale berto, bi bo̱ni nda hyonga te nda nzimxidi ngetho nda zi ya hme hyaxtho mi u̱xa ya u, ua ngu mi nzäi mi nkahui yá hme nuya txuju̱ xa hogi ha nuya 'bomuha̱i nts'ät'i, nt'o̱kuä;"	"Ha n'aa nza̱tho jhudi ra pale berto, bi bo̱ni nda hyonga te nda nzimxidi ngetho nda zi ya jhme hyaxtho mi u̱xa ya u, ua ngu mi nzäi mi nkahui yá jhme nuya txuju̱ xa hogi ha nuya 'bomuha̱i nts'ät'i, nt'o̱kuä;"
"ha nubia di ndäki, di ndändiñähmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjahe, ra bartolomé lópez, nub'u̱ mi njuäni ma b'e̱hña inbi njuäni ha nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen"	"Ha nubia di ndäki, di ndändiñähmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjahe, ra Bartolomé López, nub'u̱ mi njuäni ma b'e̱hña inbi njuäni ha nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen."
"ha ya t'u̱ka ze̱ki thuts'i n'a tu̱kitho nuna thogi ge bi huxa ra fernando alva ixtlilxóchitl, nu'a b'e̱tsi ra xiiii njondahmä."	"Ha ya t'u̱ka seki ts'i n'a tukitho nuna thogi ge bi huxa ra Fernando Alva Ixtlilxóchitl, nu'a be̱tsi ra xiiii njondahmä."
habu̱ ga ju̱he nuyu̱ (ya tenochcas) te gi honihu̱?	Habu̱ ga ju̱he nuyu̱ (ya Tenochcas) te gi honihu̱?
"ham'u̱ gatho ya juän'ahmä ge nuua xa ze̱ti ri ñ'ehe dige'a ya noya ya mu̱dimehai ha ra hñä ya ndeznä, nuna thuhu ri uni inga se̱he̱ ra n'atsanoya pa da fädi ra hñämfo̱, ingi ri me̱udi dige'a ra hmä fu̱oti dige'a nuna ra hñäki ra netzahualcoyotl. ne ra cuauhtémoc."	"ham'u̱ gatho ya Juan'ahmä ge nuua xa zeti ri ñehe dige'a ya noya ya mudimehai ha ra hñä ya ndeznä, nuna thuhu ri uni inga se̱he̱ ra n'atsanoya pa da fädi ra hñämfo̱, ingi ri me̱udi dige'a ra hmä fu̱oti dige'a nuna ra hñäki ra Netzahualcoyotl. ne ra Cuauhtémoc."
mi hneki ngu ma jä'ihu̱ ngabu̱ mri hneki.	mi jneki ngu ma xä'ihu ngabu mri jneki.
"ndunthi bri johya, bri thuxpabi gatho nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu:"	"ndunthi bri xoxa, bri tsuxpabi gato nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu."
"ngu mra me̱ti, nu'a r'a hyodi, habu mi y'o, n'a ngu n'a mi johya mi mfe̱m'a xinxi xi mi johya ya ndäte, mi thede n'a ngu n'a mi hñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaha."	"ngu mra me̱ti, nu'a r'a hyodi, habu mi y'o, n'a ngu n'a mi joxa mi mfe̱m'a xinxi xi mi joxa ya ndäte, mi sede n'a ngu n'a mi hñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaha."
"njabu̱ ri ñ'ehe ya je̱ya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugagihu̱ ha ma mfenihu̱, ga pe̱tsi nugagihu̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o mahye̱gigihu̱, ma jihu̱, ya ku̱hu̱."	"njabu ri ñ'ehe ya jeya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugagihu̱ ha ma mfenihu̱, ga pe̱tsi nugagihu̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o mahye̱gigihu̱, ma jihu̱, ya ku̱hu̱."
"nu xä oth'u̱, ma gä ñ'jähu̱"	"nu xä oth'u, ma gä ñ'jähu"
"nuga̱ xi di ne'i, hindi pädi hanja..."	"Nuga xi di ne'i, hindi pädi hanja..."
"num'u̱ di johyahu̱, nkuehu̱, nts'o̱mihu̱, tsuhu ne pa da t'o̱xkähu̱ di hohñu̱ nu ya nt'u̱i xi di 'yoohu̱ (¡!). nuya da nt'ot'i ko ra dänt'ot'í"	"Num'u̱ di johyahu̱, nkuehu̱, nts'o̱mihu̱, tsuhu ne pa da t'o̱xkähu̱ di hohñu̱ nu ya nt'u̱i xi di 'yoohu̱ (¡!). Nuya da nt'ot'i ko ra dänt'ot'í."
"nuna bi johya ha ra mabagi,"	Nuna vi xoxa ha ra mabagi.
"nuya hñu o gohoya pa bi b'u̱i nubu̱ bi xitsuabi ra jäpadehe ndunthi ya jä'i, ngu xa t'ena."	"nuya hñu o goyoa pa bi b'u̱i nubu̱ bi xitsuabi ra jäpadehe ndunthi ya jä'i, ngu xa t'ena."
"nuya tsat'io mi b'et'o, mi gu̱t'a ra ñ'u, mi teni, ya xiñu mi ju̱ts'i pa mañä, xi mi pähä gatho mi handi mi nest'ihi: mi tu̱ta ya jihni"	"Nuya tsathio mi b'eto, mi gu̱ta ra ñ'u, mi teni, ya xiñu mi ju̱ts'i pa mañä, xi mi pähä gatho mi handi mi nest'ihi: mi tu̱ta ya jihni"
"pe, nu'i ndada nu'i ma t'ek'ei ra makja, nub'u̱ nu'i ingi zugagihe, ¿hanja, nuua, ra hyo di ge'a, ga tsogi nubu̱ [nu'a ma b'e̱hña]?"	"Pe, nu'i ndada nu'i ma t'ek'ei ra makha, nub'u̱ nu'i ingi sugagihe, ¿hanja, nuwa, ra jo di ge'a, ga tsogi nubu̱ [nu'a ma b'e̱hña]?"
"r'a ya jä'i mi b'u̱i ha ra ngumi ja nunu ha ra hnini ri manjuäntho pa da tsoni nubu̱ ra amáxac,"	R'a ya xi'i mi b'u̱i ha ra ngumi ja nunu ha ra hnini ri manjuäntho pa da tsoni nubu̱ ra amáxac.
"ra nge'a di o̱t'a nuna noya ra ts'u̱tui ne gatho to'o da guat'a ha ma hyohe, nu'u̱ to'o da ne, da me̱tsi n'a ra hoga m'u̱i ne da m'u̱i manjuänthä. ha nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega hoga jä'i ne dega hogat'o̱t'antuhni"	"ra nge'a di o̱t'a nuna noya ra ts'u̱tui ne gatho to'o da guat'a ha ma hyohe, nu'u̱ to'o da ne, da me̱tsi n'a ra hoga m'u̱i ne da m'u̱i manjuänthä. ha nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega hoga jä'i ne dega hogat'o̱t'antuhni"
ra ngehna nuna pa bi ma n'a ra ñ'u manjuäntho.	ra ngengna nuna pa bi ma n'a ra ñ'u manjuäntho.
"ra nhñu ne ra ngästsi ra b'ist'ofo di huts'ihu̱ ha nuna ze̱ki b'ist'ofo, ri ñ'ehe ra vii njondahmä ra chimalpain,"	"ra ñhñu ne ra ngätsi ra b'ist'ofo di huts'ihu̱ ha nuna se̱ki b'ist'ofo, ri ñ'ehe ra vi njondahmä ra chimalpain,"
"ra nthädi ra cuitlahuacatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya nso̱ho̱jä'i,"	"ra nthädi ra kuitlahuakatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya nso̱ho̱hä'i,"
"ra nyoho nu'a mi zu ra tepoztlan; ra nhñu ra me tizatlan, ra njoho mi ñ'ehe nuni huehuetlan ne ra nku̱ta mra dänga mictlan."	"ra nyoho nu'a mi zu ra tepoztlán; ra ññu ra me tizatlán, ra njoho mi ñ'ehe nuni huehuetlán ne ra nkuta mra dänga mictlán."
ri ñ'udi xahño nubia hanja beni ya metlaxcala bi do̱m'i mpaha nuya nso̱ho̱ jä'i.	ri ñ'udi xañu nubia hanha beni ya Metlaxcala bi dom'i mpaha nuya nsoho jai.
"t'ena ge inbi unga mfädi pa gatho ya jä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'ehe dra hmu ha ma haihe, da ja me̱ti nu'a di pe̱tsihe nehe dra jakagihe ga mpe̱fihe ra hai ge bi umbabi o bi hänbabi ya hoga hai ya n'añ'o hnini."	"T'ena ge inbi unga mfädi pa gatho ya jä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'ehe dra hmu ha ma haihe, da ja me̱ti nu'a di pe̱tsihe nehe dra jakagihe ga mpe̱fihe ra hai ge bi umbabi o bi hänbabi ya hoga hai ya n'añ'o hnini."
"xi mi taxki ra ñ'u, imbi tsa da r'anga n'a, ho̱nse̱he̱ mi taxka n'a ha ra bo̱hai. ya y'ofadi mi ju̱t'atho."	"Xi mi taksi ra ñ'u, impi tsa da r'anga n'a, honsehe mi taksa n'a ha ra bohai. ya y'ofadi mi jut'atho."
"ya dänga mfu̱nga bo̱jä bi ntho, bi kot'i ko ya mahjuai, mi zu̱m'i nehe ko ya t'e̱nga ts'u̱t'abo̱ja."	"ya dänga mfu̱nga bo̱jä bi nto, bi kot'i ko ya maxwai, mi zu̱m'i nehe ko ya t'e̱nga ts'u̱t'abo̱ha."
ya r'atsanoya ra sahagún mi mä hanja mi yopa tsini. ya ndeznä bi nkohi inda ñ'udi. mi hatatho pa bi mu̱di ra ntuhni	ya r'atsanoya ra sahagún mi mä hanha mi yopa tsini. ya ndeznä bi nkohi inda ñ'udi. mi jatatho pa bi mu̱di ra ntuhni.
"ya zi b'e̱hña mi ägi ha ya b'a ne ha ya ngo̱de, nuya ñ'o̱ho̱ mbo ha ya ne, ha ya njom'ahudi."	"ya xi b'e̱ñ'a mi ägi ha ya b'a ne ha ya ngó̱de, nuya ñ'o̱ho̱ mbo ha ya ne, ha ya ñom'ahudi."
"bi boxro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi bo̱x ro hjua 'na, bido'u̱ ro ts'ii 'na, xi bo̱xro ts'äre 'na. ge'bu̱ go min pu̱n doja 'na."	"Bi boro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi box ro jua 'na, bido'u̱ ro ts'ii 'na, xi box ro ts'äre 'na. Ge'bu̱ go min pu̱n doha 'na."
bi ma manjuäntho habu̱ mi b'u̱i ra ts'e̱y'e̱hmu bi xipabi;	bi ma manjuäntho habu̱ mi b'u̱i ra tse̱yehmu bi xipabi;
bri juahni po nuya dra hmu.	bri juani po nuya dra jmu.
"di to̱m'ihe ra ñ'ethi pa nugagihe, n'a ra pa ngu ma n'a ra pa thogi nekagihe di huadihe ra nge'a indi tse̱tihe nuna b'u̱i t'o̱t'e ko ngekagihe man'año ya ntho, t'e̱nts'igihe thi ma haihe ma me̱tihe, ju̱kagihe ga mpe̱fihe ndunthi, b'e̱kagihe ga jut'ihe xdunthi ya boja, n'a ngu n'a ra pa nuna njut'i di o̱t'ehe man'a te ma thaihe di tuhe."	"Di tom'ihe ra ñ'ethi pa nugagihe, n'a ra pa ngu ma n'a ra pa thogi nekagihe di huadihe ra nge'a indi tse̱tihe nuna b'u̱i t'o̱t'e ko ngekagihe man'año ya ntho, t'e̱nts'igihe thi ma haihe ma me̱tihe, ju̱kagihe ga mpe̱fihe ndunthi, b'e̱kagihe ga jut'ihe xdunthi ya boja, n'a ngu n'a ra pa nuna njut'i di o̱t'ehe man'a te ma thaihe di tuhe."
gatho nuna hai ha nuna r'ayo ximhai njabu̱ bi thutuabi nuya nso̱ho̱jä'i inbi tsa bi thutuabi man'a ra thuhu.	gato nuna hai ha nuna r'ayo ximhai njabu̱ bi tutuabi nuya nso̱ho̱jä'i inbi tsa bi tutuabi man'a ra tuhu.
"ha mi tso nde, bi mu̱di bi nja n'a ra hneki ngu njagihu̱ dega jä'i, bi t'ot'e ra b'ai ngu dega jä'i,"	"Ha mi tso nde, bi mudi bi nja n'a ra neki ngu njagihu dega jä'i, bi t'ot'e ra b'ai ngu dega jä'i."
"ma bo̱nahmu'ihe: nuna b'e̱fi ga tsokagihe sta juatihe gatho: gi nuti nuua, xa hño bo̱nahmu."	"ma bonamuihe: nuna befi ga tsokagihe sta huatihe gatho: gi nuti nua, xa hño bonamui."
"mi mä dega ts'e̱dira hñä tso̱pu da ts'o̱ho̱bu nuya nzo̱ho̱jä'i ga handihu̱ te ma ts'e̱di pe̱tsi, ra nge'a ma ajuä ra quetzalcohuatl b'u̱i nuua ko ngekagihu̱,"	"mi mä dega tse̱dira hñä tso̱pu da tso̱ho̱bu nuya nzo̱ho̱jä'i ga handihu̱ te ma tse̱di pe̱tsi, ra nge'a ma ajuä ra quetzalcohuatl b'u̱i nuua ko ngekagihu̱,"
"ne ya nt'u̱i, hanja di thuts'i ya nt'ofo, njap'u̱ nehe mä 'ra ya mpeu̱i da fats'i di nt'ot'i ra hñähñu"	"Ne ya nt'wi, hanha di tsuts'i ya nt'ofo, nyap'wi ne'e mä 'ra ya mpe'wi da fats'i di nt'oti ra ñañu."
"nub'u̱ nu'i ingi japi da bo̱nga nu'a ra makja ha nu'a ra hnini, ¿hanja ra yotui, ga tso̱gi nubu̱ ma b'e̱hña? o̱t'a r'ato ya je̱ya bi mu̱di [ra makja ra bartolomé lópez]"	"nub'u̱ nu'i ingi japi da bonga nu'a ra makha ha nu'a ra nnini, ¿hanha ra yotui, ga tso̱gi nubu̱ ma b'e̱hña? o̱t'a r'ato ya je̱ya bi mu̱di [ra makha ra bartolomé lópez]"
pa ga b'u̱i mpaha ne ga o̱t'e n'a ra njondahmä gatho nu'a ga handi.	pa ga b'u̱i mpaha ne ga o̱t'e n'a ra njondahmä gatho nu'a ga handi.
