Input	Result
"ne nkjabu̱ bri t'ot'e neje ko mar'a ya bo̱najmu mi pe̱tsi ra t'u̱ka tsu̱tui ja ya t'u̱ka jnini, nuyu̱ to'o mi b'e̱pi da t'o̱t'e ngu nuni Xalapan, Tlaxcalan, Tehuantepec, Oaxaca neje mar'a ya bo̱najmu mar'a ya t'u̱ka jnini jabu̱ bi guat'i ya nduste, ya dumantjuju dega k'astaboja, ge ya tjuju ya kristiano [...]"	"Ne nkjabu̱ bri t'ote neje ko mar'a ya bonajmu mi petsi ra tu̱ka tsutui ja ya tu̱ka jnini, nuyu̱ to'o mi be̱pi da to̱te ngu nuni Xalapan, Tlaxcalan, Tehuantepec, Oaxaca neje mar'a ya bonajmu mar'a ya tu̱ka jnini jabu̱ bi guati ya nduste, ya dumantjuju dega k'astaboja, ge ya tjuju ya kristiano [...]"
"ne nu'a ri däme, pu̱ ñ'a'i, nugi ga ma ga tsogi'i nuni Cuetlachcoapan [n'a ra jnini nuni puebla],"	"Ne nu'a ri däme, pu ñ'a'i, nugi ga ma ga tsogi'i nuni Kuetlachkoapan [n'a ra jnini nuni Puebla],"
"ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacan ne nuni neje Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo majyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogije se̱je̱."	"Ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacán ne nuni neje Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nu'a ra r'ayo majyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogiye se̱ye̱."
"nejege'a ra ngätsi. mi jä ya mpe̱fi dega mabagi,ya nkjom'a te ne ya fu̱nbo̱kja, inte ma mahuai mi jä ni ge'a ya bu'bai."	"Nehege'a ra ngätsi. Mi jä ya mpe̱fi dega mabagi, ya nkjom'a te ne ya fu̱nbo̱kja, inte ma mahuai mi jä ni ge'a ya bu'bai."
njabu̱ bi bo̱nga dega xui. mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi kja ya du ja ra r'ani ra deje ya u̱erna.	Njäbü ŋo bōŋga dega xui. Mra ŋgo nub'ü ŋa Tecuílhuitl bōŋga: nub'ü ŋo kja ya du ja ra r'ani ra deje ya ü̈rna.
"nub'u̱ bi tjandi ra Tzihuacpopoca, bi t'ena:"	"nub'u̱ bi txandi ra Tzihuacpopoca, bi t'ena:"
"nub'u̱ ya ñämfo̱ bi handi ge xa ñ'ehe nubu̱ da tsu̱di, ge mi tekuabi ra nest'ihi, m'estho bi munts'i bi mihi ya mahuai."	"Nub'u̱ ya ñäm̱fo̱ bi handi ge xa ñ'ehe nuḇu̱ da tsu̱di, ge mi tekua̱bi ra nest'ihi, m'esto bi munts'i bi mihi ya mahuai."
"nuna jä'i inbi tsa bi thädi majuäni nu'a ra nt'ani. ingra nge'a nuya pa bi hneki n'a ra hyoya jä'i ra macehual (hombre de pueblo),"	Nuna hä'i inbi tsa bi thä'i majwäni nu'a ra nt'ani. Ingwa ngä'a nu'ya pa bi hneki n'a ra hyo'ya hä'i ra macehual (hombre de pueblo)
"nuna nte̱nga b'ede ha bri hat'i ra Tzihuacpopocatzin, bi o̱t'e da thogi ge'a ra ts'e̱y'e̱hmu. inbi bo̱nga nuna nt'o̱t'e bi tsu̱dihu̱ ko ma r'a ya b'e̱hni. ma ra ya ñ'ete inbi hopi da ju̱ man'aki ra ñ'u nuya ts'okate. pe nuya inbi hoki ra b'ai."	"Nuna ntʔenga bʔede ha bri hatʔi ra Tzihuacpopocatzin, bi oʔtʔe da togi geʔa ra tsʔeyʔemu. Inbi boʔnga nuna ntʔoʔtʔe bi tsudihu ko ma rʔa ya bʔehni. Ma ra ya ɲʔete inbi hopi da hu manʔaki ra ɲʔu nuya tsʔokate. Pe nuya inbi hoki ra bʔai."
"nuua di udihe ra hñäpi bi nto̱t'e bi nja ra agosto ra je̱ya 1595, n'a ra jä'i mra thuhu ra miguel hernández, ra me Chiyauhtzinco,"	"Nuuá di udihe ra hñäpi bi nto̱t'e bi njá ra Agosto ra ye̱ya 1595, n'a ra jä'i mra thuhu ra Miguel Hernández, ra me Chiyauhtzinco,"
nuya bo̱nahmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estho bi thädi:	Nuya bo̱nahmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'esto bi thädi:
ra Tlacatécatl mra me Cuauhtitlan ne ra bktri ra mbot'a ngu bri japi ya tsat'yo bi zi.	Ra Tlakatekatl mra me Kowaxtitlan ne ra paktri ra mbota' ngu bri jabi ya tsat'yo bi zi.
ra doy'e̱ pahni xki njom'i ko ya chalchihuite.	Ra doy'e̱ pahni xki njom'i ko ya chalchiuite.
"ra mu̱di ra Cuauhtémoc, ra hmu ra bondo, ra nyoho ra Tlacotzin, ra Cihuacóatl ra nhñu ra oquiztzin, ra bo̱nahmu ha ra nini ra Azcapotzalco Mexicapan, ra ngoho ra panitzin, ra bo̱nahmu nuni ra Ecatepec,"	"Ra mǘdi ra Cuauhtémoc, ra hmu ra bondo, ra nyoho ra Tlacotzin, ra Cihuacóatl ra nhǘ ra oquiztzin, ra bǘnahmu ha ra nini ra Azcapotzalco Mexicapan, ra ngoho ra panitzin, ra bǘnahmu nuni ra Ecatepec,"
"ra mu̱di ra pa mi o̱t'e ra ngo ra mäkime ra u, ra thuhu ra Huixtocihuatl"	"Ra mudi ra pa mi ote ra ngo ra makime ra u, ra t'huhu ra Huixtocihuatl"
ra nge'a bi mu̱ni ko ra mahuai ha ra xu̱tha nu'a to'o bi umbabi ra ji.	Ra ngë'a bi muni ko ra mahui ha ra xutha nu'a to'o bi umbabi ra ji.
"ra nyoho, bi tho ra ndä ra Nauhtla, mra thuhu ra Cohualpopocatzin."	"Ra ñoʰo, bi tho ra ndäʰ ra Nauhtla, mra thuʰu ra Cohualpopocahtzin."
"unga ya ngue̱nda te ra ts'omu̱i mi bu̱'i ne mi japi da ntso̱m'i nuya macehualtin, njabu̱ mi thutuabi ya jä'i mi b'u̱i te ma za"	"Ŋga ya ŋɛ̈nda te ra c'omu̱i mi bʉ'i ne mi japi da ncɔ̱m'i nuya macehualtin, njabʉ mi thutuabi ya jä'i mi bʉ'i te ma za"
"xib'u̱ bri fádi ge nuya he mi ja nuni ra cuauhchichilco, ha Xaltocan; ge mi pttsi ya ndá."	"Xib'u̱ bri fádi ge nuya he mi xa nuni ra cuauhchichilco, ha Xaltocan; ge mi ptsi ya ndá."
"xki mbo̱ni nubu̱ ra hyodi ra Cuehuecatitlan,"	"xki mbøni nubø ra hyodi ra Kʉehʉekatitlan,"
"xki thete ra Ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega dänga ndä bi mu̱di da häni ra hoga ts'ofo ya evangelio,"	"Xki thete ra Ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega däŋga ndä bi mũdi da häni ra hoga ts'ofu ya evangelio,"
"ya dänga ñu̱ni nsafi, ya nsafi, ya mahuai, hangu nu'u̱ gatho xki tagi mbo ha ra hñe."	"Ya däŋga ñuni nsahi, ya nsahi, ya mahuai, hangu nu'u gatho xki tagi mbo ha ra hñe."
"bi o̱tuabi nu'a ra makja xki nk'ohni mra thuhu ra alonso ruiz, ge mi y'o nuni huamuxtitan (Huamuxtitlan) nuni ra hyodi guerrero."	"Bi o̱tuabi nu'a ra makya xki nk'ohi mra thuhu ra Alonso Ruiz, ge mi y'o nuni Huamuxtitlan nuni ra Hyodi Guerrero."
"di pädi xahño nuna b'e̱fi nehe yoho to'o di pädi da mpe̱fi da y'este nuya hoga do mahye̱gi ya xito, mra thuhu ra ambetz'ihuay."	"Di pädi xahño nuna b'ëfi nehe yoho to'o di pädi da mpëfi da y'ëste nuya hoga do mahyëgi ya xito, mra thuhu ra ambëtz'ihuay."
"dra thoki ra nto̱de, ra ketzal dra b'e̱ nuni Coyohuacan."	"Dra thoki ra ntōde, ra këtzal dra b'e̱ nuni Coyohuacan."
e mi r'ani dega xui ra Cihuacóatl g'ea mi zoni ne mı mafi.	E mi r'ani dega xui ra Cihuacóatl g'ea mi zoni ne mı̄ mafi.
"ebu̱ bi gäi habu̱ mi to̱ge ebu̱ bi yopa ma ha ra hnini ra Cuetaxtlan,"	"Ebú̱ bi gäí habú̱ mi to̱gé ebú̱ bi yópa ma ha ra hníni ra Cuetaxtlán,"
"ge'a ra mu̱di ra thuhu ra Hernando, ra nge'a njabu̱ mra thuhu ra takjä ra Cortés nehe njabu̱ mra thuhu ra ndä católico ne ra ku ra Cohuanacotzin bi thutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takjä,"	"Ge'a ra mũdi ra t'uhu ra Hernando, ra nge'a njabũ mra t'uhu ra tajä ra Cortés nehe njabũ mra t'uhu ra ndä católico ne ra ku ra Cohuanacotzin bi thutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra tajä,"
"ma n'a mi b'ai nuni teotletso, habu̱ ra ñ'u̱ pa manjuäntho pa da zo̱ni nuni ra peñón (Tepetzinco)."	"Ma n'a mi b'ai nuni teotlétso, habũ ra ñ'u pa manjuantho pa da zõni nuni ra peñón (Tepetzintco)."
"mi tso̱ho̱ getbu̱ ra fu̱nga t'o̱ho̱, habu̱ mi thutuabi ""tajón ra nxu̱ni, njabu̱ bi hutuabi ya ndeznä ya b'e̱hnanoya bi pe̱hni ra ts'e̱y'e̱hmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ha ra ñ'u."	"Mi tso̱ho̱ getbu̱ ra fu̱nga t'o̱ho̱, habu̱ mi thutuabi ""tajón ra nxu̱ni, njabu̱ bi hutuabi ya ndeznä ya b'e̱hnanoya bi pe̱hni ra ts'e̱y'e̱hmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ha ra ñ'u."
mra ku ra Cacamatzin mra bo̱nahmu nuni Tetzcoco mri ñ'oui va jä'i mi y'o mpaha.	Mra ku ra Cacamatzin mra bo̱nahmu nuni Tetzcoco mri ñ'oi va jä'i mi y'o mpaha.
"n'a ra nto̱de dega chalchihuite, xi m'et'e dega ze̱ka do, nehe mi pe̱tsi n'a ra tsant'i de ga k'astaboja."	"N'a ra ntōde dega chalchihuite, xi m'et'e dega zēka do, nehe mi pētsi n'a ra tsanti de ga k'astaboja."
ne ndunthi ya ambetz'ihuay ne mar'a hoga do mi pe̱tsi ra mu'ui:	Ne nduthi ya ambejts'ihuaj ne mar'a hoga do mi pe̱ts'i ra mu'uj.
nehe n'a ya the̱sthi dega mboťahuaido.	Nehe n'a ya thę̱sti dega mbotohaiðo.
"nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra ixtlilxóchitl xki nsofo pa ra ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya hyodi, njabu̱ mi pe̱hna ajuä da t'o̱t'e."	"Nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra Ixtlilxóchitl xki nsofo pa ra Ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya hyodi, njabu̱ mi pe̱hna ajuä da t'o̱t'e."
"nuna nt'o̱t'e bi nthandi xa nts'ogi njabu̱ bri thutuabi, bi ena ge mra nzu̱te ko ma m'u̱hai ra nzu̱te ne mi thutsuabi ko ya mpe̱bi dega mabagì, habu̱ hmä ge n'a di ge'u̱ bi y'e̱nga n'a ra do, ko nge'a bi hyo, nu'u̱ mar'a ya b'e̱go ge mä ge nu'u̱ se̱he̱ ya ñämfo̱ bi hyo bi mu̱tu'a n'a ra mahuai ha ri ngati bi mu̱tuabi n'a ra nzu̱ni."	"Nuna nt'o̱hte bi nthandi xa nts'ogi njabu̱ bri thutuabi, bi ena ge mra nzu̱te ko ma m'u̱hai ra nzu̱te ne mi thutsuabi ko ya mpe̱bi dega mabagi, habu̱ hma̱ ge n'a di ge'u̱ bi ye̱nga n'a ra do, ko nge'a bi hyo, nu'u̱ mar'a ya be̱go ge ma̱ ge nu'u̱ se̱he̱ ya ña̱mfo̱ bi hyo bi mu̱tu'a n'a ra mahuai ha ri ngati bi mu̱tuabi n'a ra nzu̱ni."
"ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra Cortés nuni Coyoacan, nu'u̱ to'o mi pädi yoho ya hñäki ngu'a ra jerónimo aguilar ra malintzin."	"Ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra Cortés nuni Coyoacán, nu'u̱ to'o mi pädi yoho ya hñäki ngu'a ra Jerónimo Aguilar ra Malintzin."
t'ena ge ya macehual [ya jä'i b'u̱i ha ra hyoya]	t'ena ge ya masehual [ya xä'i bʼui ha ra xoyoa]
"xki thokuabi nuya hotho ts'ints'u̱ mra thuhu ra ""tlauhquecho"" ne “tzinitzcan zacuan"","	"Xki thokabi nuya hoto hots'ints'u mra thuhi ra ""tlauhkecho"" ne “tsinitstsani zakuani”,"
-¿te be'a gi mä nu'i Cihuacóatl?	-¿te be'a gi mä nü'i Cihuacóatl?
"bi k'ahni ko ya dänga ñuni nzafi ne bi thetse ko ya makahuai nuya otomi geb'u̱ bi japi bi b'e̱di, bi mä nuyu̱:"	"Bi k'ahni ko ya däŋga ñuni nzafi ne bi thetse ko ya makahuai nuya otomi geb'u bi japi bi b'edi, bi mä nuyu."
da thuts'i ya njot'ihñä ( )	Da thuts'i ya ñjot'ihñä
"da umbabihe te da zi, da japabihe ndunthi ma zu."	"Da ūmbabihe te da zī, da jababihe ndūnthi ma zū."
ebu̱ bi mä nuna b'e̱fi xa thoki xahño bi johya ra ts'e̱y'e̱hmu.	Ebu̱ bi mä nuna b'e̱fi xa thoki xahño bi johya ra ts'eehmu.
"fernando alva ixtlilxóchitl, xiii njändahmä ""ra ñ'ehe ya ñämfo̱ ne ra mu̱di ra hoga ts'ofo ra evangelio."""	"Fernando Alva Ixtlilxóchitl, XIII njändahmä ""ra ñ'ehe ya ñämfo ra nu̱di ra hoga ts'ofo ra Evangelio."""
"ga juatihu̱ nu'a huts'i njani, ya ts'ojä'i, ra carranza, ge xa o̱t'a ya ts'okuate pa gekagihu̱; ga o̱t'e da nja ra ts'e̱di ma munts' ne njabu̱ ga tsu̱dihu̱ da nja nu'a ra hoga tsu̱tui, da nja ra hai, ra hñegi ne ra hoga ts'u̱tui;"	"Ga yuatihu ñ'a huts'i ñani, ya ts'ojä'i, ra Carranza, ge xa ñot'a ya ts'okuate pa gekagihu; ga ñot'e da ña ra ts'edi ma munts' ne ñabu ga tsudihu da ña ñ'a ra hoga ts'utui, da ña ra hai, ra hñegi ne ra hoga ts'utui;"
gatho ya hyoyajä'i mi b'u̱i ha ra hnini bi handi.	Gatho ya hyoyajä'i mi b'üi ha ra hnini bi handi.
"ha bi häni ra ñ'udi, ma jä'ihu̱ bi ent'i gatho mahye̱gi nuya nzu̱te"	"Ha bi hani ra ñudi, ma jaihu bi ent'i gato mahyegi nuya nzute"
"ha n'aa nza̱tho xudi ra pale berto, bi bo̱ni nda hyonga te nda nzimxidi ngetho nda zi ya hme hyaxtho mi u̱xa ya u, ua ngu mi nzäi mi nkahui yá hme nuya txuju̱ xa hogi ha nuya 'bomuha̱i nts'ät'i, nt'o̱kuä;"	"Ha na'a nzātho xudi ra Pale Berto, bi bōni nda hyōnga te nda nzīmxidi ngetho nda zī ya hme hyāxtho mī ūxa ya ū, ūa ngu mī nzäi mī nkahui yá hme nūya txūjū xa hōgi ha nūya 'bōmūhāi nts'ät'ī, nt'ōkūä;"
"ha nubia di ndäki, di ndändiñähmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjahe, ra bartolomé lópez, nub'u̱ mi njuäni ma b'e̱hña inbi njuäni ha nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen"	"Ha nubia di ndäki, di ndändiñähmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjahé, ra Bartolomé López, nub'u̱ mi njua̱ni ma b'e̱hña inbi njua̱ni ha nubú mi xaxi pa da o̱t'a ya tso̱mfe̱n"
"ha ya t'u̱ka ze̱ki thuts'i n'a tu̱kitho nuna thogi ge bi huxa ra fernando alva ixtlilxóchitl, nu'a b'e̱tsi ra xiiii njondahmä."	"Ha ya t'uka zeki thuts'i n'a tukitho nuna thogi ge bi huxa ra Fernando Alva Ixtlilxóchitl, nu'a bets'i ra XIV njonda hmä."
habu̱ ga ju̱he nuyu̱ (ya tenochcas) te gi honihu̱?	Habų ga jųhe nųyų (ya Tenochcas) te gi hŏnių?
"ham'u̱ gatho ya juän'ahmä ge nuua xa ze̱ti ri ñ'ehe dige'a ya noya ya mu̱dimehai ha ra hñä ya ndeznä, nuna thuhu ri uni inga se̱he̱ ra n'atsanoya pa da fädi ra hñämfo̱, ingi ri me̱udi dige'a ra hmä fu̱oti dige'a nuna ra hñäki ra netzahualcoyotl. ne ra cuauhtémoc."	"Hamu̱ gatho ya Juán'ahmä ge nuua xa zeti ri ñ'ehe dige'a ya noya ya mudimehai ha ra hñä ya ndeznä, nuna thuhu ri uni inga sehë ra n'atsanoya pa da fädi ra hñämfo̱, ingi ri me̱udi dige'a ra hmä fu̱oti dige'a nuna ra hñäki ra Netzahualcoyotl. Ne ra Cuauhtémoc."
mi hneki ngu ma jä'ihu̱ ngabu̱ mri hneki.	Mi hneki ngu ma jaihu ngabu mri hneki.
"ndunthi bri johya, bri thuxpabi gatho nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu:"	"Ndũñthi bri johya, bri thuxpabi gatho nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'ũmbabi ya t'ĩxu:"
"ngu mra me̱ti, nu'a r'a hyodi, habu mi y'o, n'a ngu n'a mi johya mi mfe̱m'a xinxi xi mi johya ya ndäte, mi thede n'a ngu n'a mi hñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaha."	"Ngu mra mehti, nu'a r'a hyodi, habu mi y'o, n'a ngu n'a mi johya mi mfema xinxi xi mi johya ya ndate, mi thede n'a ngu n'a mi hnuifi ne mi fema ya xinxi: xi mi bui mpaha."
"njabu̱ ri ñ'ehe ya je̱ya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugagihu̱ ha ma mfenihu̱, ga pe̱tsi nugagihu̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o mahye̱gigihu̱, ma jihu̱, ya ku̱hu̱."	"Njäbu ri ñ'ehe ya jëya inda m'ëdi, inda mpumfri, ga nzäi ga pëtsi nugagïhu ha ma mfenïhu, ga pëtsi nugagïhu, ra bätsi digë'u, ya b'ëto, ya ntsanïku, ya mbänga b'ëto ne to'o dra ñ'ëpu, to'o mahyëgïgïhu, ma jïhu, ya kuhu."
"nu xä oth'u̱, ma gä ñ'jähu̱"	"Nü xä oth'u, ma gä ñ'jähu"
"nuga̱ xi di ne'i, hindi pädi hanja..."	"Nuga̱ xi di ne'i, hindii pädi hanyá..."
"num'u̱ di johyahu̱, nkuehu̱, nts'o̱mihu̱, tsuhu ne pa da t'o̱xkähu̱ di hohñu̱ nu ya nt'u̱i xi di 'yoohu̱ (¡!). nuya da nt'ot'i ko ra dänt'ot'í"	"Numʉ̱ di joyahʉ̱, nkʉ̱ʉ̱, nts'omʉ̱, tsʉ̱ ne pa da t'oxkähʉ̱ di hohñʉ̱ nu ya nt'ʉ̱i xi di 'yohʉ̱ (!). Nʉ̱ya da nt'ot'i ko ra dänt'ot'í"
"nuna bi johya ha ra mabagi,"	"Nuna bi johya ha ra mbaghi,"
"nuya hñu o gohoya pa bi b'u̱i nubu̱ bi xitsuabi ra jäpadehe ndunthi ya jä'i, ngu xa t'ena."	"Nuya hñu o gohoya pa bi b'ui nubu bi xitsua'bi ra jäpadehe ndunthi ya jä'i, ngu xa t'ena."
"nuya tsat'io mi b'et'o, mi gu̱t'a ra ñ'u, mi teni, ya xiñu mi ju̱ts'i pa mañä, xi mi pähä gatho mi handi mi nest'ihi: mi tu̱ta ya jihni"	"Nuya tsati'o mi bet'o, mi gut'a ra ñ'u, mi teni, ya xinu mi juts'i pa maña, xi mi paha gato mi handi mi nestihi: mi tuta ya jihni"
"pe, nu'i ndada nu'i ma t'ek'ei ra makja, nub'u̱ nu'i ingi zugagihe, ¿hanja, nuua, ra hyo di ge'a, ga tsogi nubu̱ [nu'a ma b'e̱hña]?"	"Pe, nu'i ndada nu'i ma t'ek'ei ra makja, nub'u nu'i ingi zugagihe, ¿hanja, nuua, ra hyo di ge'a, ga tsogi nubu nu'a ma b'e̱hña?"
"r'a ya jä'i mi b'u̱i ha ra ngumi ja nunu ha ra hnini ri manjuäntho pa da tsoni nubu̱ ra amáxac,"	"R'a ya jä'i mi b'ui ha ra ngumi ja nunu ha ra hnini ri manjuäntho pa da tsoni nubu ra amáxac,"
"ra nge'a di o̱t'a nuna noya ra ts'u̱tui ne gatho to'o da guat'a ha ma hyohe, nu'u̱ to'o da ne, da me̱tsi n'a ra hoga m'u̱i ne da m'u̱i manjuänthä. ha nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega hoga jä'i ne dega hogat'o̱t'antuhni"	"Ra ngë'a di o̱t'a nuna noya ra ts'ü̱tui ne gatho to'o da guat'a ha ma hyohe, nu'u̱ to'o da ne, da me̱tsi n'a ra hoga m'ü̱i ne da m'ü̱i manjüänthä. Ha nubü̱ xa mabü̱ ma noya ge di pe̱tsi ra tsa, dega hoga jä'i ne dega hogat'o̱t'antü̱ni"
ra ngehna nuna pa bi ma n'a ra ñ'u manjuäntho.	Ra ngëhna nuna pa bi ma n'a ra ñ'u manjuänto.
"ra nhñu ne ra ngästsi ra b'ist'ofo di huts'ihu̱ ha nuna ze̱ki b'ist'ofo, ri ñ'ehe ra vii njondahmä ra chimalpain,"	"Ra nhñu ne ra ngätsi ra b'ist'ofi di huts'ihu ha nuna zeki b'ist'ofi, ri ñ'ehe ra vii njonda'hma ra tsimalpahi,"
"ra nthädi ra cuitlahuacatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya nso̱ho̱jä'i,"	"Ra ntʰädi ra kuitlaxochitzin bi ʔena ge ina da o̱tʔe nuʔya bi bʔepabi ya nsʔoho̱jäʔi,"
"ra nyoho nu'a mi zu ra tepoztlan; ra nhñu ra me tizatlan, ra njoho mi ñ'ehe nuni huehuetlan ne ra nku̱ta mra dänga mictlan."	"Ra nyoho nu'a mi tsu ra Tepoztlán; ra njnu ra me Tizatlán, ra njoho mi ñ'ehe nuni Huehuetlán ne ra nkuta mra däŋga Mictlán."
ri ñ'udi xahño nubia hanja beni ya metlaxcala bi do̱m'i mpaha nuya nso̱ho̱ jä'i.	Ri ñ'üdi xahño nubia hanja beni ya Metlaxcala bi dõm'i mpaha nuya nsõhõ jä'i.
"t'ena ge inbi unga mfädi pa gatho ya jä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'ehe dra hmu ha ma haihe, da ja me̱ti nu'a di pe̱tsihe nehe dra jakagihe ga mpe̱fihe ra hai ge bi umbabi o bi hänbabi ya hoga hai ya n'añ'o hnini."	"T'ena ge inbi unga mfädi pa gatho ya jä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'ehe dra hmu ha ma haihe, da ja me̱ti nu'a di pe̱tsihe nehe dra jakagihe ga mpe̱fihe ra hai ge bi umbabi o bi hänbabi ya hoga hai ya n'añ'o hnini."
"xi mi taxki ra ñ'u, imbi tsa da r'anga n'a, ho̱nse̱he̱ mi taxka n'a ha ra bo̱hai. ya y'ofadi mi ju̱t'atho."	"Xi mi taxki ra ǹ'u, imbi tsa da r'anga n'a, ho̱nse̱he̱ mi taxka n'a ha ra bo̱hai. Ya y'ofadi mi ju̱t'atho."
"ya dänga mfu̱nga bo̱jä bi ntho, bi kot'i ko ya mahjuai, mi zu̱m'i nehe ko ya t'e̱nga ts'u̱t'abo̱ja."	"Ya däŋga mfu̱ŋga bojä bi n̄tho, bi koti ko ya mahjuaí, mi zum'i nehe ko ya t'ëŋga ts'ut'aboja."
ya r'atsanoya ra sahagún mi mä hanja mi yopa tsini. ya ndeznä bi nkohi inda ñ'udi. mi hatatho pa bi mu̱di ra ntuhni	Ya r'atsanoya ra Sahagún mi mä hanja mi yopa tsini. Ya ndeznä bi nkohi inda ñ'udi. Mi hatatho pa bi mu̱di ra nt'u̱hni
"ya zi b'e̱hña mi ägi ha ya b'a ne ha ya ngo̱de, nuya ñ'o̱ho̱ mbo ha ya ne, ha ya njom'ahudi."	"Ya zi be̱hña mi ägi ha ya ba ne ha ya ngo̱de, nuya ñ'o̱ho̱ mbo ha ya ne, ha ya njomahudi"
"bi boxro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi bo̱x ro hjua 'na, bido'u̱ ro ts'ii 'na, xi bo̱xro ts'äre 'na. ge'bu̱ go min pu̱n doja 'na."	"Bi boxro xi be̱ts'ina, bido'u ro yuni na, xi bi boxro ro hua na, bido'u ro ts'ii na, xi boxro ts'are na. Gebru go min pun doja na."
bi ma manjuäntho habu̱ mi b'u̱i ra ts'e̱y'e̱hmu bi xipabi;	Bi ma manju̱antho habu̱ mi b'ui ra tse̱y'e̱hmu bi xipabi;
bri juahni po nuya dra hmu.	Bri juahni po nuya drahmu.
"di to̱m'ihe ra ñ'ethi pa nugagihe, n'a ra pa ngu ma n'a ra pa thogi nekagihe di huadihe ra nge'a indi tse̱tihe nuna b'u̱i t'o̱t'e ko ngekagihe man'año ya ntho, t'e̱nts'igihe thi ma haihe ma me̱tihe, ju̱kagihe ga mpe̱fihe ndunthi, b'e̱kagihe ga jut'ihe xdunthi ya boja, n'a ngu n'a ra pa nuna njut'i di o̱t'ehe man'a te ma thaihe di tuhe."	"Di tom'ihe ra ñ'ethi pa nugagihe, n'a ra pa ngu ma n'a ra pa thogi nekagihe di huadihe ra nge'a indi tsetihe nuna b'ui t'ote ko ngekagihe man'ano ya ntho, t'ents'igihe thi ma haihe ma metihe, jukagihe ga mpefihe ndunthi, bekagihe ga jut'ihe xdunthi ya boja, n'a ngu n'a ra pa nuna njut'i di otehe man'a te ma thaihe di tuhe."
gatho nuna hai ha nuna r'ayo ximhai njabu̱ bi thutuabi nuya nso̱ho̱jä'i inbi tsa bi thutuabi man'a ra thuhu.	Gatho nuna hai ha nuna r'ayo ximhai ñabü bi thutuabi nuya nsö'höjä'i inbi tsa bi thutuabi man'a ra thuhu.
"ha mi tso nde, bi mu̱di bi nja n'a ra hneki ngu njagihu̱ dega jä'i, bi t'ot'e ra b'ai ngu dega jä'i,"	"Ha mí tso nde, bi mūdi bi njá n'a ra hneki ngu njagīhu dega jä'i, bi t'ot'e ra b'ai ngu dega jä'i,"
"ma bo̱nahmu'ihe: nuna b'e̱fi ga tsokagihe sta juatihe gatho: gi nuti nuua, xa hño bo̱nahmu."	"Ma bõnahmu'ihe: nuna b'ëfi ga tsokagihe sta juatihe gatho: gi nute nu'ua, xa hño bõnahmu."
