Input	Result
ne nu'u̱ bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacan ne nuni neje Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo majyati, nub'u̱ bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogije se̱je̱.	ne nu'u bi mani dra ts'okat'o̱t'amfeni nuni Michoacán, Xalisco, Culhuacán ne nuni neje Pánuco, ne nuni Oaxaca, Tehuantepec ne Guatemala, ne nuua ra r'ayo majyati, nub'u bri t'o̱t'a ra mabagi pa dra uadi dra t'o̱t'a nu'a ra ts'okat'o̱t'amfeni inda tsogije se̱je̱
nejege'a ra ngätsi. mi jä ya mpe̱fi dega mabagi,ya nkjom'a te ne ya fu̱nbo̱kja, inte ma mahuai mi jä ni ge'a ya bu'bai.	nehege'a ra ngätsi. mi jä ya mpe̱fi dega mabagi, ya nkjom'a te ne ya fu̱nbo̱kja, inte ma mahuai mi jä ni ge'a ya bu'bai.
njabu̱ bi bo̱nga dega xui. mra ngo nub'u̱ ra Tecuílhuitl bi bo̱nga: nub'u̱ bi kja ya du ja ra r'ani ra deje ya u̱erna.	Njábu ̱bi bónga déga xui. Mra ngo nub'u ̱ra Tecuílhuitl bi bónga: nub'u ̱bi kja ya du ja ra r'ani ra deje ya u ̱erna.
nub'u̱ bi tjandi ra Tzihuacpopoca, bi t'ena:	nüb'u bi tändi ra Tzihuacpopoca, bi t'ena
nub'u̱ ya ñämfo̱ bi jandi ge xa ñ'eje nubu̱ da tsu̱di, ge mi tekuabi ra nest'iji, m'estjo bi munts'i bi miji ya mahuai.	Nub'u ya ñämfo bi jandi ge xa ñ'eje nub'u da tsu̱di, ge mi tekuabi ra nest'iji, m'estjo bi munts'i bi miji ya mahuai
nuna kjä'i inbi tsa bi tjädi makjuäni nu'a ra nt'ani. ingra nge'a nuya pa bi jneki n'a ra jyoya jä'i ra macehual (hombre de pueblo),	nuna kjä'i inbi tsa bi tjädi makjuäni nu'a ra nt'ani. ingra nge'a nuya pa bi jneki n'a ra jyoya jä'i ra macehual (hombre de pueblo)
nuna nte̱nga b'ede ja bri jat'i ra Tzihuacpopocatzin, bi o̱t'e da tjogi ge'a ra ts'e̱y'e̱jmu. inbi bo̱nga nuna nt'o̱t'e bi tsu̱diju̱ ko ma r'a ya b'e̱jni. ma ra ya ñ'ete inbi jopi da kju̱ man'aki ra ñ'u nuya ts'okate. pe nuya inbi joki ra b'ai.	Nuna ntenga b'ede ja bri jat'i ra Tzihuacpopocatzin, bi ote da tjogi ge'a ra tsey'emju. Inbi bonga nuna nto'te bi tsudiju ko ma ra ya bejni. Ma ra ya ñete inbi jopi da kju man'aki ra ñu nuya ts'okate. Pe nuya inbi joki ra b'ai.
nuua di udije ra jñäpi bi nto̱t'e bi nkja ra agosto ra kje̱ya 1595, n'a ra kjä'i mra tjuju ra miguel Hernández, ra me Chiyauhtzinco,	Núa di udíje ra jñäpi bi ntöt'e bi nkja ra Agosto ra kjeya 1595, n'a ra kjä'i mra tjuju ra Miguel Hernández, ra me Chiyauhtzinco
nuya bo̱najmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estjo bi tjädi:	nuya bonajmu ya mem'onda ñätsi bi ñäui ra Cihuacóatl Tlacotzin m'estjo bi tjädi
ra Tlacatécatl mra me Cuauhtitlan ne ra bktri ra mbot'a ngu bri kjapi ya tsat'yo bi zi.	ra Tlakatekatl mra me Kwahtitlan ne ra paktiri ra mbota ngu bri kjapi ya tsatyobi zi.
ra doy'e̱ pajni xki njom'i ko ya chalchihuite.	ra doy'e pajni xki njom'i ko ya chalchihuite
ra mu̱di ra Cuauhtémoc, ra jmu ra bondo, ra nyojo ra tlatsotzin, ra Cihuacóatl ra njñu ra oquiztzin, ra bo̱najmu ja ra nini ra aztsapotzaltso Mexicapan, ra ngojo ra panitzin, ra bo̱najmu nuni ra Ecatepec,	Ra mu̱di ra Cuauhtémoc, ra jmu ra bondo, ra nyojo ra tlatsotzin, ra Cihuacóatl ra ñu ra oquiztzin, ra bo̱najmu ja ra nini ra aztsapotzaltso Mexicapan, ra ngojo ra panitzin, ra bo̱najmu nuni ra Ecatepec
ra mu̱di ra pa mi o̱t'e ra ngo ra mäkime ra u, ra tjuju ra Huixtocihuatl	ra mu̱di ra pa mi o̱t'e ra ngö ra mäkime ra u, ra tjuju ra Huixtocihuatl
ra nge'a bi mu̱ni ko ra mahuai ja ra xu̱tja nu'a to'o bi umbabi ra kji.	Ra ngé'a bi múni ko ra máhuai ja ra xútxa nu'a to'o bi umbábi ra kí.
ra nyojo, bi tjo ra ndä ra Nauhtla, mra tjuju ra Cohualpopocatzin.	ra ñojo, bi tjo ra ndä ra Nauhtla, mra tjuju ra Cohualpopocatzin
unga ya ngue̱nda te ra ts'omu̱i mi bu̱'i ne mi kjapi da ntso̱m'i nuya macehualtin, nkjabu̱ mi tjutuabi ya kjä'i mi b'u̱i te ma za	unga ya ngwe̱nda te ra ts'omu̱i mi bu̱'i ne mi kjapi da ntso̱m'i nuya macehualtin, nkjabu̱ mi tjutuabi ya kjä'i mi b'u̱i te ma za
xib'u̱ bri fádi ge nuya je mi kja nuni ra Cuauhchichilco, ja Xaltocan; ge mi pttsi ya ndá.	xib'u bri fadi ge nuya je mi kja nuni ra Cuauhtlichco, ja Xaltocan; ge mi pttsi ya nda.
xki mbo̱ni nubu̱ ra jyodi ra Cuehuecatitlan,	xki mbõni nubũ ra jyodi ra Cuehuecatitlan
xki tjete ra ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya je dega dänga ndä bi mu̱di da jäni ra joga ts'ofo ya evangelio,	xki tjete ra ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya je dega dänga ndä bi mu̱di da jäni ra joga ts'ofo ya evangelio
ya dänga ñu̱ni nsafi, ya nsafi, ya mahuai, jangu nu'u̱ gatjo xki tagi mbo ja ra jñe.	ya däŋa ñu̱ni nsafi, ya nsafi, ya mahwai, jangu nu'u̱ gatxo xki tagi mbo ja ra jñe.
bi o̱tuabi nu'a ra makja xki nk'ojni mra tjuju ra alonso ruiz, ge mi y'o nuni juamuxtitan (Huamuxtitlan) nuni ra jyodi guerrero.	bi o̱tuabi nu'a ra makya xki nk'ojni mra tjuju ra alonso ruiz, ge mi y'o nuni juamuxtitan (Huamuxtitlan) nuni ra jyodi guerrero
di pädi xajño nuna b'e̱fi neje yojo to'o di pädi da mpe̱fi da y'este nuya joga do majye̱gi ya xito, mra tjuju ra ambetz'ihuay.	di pädi xajño nuna b'efi neje yojo to'o di pädi da mp'efi da y'este nuya joga do majy'egi ya xito, mra tjuju ra ambetz'ihuay
dra tjoki ra nto̱de, ra ketzal dra b'e̱ nuni Coyohuacan.	dra txoki ra ntode, ra ketsal dra b'e nuni Coyohuacan
e mi r'ani dega xui ra Cihuacóatl g'ea mi zoni ne mı mafi.	e mí r'áni déga xúi ra Cihuacóatl g'éa mí zóni ne mí máfi.
ebu̱ bi gäi jabu̱ mi to̱ge ebu̱ bi yopa ma ja ra jnini ra Cuetaxtlan,	Ebu̱ bi gäi jabu̱ mi to̱ge ebu̱ bi yopa ma ja ra jnini ra Kuetaxtlan,
ge'a ra mu̱di ra tjuju ra Hernando, ra nge'a nkjabu̱ mra tjuju ra takjä ra Cortés neje nkjabu̱ mra tjuju ra ndä Católico ne ra ku ra Cohuanacotzin bi tjutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takjä,	He'a ra mudi ra txuxu ra Hernando, ra nge'a nkjabu mra txuxu ra takye ra Cortés neje nkjabu mra txuxu ra nda Católico ne ra ku ra Cohuanacotzin bi txutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takye,
ma n'a mi b'ai nuni teotletso, jabu̱ ra ñ'u̱ pa manjuäntjo pa da zo̱ni nuni ra peñón (Tepetzinco).	Ma n'a mi b'ai nuni teotletso, jabu ra ñ'u pa manjuäntjo pa da zo̱ni nuni ra peñón (Tepetzinco).
"mi tso̱jo̱ getbu̱ ra fu̱nga t'o̱jo̱, jabu̱ mi tjutuabi ""takjón ra nxu̱ni, nkjabu̱ bi jutuabi ya ndeznä ya b'e̱jnanoya bi pe̱jni ra ts'e̱y'e̱jmu, mi gu̱t'a ra ñ'u ra Tzihuacpopocatzin, bi bo̱nga ja ra ñ'u."	"mi tsōjō getbū ra fūnga t'ōjō, jabū mi tjutuabi ""takjón ra nxūni, nkjabū bi jutuabi ya ndeznä ya b'ējnanoya bi pējni ra ts'ēy'ējmu, mi gūt'a ra ñ'u ra Tzihuacpopocatzin, bi bōnga ja ra ñ'u."
mra ku ra Cacamatzin mra bo̱najmu nuni Tetzcoco mri ñ'oui va kjä'i mi y'o mpaja.	Mra ku ra Cacamatzin mra bo̱najmu nuni Tetzcoco mri ñ'ui va kjä'i mi y'o mpaja.
n'a ra nto̱de dega chalchihuite, xi m'et'e dega ze̱ka do, neje mi pe̱tsi n'a ra tsant'i de ga k'astabokja.	n'a ra ntōde dega chalchihuite, xi m'et'e dega zēka do, neje mi pētsi n'a ra tsant'i de ga k'astabokja
ne nduntji ya ambetz'ihuay ne mar'a joga do mi pe̱tsi ra mu'ui:	ne nduntji ya ambec'ihuai ne mar'a joga do mi pe̱hci ra mu'ui:
neje n'a ya tje̱stji dega mboťahuaido.	nehe n'a ya txe̱stxi dega mbó'tahuaido.
nuna bi o̱t'a ra ntso̱m'i ra nge'a neje nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra ixtlilxóchitl xki nsofo pa ra ixtlilxóchitl da gu̱ka ya kjä'i ge mi zu ya jyodi, nkjabu̱ mi pe̱jna akjuä da t'o̱t'e.	Nuna bi o̱t'a ra ntso̱m'i ra nge'a neje nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra Ixtlilxóchitl xki nsofo pa ra Ixtlilxóchitl da gu̱ka ya kjä'i ge mi zu ya jyodi, nkjabu̱ mi pe̱jna akjuä da t'o̱t'e.
nuna nt'o̱t'e bi ntjandi xa nts'ogi njabu̱ bri tjutuabi, bi ena ge mra nzu̱te ko ma m'u̱jai ra nzu̱te ne mi tjutsuabi ko ya mpe̱bi dega mabagì, jabu̱ jmä ge n'a di ge'u̱ bi y'e̱nga n'a ra do, ko nge'a bi jyo, nu'u̱ mar'a ya b'e̱go ge mä ge nu'u̱ se̱je̱ ya ñämfo̱ bi jyo bi mu̱tu'a n'a ra mahuai ja ri ngati bi mu̱tuabi n'a ra nzu̱ni.	Nuna nt'o̱hte bi ntjandi xa nts'ogi njabu̱ bri tjutuabi, bi ena ge mra nzu̱hte ko ma m'u̱jai ra nzu̱hte ne mi tjutsuabi ko ya mpe̱bi dega mabagi, jabu̱ jma̱ ge n'a di ge'u̱ bi ye̱nga n'a ra do, ko nge'a bi jyo, nu'u̱ mar'a ya be̱go ge ma̱ ge nu'u̱ se̱je̱ ya ña̱mfo̱ bi jyo bi mu̱tu'a n'a ra mahuai ja ri ngati bi mu̱tuabi n'a ra nzu̱ni.
ra Cuauhtémoc, Tlacotzin, ra Cihuacóatl, Oquiztzin, Panitzin, Motelhuihtzin; nuna bi sofo ra tsortés nuni Coyoacan, nu'u̱ to'o mi pädi yojo ya jñäki ngu'a ra jerónimo aguilar ra malintzin.	ra Cuauhtémoc, Tlakotzin, ra Cihuakóatl, Okitzin, Panitzin, Motelhuihtzin; nuna bi sofo ra tsorés nuni Koyoakan, nu'u to'o mi pädi yojo ya jñäki ngu'a ra Jerónimo Aguilar ra Malintzin.
t'ena ge ya macehual [ya kjä'i b'u̱i ja ra jyoya]	t'ena ge ya masehwal [ya kjä'i b'üi ja ra jyoya]
"xki tjokuabi nuya jotjo ts'ints'u̱ mra tjuju ra ""tlauhquecho"" ne “tzinitzcan zacuan"","	"xki tjokua̱bi nuya jotjo ts'ints'u̱ mra tjuju ra ""tlauhquecho"" ne “tzinitzkan zaku̱an”,"
-¿te be'a gi mä nu'i Cihuacóatl?	-¿te pe'a gi mä nu'i Cihuacóatl?
bi k'ajni ko ya dänga ñuni nzafi ne bi tjetse ko ya makahuai nuya otomi geb'u̱ bi japi bi b'e̱di, bi mä nuyu̱:	Bi k'ajni ko ya dänga ñuni nzafi ne bi tjetse ko ya makahuai nuya Otomi geb'u bi japi bi b'edi, bi mä nuyu
da tjuts'i ya nkjot'ijñä ( )	da tjuʔts'i ya nkjoʔt'iñä
da umbabije te da zi, da kjapabije nduntji ma zu.	da umbabíye te da zi, da kjapabíye nduntji ma zu.
ebu̱ bi mä nuna b'e̱fi xa tjoki xajño bi kjohya ra ts'e̱y'e̱jmu.	Ebu̱ bi mä nuna b'e̱fi xa tjoki xajño bi kjohya ra ts'ë̱y'ë̱jmu.
"fernando alva ixtlilxóchitl, xiii nkjändajmä ""ra ñ'eje ya ñämfo̱ ne ra mu̱di ra joga ts'ofo ra evangelio."""	"Fernando Alva Ixtlilxóchitl, XIII nkjändajmä ""ra ñ'eje ya ñämfo̱ ne ra mu̱di ra jogá ts'ofo ra evangelio."""
ga kjuatiju̱ nu'a juts'i nkjani, ya ts'ojä'i, ra carranza, ge xa o̱t'a ya ts'okuate pa gekagiju̱; ga o̱t'e da nkja ra ts'e̱di ma munts' ne njabu̱ ga tsu̱diju̱ da nkja nu'a ra joga tsu̱tui, da nkja ra jai, ra jñegi ne ra joga ts'u̱tui;	ga kjuatiju nu'a juts'i nkjani, ya ts'ojä'i, ra Carranza, ge xa o̱t'a ya ts'okuate pa gekagiju̱; ga o̱t'e da nkja ra ts'e̱di ma munts' ne njabu̱ ga tsu̱diju̱ da nkja nu'a ra joga tsu̱tui, da nkja ra jai, ra jñegi ne ra joga ts'u̱tui
gatjo ya jyoyakjä'i mi b'u̱i ja ra jnini bi jandi.	Gatjo ya jyoyakjä'i mi bʉi ja ra jnini bi jandi.
ja bi jäni ra ñ'udi, ma kjä'iju̱ bi ent'i gatjo majye̱gi nuya nzu̱te	ja bi jäni ra ñudi, ma kjä'iju bi ent'i gatyo majye̱gi nuya nzute
ja n'aa nza̱tjo xudi ra pale berto, bi bo̱ni nda jyonga te nda nzimxidi ngetjo nda zi ya jme jyaxtjo mi u̱xa ya u, ua ngu mi nzäi mi nkajui yá jme nuya chukju̱ xa jogi ja nuya 'bomuja̱i nts'ät'i, nt'o̱kuä;	Ja n'aa nzátjo xudi ra pale Berto, bi bóni nda jyonga te nda nzimxidi ngetjo nda zi ya jme jyaxtjo mi úxa ya u, ua ngu mi nzäi mi nkajui yá jme nuya chukjú xa jogi ja nuya 'bomujái nts'át'i, nt'ókuä
ja nubia di ndäki, di ndändiñäjmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjaje, ra bartolomé lópez, nub'u̱ mi nkjuäni ma b'e̱jña inbi nkjuäni ja nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen	Ja Nubia di ndäki, di ndändiñäjmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjaje, ra Bartolomé López, nub'u̱ mi nkjuäni ma b'e̱jña inbi nkjuäni ja nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen
ja ya t'u̱ka ze̱ki tjuts'i n'a tu̱kitjo nuna tjogi ge bi juxa ra fernando alva ixtlilxóchitl, nu'a b'e̱tsi ra xiiii nkjondajmä.	Ya ya t'uka zeki tcuci n'a tucitjo nuna tcogi ge bi juxa ra Fernando Alva Ixtlilxóchitl, nu'a bets'i ra xiiii nkiondajmä.
jabu̱ ga kju̱he nuyu̱ (ya tenochcas) te gi joniju̱?	jabṵ ga kjṵhe nṵyṵ (ya tenochcas) te gi jonijṵ?
jam'u̱ gatjo ya kjuän'ajmä ge nuua xa ze̱ti ri ñ'eje dige'a ya noya ya mu̱dimejai ja ra jñä ya ndeznä, nuna tjuju ri uni inga se̱je̱ ra n'atsanoya pa da fädi ra jñämfo̱, ingi ri me̱udi dige'a ra jmä fu̱oti dige'a nuna ra jñäki ra netzajualtsoyotl. ne ra cuauhtémoc.	jam'u gacjo ya kjuän'ajmä ge nuua xa zeti ri ñ'eje dige'a ya noya ya mudimejai ja ra jñä ya ndeznä, nuna tjuju ri uni inga seje ra n'atsanoya pa da fädi ra jñämfo, ingi ri meudi dige'a ra jmä fuoti dige'a nuna ra jñäki ra netzajualtsoyotl. ne ra Cuauhtémoc.
mi jneki ngu ma kjä'iju̱ ngabu̱ mri jneki.	mi jneki ngu ma kjä'iju ngabu mri jneki
nduntji bri kjojya, bri tjuxpabi gatjo nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu:	nduntji bri kjojya, bri tjuxpabi gatjo nu'a mi o̱t'abi ra b'edi, ko nge'u̱ bi m'u̱i ne mi t'umbabi ya t'ixu
ngu mra me̱ti, nu'a r'a hyodi, jabu mi y'o, n'a ngu n'a mi kjohya mi mfe̱m'a xinxi xi mi kjohya ya ndäte, mi tjede n'a ngu n'a mi jñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaja.	Ngu mra me̱ti, nu'a r'a hyodi, jabu mi y'o, n'a ngu n'a mi kjohya mi mfe̱m'a xinxi xi mi kjohya ya ndäte, mi tjede n'a ngu n'a mi jñu̱fi ne mi fe̱m'a ya xinxi: xi mi b'u̱i mpaja.
nkjabu̱ ri ñ'eje ya kje̱ya inda m'e̱di, inda mpumfri, ga nzäi ga pe̱tsi nugagiju̱ ja ma mfeniju̱, ga pe̱tsi nugagiju̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o majye̱gigiju̱, ma kjiju̱, ya ku̱ju̱.	"Nkjabu ri ñ'eje ya kje̱ya índa m'e̱di, índa mpumfri, ga nzäi ga pe̱tsi nugagiju̱ ja ma mfeniju̱, ga pe̱tsi nugagiju̱, ra bätsi dige'u̱, ya b'e̱to, ya ntsaniku, ya mbänga b'e̱to ne to'o dra ñ'epu̱, to'o majye̱gigiju̱, ma kjiju̱, ya ku̱ju̱.

Note: INALI standardization is not fully predictable without the exact guidelines, but based on general trends, the above prediction is made."
nu xä otj'u̱, ma gä ñ'kjäju̱	nu xä otx'u, ma gä ñ'kjaju
nuga̱ xi di ne'i, jindi pädi jankja...	nuga̱ xi di ne'i, jindi pädi jankya...
num'u̱ di kjojyaju̱, nkueju̱, nts'o̱miju̱, tsuju ne pa da t'o̱xkäju̱ di jojñu̱ nu ya nt'u̱i xi di 'yooju̱ (¡!). nuya da nt'ot'i ko ra dänt'ot'í	num'u di kjojyaju, nkueju, nts'omiju, tsuju ne pa da t'oxkaju di jojñu nu ya nt'ui xi di 'yooju (¡!). nuya da nt'ot'i ko ra dänt'ot'i
nuna bi kjojya ja ra mabagi,	nũna bi kjojya ja ra mbagi
nuya jñu o gojoya pa bi b'u̱i nubu̱ bi xitsuabi ra kjäpadeje nduntji ya kjä'i, ngu xa t'ena.	Nuya jñu o gojoya pa bi b'ui nubu bi xitsuabi ra kjäpadeje nduntji ya kjä'i, ngu xa t'ena.
nuya tsat'io mi b'et'o, mi gu̱t'a ra ñ'u, mi teni, ya xiñu mi kju̱ts'i pa mañä, xi mi päjä gatjo mi jandi mi nest'iji: mi tu̱ta ya kjijni	Nuya tsatío mi beto, mi gutá ra ñu, mi teni, ya xiñu mi kju̱tsi pa maña, xi mi päjä gatjo mi jandi mi nestiji: mi tu̱ta ya kijni
pe, nu'i ndada nu'i ma t'ek'ei ra makja, nub'u̱ nu'i ingi zugagije, ¿jankja, nuua, ra jyo di ge'a, ga tsogi nubu̱ [nu'a ma b'e̱jña]?	Pe, nu'i ndada nu'i ma t'ek'ei ra makya, nub'u nu'i ingi zugagije, ¿jankya, nuua, ra jyo di ge'a, ga tsogi nubu [nu'a ma b'ejña]?
r'a ya kjä'i mi b'u̱i ja ra ngumi kja nunu ja ra jnini ri mankjuäntjo pa da tsoni nubu̱ ra amáxac,	r'a ya kjä'i mi b'u̱i ja ra ngumi kja nunu ja ra jnini ri mankjuäntjo pa da tsoni nubu̱ ra amáxac
ra nge'a di o̱t'a nuna noya ra ts'u̱tui ne gatjo to'o da guat'a ja ma jyoje, nu'u̱ to'o da ne, da me̱tsi n'a ra joga m'u̱i ne da m'u̱i mankjuäntjä. ja nubu̱ xa mabu̱ ma noya ge di pe̱tsi ra tsa, dega joga kjä'i ne dega jogat'o̱t'antujni	Ra ngë'a di õt'a nuna noya ra ts'ütüi ne gatyo to'o da guat'a ja ma jyoje, nu'u to'o da ne, da mëtsi n'a ra joga m'ütüi ne da m'ütüi mankjäntjä. Ja nubü xa mabü ma noya ge di pëtsi ra tsa, dega joga kjä'i ne dega jogat'ot'antujni
ra ngejna nuna pa bi ma n'a ra ñ'u mankjuäntjo.	ra ngejña nuna pa bi ma n'a ra ñ'u mankjuañtjo
ra njñu ne ra ngästsi ra b'ist'ofo di juts'iju̱ ja nuna ze̱ki b'ist'ofo, ri ñ'eje ra vii nkjondajmä ra chimalpain,	Ra njñu ne ra ngätsi ra b'ist'ofo di juts'iju ja nuna ze̱ki b'ist'ofo, ri ñ'eje ra vii nkjondajmä ra chimalpain
ra ntjädi ra cuitlahuacatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya nso̱jo̱kjä'i,	ra ntjädi ra kuitlahuakatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya nso̱jo̱kjä'i
ra nyojo nu'a mi zu ra tepoztlan; ra njñu ra me tizatlan, ra nkjojo mi ñ'eje nuni huehuetlan ne ra nku̱ta mra dänga mictlan.	Ra ñojo nu'a mí zu ra Tepoztlán; ra ññu ra me Tizatlán, ra nkjojo mí ñ'eje nuni Huehuetlán ne ra nkuta mra dänga Mictlán.
ri ñ'udi xajño nubia jankja beni ya metlaxcala bi do̱m'i mpaja nuya nso̱jo̱ kjä'i.	ri ñ'udi xajño nubia jankja beni ya Metlaxcala bi do̱m'i mpaja nuya nso̱jo̱ kjä'i
t'ena ge inbi unga mfädi pa gatjo ya kjä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'eje dra jmu ja ma jaije, da ja me̱ti nu'a di pe̱tsije neje dra kjakagije ga mpe̱fije ra jai ge bi umbabi o bi jänbabi ya joga jai ya n'añ'o jnini.	t'ena ge inbi unga mfädi pa gatjo ya kjä'i mi ñ'oui, ge nuna ndada ra marqués da ñ'eje dra jmu ja ma jaije, da ja me̱ti nu'a di pe̱tsije neje dra kjakagije ga mpe̱fije ra jai ge bi umbabi o bi jänbabi ya joga jai ya n'añ'o jnini
xi mi taxki ra ñ'u, imbi tsa da r'anga n'a, jo̱nse̱je̱ mi taxka n'a ja ra bo̱jai. ya y'ofadi mi kju̱t'atjo.	xi mi taxki ra ñu, imbi tsa da ranga na, jonseje mi taxka na ja ra bojai. ya yofadi mi kju̱t'atjo
ya dänga mfu̱nga bo̱kjä bi ntjo, bi kot'i ko ya majkjuai, mi zu̱m'i neje ko ya t'e̱nga ts'u̱t'abo̱kja.	Ya dänga mfu̱nga bo̱kjä bi ntjo, bi kot'i ko ya majkjuai, mi zu̱m'i neje ko ya t'e̱nga ts'u̱t'abo̱kja.
ya r'atsanoya ra sajagún mi mä jankja mi yopa tsini. ya ndeznä bi nkoji inda ñ'udi. mi jatatjo pa bi mu̱di ra ntujni	ya r'atsanoya ra sajagún mi mä jankja mi yopa tsini. ya ndeznä bi nkoji inda ñ'udi. mi jatatjo pa bi mu̱di ra ntujni
ya zi b'e̱jña mi ägi ja ya b'a ne ja ya ngo̱de, nuya ñ'o̱jo̱ mbo ja ya ne, ja ya nkjom'ajudi.	ya zi b'e̱jña mi ägi ja ya b'a ne ja ya ngo̱de, nuya ñ'o̱jo̱ mbo ja ya ne, ja ya nkjom'ajudi
bi boxro xi 'be̱ts'ina, bido'u̱ ro 'yu̱ni 'na, xi bi bo̱x ro hkjua 'na, bido'u̱ ro ts'ii 'na, xi bo̱xro ts'äre 'na. ge'bu̱ go min pu̱n doja 'na.	Bi boxro xi bets'ina, bido'u ro yuni na, xi bi box ro hkuá na, bido'u ro ts'ii na, xi boxro ts'are na. Ge'bu go min pun doja na.
bi ma mankjuäntjo jabu̱ mi b'u̱i ra ts'e̱y'e̱jmu bi xipabi;	bi ma mankjuntjo jabu̱ mi b'ui ra tse̱y'e̱jmu bi xipabi;
bri kjuajni po nuya dra jmu.	bri kjuajni po nuhya dra jmu
di to̱m'ihe ra ñ'etji pa nugagije, n'a ra pa ngu ma n'a ra pa tjogi nekagije di juadije ra nge'a indi tse̱tije nuna b'u̱i t'o̱t'e ko ngekagije man'año ya ntjo, t'e̱nts'igije tji ma jaije ma me̱tije, ju̱kagije ga mpe̱fije nduntji, b'e̱kagije ga jut'ije xduntji ya bokja, n'a ngu n'a ra pa nuna nkjut'i di o̱t'eje man'a te ma tjaije di tuje.	Di tom'ihé ra ñ'etjí pa nugajíje, n'a ra pa ngu ma n'a ra pa tjogí nekajíje di juadíje ra nge'a índí tse̱t'íje nuna b'u̱í t'o̱t'é ko ngekajíje man'año ya ntjo, t'e̱nts'ígíje tjí ma jáije ma me̱t'íje, ju̱kajíje ga mpe̱f'íje nduntjí, b'e̱kajíje ga jut'íje xduntjí ya bokja, n'a ngu n'a ra pa nuna nkjut'í di o̱t'éje man'a te ma tjáije di túje.
gatjo nuna jai ja nuna r'ayo ximjai nkjabu̱ bi tjutuabi nuya nso̱jo̱jä'i inbi tsa bi tjutuabi man'a ra tjuju.	Gatjo nuna jai ja nuna r'ayo ximjai nkjabu bi tjutuabi nuya nso̱jo̱jä'i inbi tsa bi tjutuabi man'a ra tjuju.
ja mi tso nde, bi mu̱di bi nkja n'a ra jneki ngu nkjagiju̱ dega kjä'i, bi t'ot'e ra b'ai ngu dega kjä'i,	Ja mi tso nde, bi mu̱di bi nkya n'a ra jneki ngu nkjagiju̱ dega kya'i, bi t'ot'e ra b'ai ngu dega kya'i,
ma bo̱najmu'ije: nuna b'e̱fi ga tsokagije sta kjuatihe gatjo: gi nuti nuua, xa jño bo̱najmu.	Ma bonaxmu'ije: nuna befi ga cokaxiye sta kyuatije gatyo: gi nuti nu'a, xa jño bonaxmu.
mi mä dega ts'e̱dira jñä tso̱pu da ts'o̱jo̱bu nuya nzo̱jo̱kjä'i ga jandiju̱ te ma ts'e̱di pe̱tsi, ra nge'a ma akjuä ra quetzalcohuatl b'u̱i nuua ko ngekagiju̱,	mi mä dega ts'edirá jñä tsópu da ts'ojóbu nuya nzójkjä'i ga jandijú te ma ts'edi pe̱tsi, ra nge'a ma akjuä ra quetzalcohuatl b'ui nuua ko ngekagijú,
ne ya nt'u̱i, jankja di tjuts'i ya nt'ofo, nkjap'u̱ neje mä 'ra ya mpeu̱i da fats'i di nt'ot'i ra jñäjñu	ne ya nd'u̱i, jankja di djud'u̱i ya nd'ofu, nkjab'u̱ nehe mä 'ra ya mpeu̱i da fats'i di nd'ot'i ra ñäñu
nub'u̱ nu'i ingi kjapi da bo̱nga nu'a ra makja ja nu'a ra jnini, ¿jankja ra yotui, ga tso̱gi nubu̱ ma b'e̱jña? o̱t'a r'ato ya kje̱ya bi mu̱di [ra makja ra bartolomé lópez]	Nub'u̱ nu'i ingi kjapi da bo̱nga nu'a ra makja ja nu'a ra jnini, ¿jankja ra yotui, ga tso̱gi nubu̱ ma be̱jña? O̱t'a r'ato ya kje̱ya bi mu̱di [ra makja ra Bartolomé López]
pa ga b'u̱i mpaja ne ga o̱t'e n'a ra nkjondajmä gatjo nu'a ga jandi.	Pa ga bʉi mpaja ne ga oʔte n'a ra nkjondajmä gatjo nu'a ga jandi.
